"","GSM107412","GSM107413","GSM107414","GSM107415","GSM107416","GSM107417","GSM107418","GSM107419","GSM107420","GSM107421","GSM107422","GSM107423","GSM107424","GSM107425","GSM107426","GSM107427","GSM107428","GSM107429","GSM107430","GSM107431","GSM107432","GSM107433","GSM107434","GSM107435"
"CYP27A1",8.10011512654861,7.65684883620352,7.63069394252182,7.95033788186216,7.71076321061272,7.9446361654846,8.25811435920663,8.02762749428492,7.90870910425615,8.11685361873414,7.95532133391555,7.72459365605532,7.57595083542376,7.52920925585155,7.61985944650187,7.82720993201786,8.0013165379304,7.90198656852353,7.98560386575209,8.19040212472799,7.58482365459797,7.36997261801582,7.5517115289769,7.96846467375467
"CYP2E1",5.52157032542927,5.27275152992205,5.14569066697005,4.31397532814492,6.29526681622202,5.38601523640012,6.05694036651426,5.54473205873002,5.37123937177501,5.63365359630995,5.21568397024188,5.70917100542777,6.00089074639915,5.95905510674458,6.68956218998217,6.38818596953126,5.62531641409429,5.71748662474538,6.34674395461394,6.34027511587165,8.47257932074928,9.22870557946653,7.77896111085174,8.97088032778898
"CYP4B1",7.45088547509693,7.19633164894272,7.03764101976058,7.33296272926107,7.13655625245045,7.52312563099097,7.25595022733138,7.96080794766597,7.56367378610712,7.77725656739673,7.61274396329768,7.97179053439681,6.9571025704338,6.91691570575536,7.23156145268195,7.39961228196891,7.13178065535809,7.06701455286697,6.92568755518669,7.52426124583273,7.04044700105447,7.47553034844101,7.34510301503641,7.62757217468235
"CYP4F5",4.61758045113878,4.13341812759794,3.80855567151567,4.52289972403936,4.49931340208204,3.74731405451329,3.98322984614895,4.1066298927523,4.98215390869115,4.4879706236428,2.72530633726473,3.31097141166009,1.6930179797081,3.29571022206063,1.74338540095939,2.40210461064411,3.88393388312604,4.08470453652441,4.15216549822875,3.43724520942201,3.76885503423436,2.9010686178817,3.25536173918794,2.16258933228933
"CYP4F6",7.99601598964804,8.12306492445581,8.01567809791197,7.74754089649208,8.37403430431439,7.45814928763699,7.6677891554801,7.8753954001278,7.66457252661664,8.18527916599846,7.78592855516465,8.08232310286255,7.95174028040188,7.78286618267641,8.34971866832214,8.08305929232853,8.14989806714059,8.16540795695656,8.45430735629104,8.52211175696365,8.44788181016987,8.3048961858303,8.12292103557766,8.4448150692053
"CYP51",5.90592304066019,6.23502066060776,5.9764719055032,5.90957249448254,6.43844796274936,6.16533683938434,5.83304203220714,5.80676347742409,6.00615335006936,6.03527860641466,5.86008605121859,6.08552202548483,6.20954964311424,5.92325773870213,6.26783485212278,6.2942233170378,5.9338876758143,5.79421746083613,5.86126719822626,5.81387462658377,5.68749265838728,6.08411199444595,6.10303107301286,5.9916985665671
"CYTH1",6.02260727468276,5.69149606847189,5.89499108267732,5.82999633409064,5.82046294545895,6.08676675579156,5.89158932183015,6.22695579366014,5.40572887643896,4.8519352155106,5.41990172591645,5.03075616949299,5.4215207721357,4.95268860245835,5.44438402247752,5.65638398965866,4.67280300928994,3.71234300277473,4.86193631008829,4.83170308453221,5.31856994943252,5.11825259468517,4.51489751441233,4.79226060051622
"CYTH2",7.5288618259156,7.15745308710335,6.9866601582497,7.30495891117205,6.85354624728068,7.59969214207735,6.93790832491146,6.92610865994385,7.34908993931939,6.80393411146372,6.69002106726018,7.16937520488513,7.21772960256752,7.14292825023551,6.94569588571944,6.80353575156257,7.65308187090102,7.39757247875432,7.63387472360767,7.44132762079543,7.71097922675488,7.47892228816508,7.15024178675039,7.51112415494496
"CYTH3",3.97765207952918,4.24680681223581,4.86342012248917,5.13070716358097,4.73030099731074,4.91792985318649,3.97841431285705,5.5835008012377,4.07836163827237,3.4634245784816,3.21808225631419,3.68259407168601,3.74292224902165,3.19627025963707,3.22747310450316,5.06870233756926,3.28750177929567,3.81054044984195,3.92927717663551,3.5203171072068,3.84141358088647,3.13992549172686,3.79810126701998,3.31745574910965
"DAB2",8.59308775768368,8.55447859494246,8.8440481649205,8.7068975425343,8.83379127438546,8.73922159334882,8.878653187848,8.77382284268488,8.40797573897586,8.28459362741684,8.72862308998448,8.62531154152913,8.47889526402705,8.19091876959994,8.07577102345271,8.17111926322377,8.66938521852694,7.94641547770799,8.28855964137253,8.28589190562756,8.55542264114769,8.53133827624603,8.95136766465428,8.18584352365677
"DAD1",9.0174140950541,9.2130641497352,8.90878215239543,8.98579920636389,8.9606849700677,8.98381067353553,8.96222624962596,8.84026543329269,9.4174886373919,9.38388593195942,8.86014939181841,9.12894900276834,8.98600605637185,9.18239248601365,8.90195167744478,9.11976872106144,9.36688947812007,9.46606062975566,9.406683666859,9.55508271230193,9.33743472984563,9.32324766565566,9.43915362074169,9.32565070606216
"DAPK2",6.9375254281058,7.03981771768592,7.40335079425732,7.39238389361183,7.53142681297739,7.23311467236816,7.22954518816654,7.35075845911669,7.07425255100904,7.58713628584405,7.13966443773084,7.5817321491525,7.4195868341834,7.90730799436368,7.32453471994385,7.01665804226777,7.68148050085501,7.57847065219946,7.84767351272196,7.8517705635498,7.60387190560275,7.53290915007514,7.60955925970156,7.57480335486842
"DBI",8.78232407554056,8.7714927868179,8.6101104562493,9.12364466727315,8.87022046295194,9.51861134211216,9.70049862486574,9.4917533916661,8.8346855844352,8.66392830757628,9.29255492442395,9.24072536605246,9.6582809954397,9.56962926865808,10.0180683346429,9.59424776397442,8.84512251839131,8.8071754946831,8.6895756545858,8.76189548799224,9.77585014892117,9.6986108284483,9.83452926218663,9.8171462809649
"DBNL",6.24579358292979,6.53726700061956,6.62785308247829,6.59530472034181,6.14002818103492,6.5892868300569,6.92257224708971,6.42818858014383,6.72520209295483,6.72509406262292,6.93990296501673,6.54974057575102,6.55719187230624,6.16256533719694,6.53359915966286,6.67395379107912,6.93216978651155,6.8890392775813,6.90444147904344,7.15406750996578,6.71316529639855,6.23168762714056,6.8726892034172,6.36541827767984
"DBP",4.55219933763764,5.9401992464319,6.26426762282302,5.34160159399402,6.0277804195261,7.05390371538729,7.34572011488146,5.72348745677786,8.01151987622866,8.45668327975996,7.69782325405315,7.92482916133468,8.50264896830481,8.14399406079312,8.21324612141354,8.65206741270283,8.58524638069124,8.63155599562508,8.49253548727446,8.63173577347805,5.6467964075153,5.49652866629916,5.60934482258813,4.99258114569069
"DCAF11",8.55039522131283,8.49804467559787,8.42594856709817,8.46997852037664,7.79871747196255,8.01503282893244,7.77595125551101,8.38015111348367,7.94284567512624,8.15075921494989,7.71197252915768,8.09189127039053,7.39503229003331,7.160044764473,7.30387312354199,7.34468107968356,7.83219120492289,7.90322725689934,7.82412066016875,7.85398851959156,7.58678238999976,7.08680997287668,7.03705856075246,7.54037084199076
"DCAF6",8.22703953473631,8.14331624100368,8.39120005112655,8.27027167648922,7.96903483794647,7.4762475429272,8.27686600737272,8.50072732139639,8.5976626523177,7.99170022138046,8.3202610938065,7.75466346554022,7.75745655062842,9.35919384345084,9.45826420846852,7.86168116199511,7.61373394022275,7.36921914432049,8.27528749860728,7.34043050833442,8.00088306540838,7.5912305374321,8.2572570910451,8.52067775699004
"DCHS1",4.03985007838615,3.84167579899716,5.03176762450828,4.88463037471482,3.82332988015108,4.48020540125707,4.45195075433274,4.09603169460904,4.06744114661754,3.26368894818385,3.05378676262633,3.03118975565581,3.3669982981831,3.78796285638905,2.06317535443375,3.75651798804454,3.53269717039186,4.24900815241072,4.12248599585796,4.59626143586641,3.80324840973033,3.6787097216932,3.64305166845173,3.51388328054982
"DCLK1",2.50325767014538,4.24482996446511,4.14199915478394,3.49783736636263,4.37151402439771,3.45655100186167,3.97019083568172,3.39842837763851,4.1671403044325,4.159857861206,4.42787327528949,4.40591990486598,3.56717013224295,4.46507798192287,4.06740907632067,4.18848813981031,4.503240118277,3.5298740210221,3.91150665815746,3.46222269411265,2.60509402952257,2.99083893898149,3.01772799451408,2.58187227447771
"DCN",10.6853694754622,10.3217723680892,10.6899545442776,10.9335594402912,10.463657855786,10.7507628383117,11.0273732705545,11.0399651508895,10.8324346995377,10.9631821563395,11.4082946668499,11.0670591738798,11.0922893400061,10.9399230773712,11.3641085356305,10.8988671142318,11.0016543833777,11.0096354526082,10.7315254041839,10.8947438455181,10.330378142486,10.326944756342,10.4699837312981,10.5819222047409
"DCTN1",8.31037478655343,8.1752733788604,8.26203507925256,8.25737835411286,8.34718700701689,8.4310307948387,8.35520273946472,8.37184650314383,8.23068416549835,8.39164106886216,7.8629672479077,7.819690689377,8.27391586330696,7.78654474908003,8.06818649409728,8.27379928121994,8.65760571758012,8.60123648669502,8.68915391659468,8.57172933664078,8.80267925817368,8.60654939748084,8.53290244816857,8.59900564289817
"DCTN4",4.90328337749301,4.842335089794,3.97889979298756,4.78454514967446,4.92643559985616,4.49576204193722,3.4467033559711,4.70574135411354,3.64975676517812,4.32099139258665,3.9449779149515,4.27281718525932,4.69892865056443,5.26788737483368,3.30981918190001,5.98262863857302,2.59641876184432,3.64209986539009,3.62891546487915,4.69790119306306,4.34980426046281,4.42801181250085,4.61970872698834,3.83883648920261
"DDAH1",7.41117990299179,7.767427223817,7.38238576701297,8.09321366520782,7.06436850997966,7.56652800688422,7.51231258872878,7.34344966303619,7.34664553989469,7.45114746807625,7.32463070690218,7.53989754931271,7.87424399468675,7.72394992682899,7.47410326249989,7.93559334030446,7.82107898461046,7.68469970069639,7.79630163312165,7.44403729892055,7.50060096011209,7.33355660128419,7.5796101706267,7.51487875253503
"DDB2",3.8466622194718,2.3216533167531,3.86959379896935,3.98899991907662,5.12224877365073,4.58573560477362,4.23492841751604,4.06194769094134,3.95046466709218,3.90957862165198,4.08156174193862,4.18303374837724,4.61699623826002,4.52742153920567,5.2106762355877,3.6353520998472,4.0119915002331,4.23544082562301,4.03733042120516,4.10872992842885,4.5404402483885,4.73500230612257,4.30731135666363,3.93058622927313
"DDC",7.10527016289162,7.38235428129569,6.11071401595431,6.19686526897199,4.81124197637572,7.23069141658693,6.96542542266669,6.09723362691605,4.35398577558919,5.91349276697331,3.56516163488914,6.19671189160273,6.37871988716681,4.95855692231676,6.40608332907076,7.02625889362594,3.76332963365759,4.33898148126306,6.34985209950725,6.04592044039128,7.37198704052214,8.01480897870579,6.49247636723521,7.66088501683996
"DDIT3",7.06264151743507,7.50288055716945,7.26385373383479,7.49816180113416,6.9151820166587,7.09993762834933,7.14181926843915,7.93824096817145,7.77196582052099,7.9677421874221,7.36052877079502,8.57578409961575,7.06734072602842,8.05485793835526,6.92678188996269,7.92995287092725,7.92817065918267,8.08323638767003,8.58522555322831,8.76907889315338,7.05823385113785,7.1359240689701,7.33442121271329,7.07533559193712
"DDOST",6.42065927729429,6.87322005497587,6.76803933626,6.7283327925119,6.45267392973458,6.83361344544775,6.51376618780856,6.49525856913563,7.2254904098524,6.87151769987116,6.86603575394021,6.5621598778362,6.72083427127823,6.29010162116873,6.82158832364191,6.57696033699578,6.38577777251627,6.70625185021558,6.42306017538885,6.84076000558502,6.95296099098975,6.87048033877478,7.07803395669641,6.54082857882971
"DDR1",7.95727414776721,8.02917113325514,8.21989407896885,7.88425254811786,8.15500799513168,8.08077154210163,7.61356414524998,7.82801549572142,8.30071012012005,8.15752581723327,8.02127683312702,8.55049250214827,8.3346654645589,8.10229458909935,8.2191196833026,8.05779615055434,8.45069788189262,8.65371366406679,8.47971288222136,8.678648232919,8.30836384937227,8.36116909526786,8.54973522208804,8.52398391236596
"DDR2",5.12290363401093,5.12129763029739,5.13357533176269,5.10073130193738,5.02811640029127,5.22578182253164,5.04719153126833,4.7265038587039,4.80721196082041,3.93985586363949,4.51573841856564,4.75016848820565,4.90104153484447,4.88679054683381,4.27576422414321,4.73256120128129,4.31543608700537,4.19920738780801,4.10649556488353,4.70140201529817,3.72992723719513,3.61847309487575,2.86416575385248,4.35950412948049
"DDRGK1",7.44334903822892,7.3790235099102,7.31714185495812,7.37699195100041,7.42273435868087,7.4827959814953,7.7029525256309,7.74678316696941,7.54927341384816,7.32801921490839,7.06979303640248,7.16969988099604,7.49109579140494,7.5177374873464,7.15940452646656,7.50170409472682,7.91289538672681,7.88195504440068,7.68253021327337,7.9964242792737,8.10343018054083,8.09185780979681,8.00436414223847,7.87246942096847
"DDX21",5.95266406781377,5.93824329465146,6.19262160160964,6.27985052219868,5.92595311359287,6.66168265263771,6.53818717626707,6.41687815247607,6.20646520533622,6.25947743738198,7.44962010106918,6.66277269545044,6.35099706538657,6.22741094659939,7.00238449101633,6.40899389235989,5.96110444196335,6.21653936993331,6.09149285172464,5.62039807749524,5.65233707164442,6.23232242410462,6.17916088877398,6.11070842550197
"DDX39A",6.93789115131311,6.97260437885289,7.05646785211531,6.79557004117455,7.12321353649552,7.28279247146233,7.34038163666562,6.71636553424776,6.8117252792651,6.81186373202561,7.00534211041389,6.59862816856556,6.63116660211791,6.53290527671365,6.57734032772794,6.39497236891668,6.95465779449404,6.7327481247779,6.81744641326268,6.38225581040552,6.6013480838556,6.77306517950252,7.0656399741692,6.73617302829322
"DDX39B",7.25882379562875,7.26179898771087,7.46787420207988,7.51930636730356,7.20462488370376,7.56522632401531,7.67502466518605,7.40739726318082,6.67118609575405,7.39587968570988,7.09618002864761,7.0032803762523,7.38011959553828,6.76576167039081,7.4011605761204,7.4823723031557,7.10503206100506,7.1379201981233,7.2149980930632,7.06817748841421,7.31915383303219,7.58136117796419,7.27817207389547,7.58488242193102
"DDX3X",9.808712393234,9.29116102165925,9.7556696315936,9.64126175381479,9.38638718945235,9.85863722547368,9.99197616724006,9.94409173511713,9.53245584367989,9.51481368381773,10.2393427888925,9.7587173819607,9.57024624693949,9.8107201677605,10.0163802078059,9.62361116438218,9.33069994644317,9.06422431451485,9.17968088260393,8.79247010360694,9.05893796132623,9.39813987118863,9.29333565035002,9.39464986990515
"DDX42",5.35312832618522,4.57413927177522,4.77896675058742,5.40262090908927,5.36541857781301,5.33679061552494,5.6024219739073,5.1667261096498,4.72331120633205,4.36628415371112,5.62555272251523,5.02071240353662,5.80513663373803,4.56357418625995,5.26518544868901,5.51839813099964,6.0144359383172,5.40584460509798,5.26609384241842,5.55505697356758,5.58950758943376,6.04942298041048,5.79687439691741,6.11234207536913
"DDX46",6.61209752701863,6.42782408028952,6.90561123941731,6.95165568821592,6.40157291535684,6.9706148447303,7.01093833919611,7.0409574354947,6.49557336977369,6.4101277020382,7.25452256530063,6.6764701614563,6.60142624703722,6.73811502907104,6.92344963159622,6.45526920412048,6.5780640915346,6.20820712251454,6.20053427287352,6.12044276250764,6.00088638783304,6.41675810903076,6.33010467121188,6.30995602545251
"DDX50",7.57646035304094,7.87118777458874,8.06642178941293,7.62183163683264,7.85617440185494,7.93648096105577,8.05463259819955,7.93601425476697,7.8416565628919,7.45896458374372,8.12153388391746,7.98832804515567,7.90497105340978,8.02904245353721,8.15280564583428,7.99393163804461,7.7829888260912,7.75056399878308,7.73250350329879,7.30718724210921,7.75018673811191,7.76850894623988,7.69759158357628,7.76440582647901
"DECR1",10.1065756638302,10.2277714438227,10.1718125543735,10.2367304822227,11.680703534715,11.1959982871995,11.3114819950228,10.8809473380425,10.1262406248076,10.1685845326317,10.2991488109623,10.2697334161244,11.3071497456346,11.4441927363469,12.0054037891983,12.0097033663585,10.2755903291218,10.062020890545,10.2196831035497,9.88658542977111,11.6904723031985,11.4385718487308,11.2578549137943,11.6928284140903
"DECR2",5.09475317784737,4.67183731238086,4.50340146505017,5.03360268707529,4.97440230235369,5.08643164954893,5.15183956980169,4.91567155783522,5.57928955091111,5.62109338511678,5.40255824910553,5.55852298343738,5.4790716409978,5.23001455989384,4.41211112717157,5.56175135699254,4.38104481823372,5.39673134960181,4.90086646013511,4.87179944722186,5.02897380450853,4.86921382284702,5.23635966037562,5.54191680842342
"DEDD",3.74053142010589,4.51270421352163,4.07748901185143,3.68213401647069,4.44825347119907,3.5663272751057,4.25457947406549,3.26286789207525,4.66775505237085,1.2748185198197,3.79521774856326,3.82021121441158,3.70198879175765,4.05223615778041,1.53839122153456,4.74868920172281,2.85544975308239,2.51925964986401,2.50705007775513,1.74718868776702,3.18240188421049,2.52907617521537,2.42573602358448,1.60667318846922
"DENND3",6.49677077311643,5.95066729417995,5.86407784712233,6.31877636377066,6.06801835705863,6.384350804846,6.58866959027486,6.066801203575,6.25037962936472,6.29762515506258,6.62994825852036,6.5520669757568,6.20440868950586,6.26599675288759,6.2484070532482,5.81742046230945,5.97046741145442,5.89112128320362,5.84973160803081,5.76580237407665,6.23545316506311,6.06732246800408,5.96620887954262,6.40746613189264
"DES",11.365140391611,11.2373619494504,11.2122173834587,11.263519262585,11.1563698875762,11.0927245928106,11.0412144237064,11.3004984627979,11.3984348610613,11.3547954077968,11.0018808243339,10.9182842478176,11.0150635127141,11.196688607298,10.8710748491688,11.0342472573269,11.7516651670127,11.8245056931455,11.8968145891864,11.92101631496,12.0496783847372,11.9239736058947,11.9033799269893,11.9782875661121
"DGAT1",7.83772128697397,7.92242411078388,8.15229464378258,7.52544773519541,7.67136262533127,7.66688280704368,7.62944528347483,7.6488926286512,8.16176326950769,8.3751641282054,7.58735774013517,7.85147455152353,7.61478658052588,7.92879948013409,7.7297056121374,7.60545254553337,8.22735338882707,8.02540589421654,8.41125457565121,8.47356795592384,7.50529118373662,7.44874128485082,8.0811867934248,7.68977732928696
"DGCR6",6.48913816733844,6.45979149699963,6.18823551883121,6.49209442366626,5.4798443626894,6.48605904934914,6.38904385507462,6.45366337241043,6.38584590123722,6.46823334709725,5.411894870406,6.21192505249662,5.82215442538308,6.06282817994545,6.1749805981648,6.00342127484045,7.04689293655757,6.8379120962789,6.81618288111215,6.83497638432844,6.59222030016332,6.55274507927683,5.84610671866079,6.36971766870321
"DGKA",6.66474870547376,6.75957312872836,6.40887635135582,6.71778668283433,7.14805232783291,6.78805655900366,6.84102750314097,6.95052027434217,7.04833651300646,6.5414286299894,6.40071590480227,6.18240963679513,6.56071227833785,6.66829776945365,6.27626077020959,6.48178702788236,6.99885611049643,6.79346707310299,6.89076862854816,7.01533025516468,7.03851930613105,6.92705831383283,7.24837570353416,7.10277279778244
"DGKB",3.03786716740057,4.58605601376205,3.55595153904216,3.48320146751354,4.37616389543201,3.6849549591159,4.7269251600569,4.40736804884476,3.70599692918716,3.74959725528768,5.18340843077908,4.7250568883161,4.5592333305517,3.35029568047212,4.56706261182854,3.70194771081568,3.32586200647419,4.46712752134674,4.80645524499509,2.52436334064612,3.49037953179283,3.97113504283143,4.5971387436051,3.13478447673136
"DGKH",5.25008410044743,4.7494606326126,5.17002479177229,4.17435036029777,5.27062871542176,5.06437441269644,4.54282377154125,4.96698112604316,5.452995953125,5.06061805092538,5.95726535025201,5.63982815848143,5.35178244415827,5.858881802582,4.89836199185833,5.28477480691415,5.52137234079458,5.57764466821944,5.43585165757554,4.96159282572482,5.51310901087463,5.42039531376155,5.57856853584667,5.40199647441511
"DGKZ",7.49943109442136,7.6995135848361,7.69744954424878,7.93666916700673,7.27715178471372,8.07592355801009,7.58515305990591,7.65409492482249,7.28031219045397,7.23247584907732,6.29307941752868,6.14128316621477,7.31197195075574,6.95504084612481,6.80096301882815,6.99991182370227,7.43754418709735,7.31633245010717,7.33760831300611,7.5450457198147,7.68163529299373,7.73418567287481,7.36183982726202,7.75659208233786
"DHRS7B",6.50567956570257,6.72482033916731,6.62917748366184,6.34513682822388,6.6702692690201,6.49129845865313,6.38904385507462,6.44429352759697,6.93550193447946,6.54351883563299,6.65498777944013,6.53956010625392,6.52352225011102,7.19514969267174,6.68327127277007,6.58307673110269,6.67465932097242,6.7048680272415,6.74875870446913,6.6224457965467,7.12621260156757,6.80897082315296,6.91957146570061,6.74040501354458
"DHRS7C",7.6995435441249,7.16792357582,7.44872877392946,7.96663099481994,6.96755297479131,7.44348797874018,8.21244919195715,7.73594432032645,7.77609404340907,7.88582550034706,8.32516252571914,7.96145125569928,7.96155915554769,7.5904873366794,8.11882878302864,7.8681547437146,8.12541329988985,7.95154595718245,7.90301004230656,7.95049064677644,8.43404087836023,8.24707201357643,6.47011614108622,8.08800604430441
"DHX36",4.73643388184879,4.5110602959666,5.07668268031402,5.08076398039931,5.06690775514275,4.74476912797674,5.50566608894087,4.63245983766485,4.6492592169128,4.68231118368705,6.62137272749277,5.23506260222416,5.608112734029,5.1636729965751,6.94155075884368,5.02396698405271,3.47127716425981,3.83379854875732,2.88567426060971,3.4257472599672,2.98885989004135,4.22907920142305,3.84483126187092,4.01485326074219
"DHX9",6.89960088152036,7.28201388032639,7.06007298855612,7.53128015071711,6.81138268777775,7.47990812720256,7.95605849697018,7.56267799719677,7.26226874420267,7.66937343662672,8.06498388456852,7.43098432120648,7.43519226655404,6.8058931050499,7.93446943322164,7.13641744653562,7.23291930710772,6.88958075923518,6.98935560629429,6.97960345292552,6.76703533489439,7.27807139671076,7.10776281646177,7.06705579147082
"DIABLO",7.25992116594439,7.33333534869766,7.11572303161346,7.43466226976366,6.28268496566608,7.25155896707696,7.16064688582579,6.97512826534829,7.37782795352521,7.32704881144023,7.65143530002846,7.43134542445682,7.02612358113966,7.28355056439226,7.18534468083619,7.12045912606091,7.13369655949601,7.17578886109337,7.33887982728843,7.49062794803195,7.08016340080537,7.22611459788225,6.85567606005573,6.73708092792053
"DIS3L2",7.2164677400694,6.91608649713639,7.25520677534501,7.06661883487508,7.12310714680749,6.92300453842034,7.0150589953695,6.99439795831082,7.40519173035186,7.31818801415379,7.35740534103952,7.39348340841628,7.25489537960923,7.47436432337221,7.08893139244944,7.09657956117785,7.4438258196912,7.54663750636559,7.57814727721237,7.50435770862119,7.72171487777693,7.42367036835826,7.36737589321925,7.50660570155778
"DLAT",10.4104948826658,10.3625741903098,10.2323364408446,10.2583870189892,10.1036683668072,10.1148041759753,9.56862612237277,10.1569080215772,10.434879032999,10.4109321406911,10.6334441071238,10.5169280384148,10.1212928736823,10.2780605579837,10.2760980674395,10.1422734691586,10.3025443795482,10.4188327186538,10.4196299018891,10.4446742538895,10.0808667007013,9.90495477976535,9.92523780791924,9.9789893250014
"DLC1",6.61217391207085,6.2309718356119,5.97598622119014,5.95856248931551,6.60205885719715,6.39150969738339,5.45664639429138,6.27912665749472,4.3260054003095,5.48676792928184,5.22803544257679,5.16535506299473,5.65482457917416,5.38383400120077,5.36347922513415,5.90970691905979,5.6375997062145,5.54467618950622,6.00344466614125,5.87467460032371,5.72032313333505,5.99559909333535,5.82364609536157,6.18777313138338
"DLG1",5.2945517696741,4.94947167630298,5.16611014775736,5.00718519536121,5.06816090290372,5.28232115808945,5.20385687524402,5.17849461498642,4.33260819780487,4.96952990681106,4.38302846589949,4.65813820391625,5.10470044198734,4.6445656550677,4.52194669718271,4.69272503232277,4.37622950906652,4.25546422345203,4.55049158315431,4.24581409429612,4.09317743522327,4.68332132140449,4.186379925304,4.51721225905794
"DLG2",4.06952660247329,4.38353863932145,4.18665891540215,3.92299778119486,5.24289288747328,3.71184552548299,3.37376386048146,3.48694582461758,3.96867621425798,4.32255025290832,4.12806719224595,4.23484331599305,4.11712896902269,3.86383212521525,4.25851855525047,3.75480789722747,3.42416977399859,4.32463719668647,4.60884506397869,3.84374048624945,4.88911402479053,3.89620339379138,5.11019432780685,4.31317496778705
"DLGAP4",4.30169992014646,3.29249165904245,4.74353334200792,4.5303612117443,3.72972992877461,5.12260569261238,5.04096945481394,4.4339113751085,4.79788232073042,3.15502012864047,4.71642477591091,4.79911726383555,4.67767169015646,3.64310545803222,4.494184020666,3.11681060616167,5.5268713759821,5.07288673899163,5.21885198916096,4.68927207651863,5.46298846510614,5.0411290711732,4.67986159911063,3.25290459790292
"DLST",10.5596983851331,10.5870307280687,10.5131952299998,10.5957920456018,10.3727827742751,10.4521163252646,9.99769893964779,10.5919939868286,10.6254435084581,10.5928323276724,10.5532249574126,10.3648835575289,10.1549301388662,10.2428091720467,10.0970668292653,10.3052884246036,10.6592739751001,10.7905225508212,10.6550289367616,10.763733391174,10.3219733350275,10.226215043987,10.2277907591088,10.2931266967172
"DMBT1",6.56812261211507,6.78060316029602,6.92915958673605,6.12250847673531,6.4532664659685,6.26301740722715,5.74207322240026,6.22867502773526,6.65025887565148,6.76096245004395,6.93165354957193,6.78866912747581,6.75260786604495,6.48695045410272,6.85268466327151,6.73457049987606,7.0462947632312,7.09973284291694,7.18635150763164,7.19866287385334,6.55555535938032,6.64192537885216,7.44200614755329,7.00219928788384
"DMD",5.63217215236619,4.30716195560609,5.2212731181325,5.82631115632287,5.12267453854595,4.97502502382027,4.95631739416909,5.72606726904291,3.40426354181429,5.19859018389669,5.49520785333715,4.96493437811633,5.6988829500442,5.23221829554179,5.27567718718133,5.46396591628735,4.45140983961823,2.8482311679293,3.06658454875074,2.9279918870302,4.91266189182496,3.57308968028192,3.75214360371051,3.15304018018885
"DMTF1",6.82774517924531,6.53095375063874,6.95121237729678,6.79341451359989,7.08865303433365,7.03174560110963,7.09264402187744,7.22983438482987,6.52489176180477,6.16944319014323,7.03384243283992,6.59476465397498,6.79764111229936,6.47750687495935,7.31113328960009,6.75859098443603,7.17346332758192,6.99800921320077,6.67802832077049,6.96868416916063,6.97054862060485,7.33975558790041,7.09792110734098,7.10599767312309
"DNAH5",1.85748456189673,3.01939009308177,3.38948398351087,1.4890945226827,4.87681909124782,0.964608568962372,0.91150599651035,1.72459744569059,2.75822120329597,2.25548862808665,2.19455624683861,2.68134367202757,2.1303781841376,2.27156232021193,1.62758891081612,2.34566148700902,2.79178347213819,2.51365028076488,3.56883030223413,2.86354646297816,3.43699615907643,2.82230437033645,3.9257246265958,2.57105095724491
"DNAH7",2.41774066499169,3.91710192302988,2.32465034351523,1.90705219406939,3.19042030509031,2.08575997715809,1.66307433779576,3.59940114904285,2.91264096075083,3.96352841151637,2.88316567408501,4.43790083289655,3.24366314576665,2.41503934697626,4.58404601533823,2.23879403442552,3.64568369399186,4.36569317030404,3.36425742609564,2.80558149599704,3.61845366788803,4.46880644390807,3.42605907821394,4.81651512158644
"DNAJA1",7.91974851708189,8.458012808316,8.05917967622366,8.03239587375177,8.15922520528689,8.24836817802858,8.11752541332763,8.48323276203106,8.57613458286077,8.46566146444998,8.89683768234967,8.66517686185577,8.73356755209856,9.39010392859585,9.32236988219545,8.32468576204858,9.86628603942772,9.61850070311061,9.90004832837033,9.5749249972749,8.11701839907352,8.49382065275699,8.92486207499453,8.24891990929979
"DNAJA2",8.55293090177816,8.44315433711341,8.40841469342486,8.66787821686278,8.60646944815443,8.42133827142869,8.48384871263445,8.50743569326871,8.72757851530494,8.74918176900062,8.96495013848583,8.9091977162978,8.58458965467942,8.52099507128592,8.6769676660738,8.908433040411,8.4471827368296,8.32259229474512,8.44258776070177,8.44089244858869,8.09114338553229,8.42554218029847,8.10368288220152,8.37525972404073
"DNAJA3",7.06654904802779,7.15661215598161,6.92533133778358,7.05800290231129,6.14737017968473,6.61769370987898,6.46812064010568,5.86649616731149,6.63808586136619,6.57623005935613,6.93394272973995,6.88876396952729,6.97525278458796,5.83065373015549,7.07338007120171,6.75488855298816,7.48387047540249,6.54941477730502,7.46687183092625,6.72310232518673,7.55798687126181,5.49211816732677,6.08079977274502,7.54703006576963
"DNAJA4",9.28348386359182,9.25726542342965,9.28516286648461,9.28142220392072,8.92386747426458,9.2090048011,9.05611993401484,9.26846941704089,9.2857957098247,9.42651292952736,9.04821959603452,9.24271989746707,9.34827398100069,9.3692163855167,9.13003998884357,9.30071990432245,9.59388510712259,9.39594967444238,9.69062643156639,9.54971142534942,9.15576958709826,9.05517694356221,8.89023896530692,8.92961947528927
