"","MM_MEblack","MM_MEblue","MM_MEbrown","MM_MEpink","MM_MEred","MM_MEyellow","MM_MEgreen","MM_MEturquoise","MM_MEgrey"
"PDE4B",0.15304347826087,-0.0591304347826087,-0.542608695652174,-0.181739130434783,-0.279130434782609,0.0713043478260869,0.560869565217391,0.201739130434783,0.426086956521739
"PDE4D",0.535652173913043,0.533913043478261,-0.209565217391304,-0.0808695652173913,0.17304347826087,-0.452173913043478,0.785217391304348,-0.119130434782609,-0.0208695652173913
"PDE4DIP",0.72695652173913,0.700869565217391,0.138260869565217,0.0391304347826087,0.347826086956522,-0.589565217391304,0.521739130434782,-0.342608695652174,-0.289565217391304
"PDE5A",0.644347826086957,0.684347826086956,0.103478260869565,-0.243478260869565,0.143478260869565,-0.749565217391304,0.445217391304348,-0.299130434782609,-0.271304347826087
"PDE6D",-0.618260869565217,-0.680869565217391,-0.344347826086956,0.0104347826086957,-0.28695652173913,0.488695652173913,-0.163478260869565,0.42,0.413913043478261
"PDE7A",0.0765217391304348,0.011304347826087,-0.0869565217391304,-0.527826086956522,-0.250434782608696,-0.156521739130435,0.011304347826087,0.209565217391304,0.160869565217391
"PDE7B",-0.206086956521739,-0.132173913043478,-0.203478260869565,-0.325217391304348,-0.283478260869565,-0.144347826086957,0.101739130434783,0.179130434782609,0.188695652173913
"PDE8A",0.473913043478261,0.36695652173913,0.446086956521739,0.295652173913043,0.623478260869565,-0.208695652173913,-0.375652173913043,-0.456521739130435,-0.466086956521739
"PDE8B",0.25304347826087,0.145217391304348,0.164347826086956,0.306086956521739,0.414782608695652,-0.164347826086956,-0.11304347826087,-0.350434782608696,-0.216521739130435
"PDE9A",-0.0808695652173913,-0.28,0.00521739130434783,-0.129565217391304,-0.235652173913043,0.204347826086957,-0.373043478260869,-0.0130434782608696,0.0373913043478261
"PDGFA",0.220869565217391,0.474782608695652,0.758260869565217,0.361739130434783,0.573913043478261,-0.373913043478261,-0.462608695652174,-0.576521739130435,-0.751304347826087
"PDGFB",-0.370434782608696,-0.180869565217391,-0.0165217391304348,-0.0660869565217391,-0.19304347826087,0.114782608695652,-0.088695652173913,0.146086956521739,0.122608695652174
"PDGFRA",0.0617391304347826,-0.0556521739130435,-0.395652173913043,-0.299130434782609,-0.168695652173913,-0.109565217391304,0.378260869565217,0.183478260869565,0.351304347826087
"PDGFRB",0.248695652173913,-0.0660869565217391,0.433913043478261,0.638260869565217,0.356521739130435,0.434782608695652,-0.673043478260869,-0.54,-0.370434782608696
"PDHA1",-0.502608695652174,-0.506086956521739,-0.76,-0.450434782608696,-0.463478260869565,0.160869565217391,0.492173913043478,0.848695652173913,0.825217391304348
"PDHB",0.131304347826087,0.307826086956522,-0.280869565217391,-0.539130434782609,-0.220869565217391,-0.639130434782609,0.572173913043478,0.3,0.139130434782609
"PDHX",-0.396521739130435,-0.2,-0.587826086956522,-0.551304347826087,-0.367826086956522,-0.150434782608696,0.554782608695652,0.723478260869565,0.58
"PDIA3",0.189565217391304,0.30695652173913,0.154782608695652,0.123478260869565,0.351304347826087,-0.0669565217391304,0.00695652173913043,-0.19304347826087,-0.281739130434783
"PDIA4",0.227826086956522,0.0260869565217391,0.0860869565217391,0.366086956521739,0.136521739130435,0.348695652173913,-0.132173913043478,-0.331304347826087,-0.152173913043478
"PDIA6",0.2,0.38,0.200869565217391,0.180869565217391,0.304347826086956,-0.110434782608696,0.0721739130434783,-0.20695652173913,-0.306086956521739
"PDIK1L",-0.40695652173913,-0.494782608695652,-0.754782608695652,-0.590434782608696,-0.40695652173913,0.137391304347826,0.362608695652174,0.743478260869565,0.736521739130435
"PDK1",-0.264347826086957,-0.227826086956522,-0.547826086956522,-0.538260869565217,-0.630434782608696,0,0.487826086956522,0.557391304347826,0.553043478260869
"PDK2",-0.555652173913043,-0.433913043478261,-0.495652173913043,-0.277391304347826,-0.599130434782609,0.25304347826087,0.292173913043478,0.585217391304348,0.610434782608696
"PDK3",0.376521739130435,0.356521739130435,-0.229565217391304,-0.167826086956522,0.112173913043478,-0.482608695652174,0.640869565217391,0.0513043478260869,0.0495652173913043
"PDK4",-0.364347826086956,-0.508695652173913,-0.631304347826087,-0.330434782608696,-0.226086956521739,0.163478260869565,0.203478260869565,0.598260869565217,0.667826086956522
"PDLIM1",-0.587826086956522,-0.832173913043478,-0.493043478260869,-0.150434782608696,-0.421739130434783,0.706086956521739,-0.158260869565217,0.556521739130435,0.62
"PDLIM3",0.0234782608695652,-0.12695652173913,0.364347826086956,0.62695652173913,0.468695652173913,0.345217391304348,-0.651304347826087,-0.361739130434783,-0.337391304347826
"PDLIM4",-0.618260869565217,-0.771304347826087,-0.177391304347826,0.332173913043478,-0.206086956521739,0.956521739130435,-0.480869565217391,0.246086956521739,0.339130434782609
"PDLIM5",-0.520869565217391,-0.68,-0.547826086956522,-0.172173913043478,-0.477391304347826,0.487826086956522,0.0278260869565217,0.513913043478261,0.636521739130435
"PDLIM7",-0.704347826086956,-0.720869565217391,-0.213913043478261,-0.108695652173913,-0.604347826086956,0.595652173913043,-0.316521739130435,0.451304347826087,0.461739130434783
"PDP1",-0.293913043478261,-0.186086956521739,-0.707826086956522,-0.794782608695652,-0.518260869565217,-0.207826086956522,0.661739130434783,0.74,0.644347826086957
"PDP2",-0.426086956521739,-0.392173913043478,-0.551304347826087,-0.313913043478261,-0.347826086956522,0.176521739130435,0.445217391304348,0.650434782608696,0.654782608695652
"PDPK1",0.155652173913043,0.220869565217391,-0.373913043478261,-0.310434782608696,-0.146086956521739,-0.262608695652174,0.794782608695652,0.242608695652174,0.288695652173913
"PDPN",-0.529565217391304,-0.786086956521739,-0.508695652173913,0.132173913043478,-0.386086956521739,0.905217391304348,-0.163478260869565,0.441739130434783,0.602608695652174
"PDPR",0.705217391304348,0.473043478260869,0.18,0.202608695652174,0.32695652173913,-0.273913043478261,0.219130434782609,-0.423478260869565,-0.300869565217391
"PDS5A",0.178260869565217,-0.0660869565217391,-0.581739130434783,-0.381739130434783,-0.225217391304348,0.011304347826087,0.561739130434783,0.338260869565217,0.475652173913043
"PDS5B",0.474782608695652,0.357391304347826,-0.423478260869565,-0.515652173913043,-0.192173913043478,-0.484347826086956,0.770434782608695,0.128695652173913,0.194782608695652
"PDSS2",-0.634782608695652,-0.542608695652174,-0.595652173913043,-0.661739130434783,-0.662608695652174,0.0269565217391304,0.234782608695652,0.788695652173913,0.68695652173913
"PDXDC1",0.423478260869565,0.221739130434783,-0.301739130434783,-0.268695652173913,0.0747826086956522,-0.215652173913043,0.383478260869565,0.0156521739130435,0.118260869565217
"PDXK",0.0217391304347826,0.0765217391304348,-0.215652173913043,-0.114782608695652,-0.164347826086956,-0.178260869565217,0.46,0.048695652173913,0.13304347826087
"PDXP",-0.489565217391304,-0.242608695652174,0.00782608695652174,-0.197391304347826,-0.36695652173913,0.02,0.0339130434782609,0.256521739130435,0.148695652173913
"PDYN",0.484347826086956,0.568695652173913,0.245217391304348,-0.0269565217391304,0.29304347826087,-0.54,0.188695652173913,-0.332173913043478,-0.394782608695652
"PDZD2",0.26,0.141739130434783,-0.134782608695652,-0.243478260869565,0.0634782608695652,-0.386086956521739,0.28,-0.0165217391304348,0.0721739130434783
"PDZD7",0.284347826086956,0.185217391304348,0.566086956521739,0.230434782608696,0.0278260869565217,-0.000869565217391304,-0.56695652173913,-0.53304347826087,-0.493043478260869
"PDZD8",0.32695652173913,0.400869565217391,0.0660869565217391,-0.0182608695652174,0.416521739130435,-0.433913043478261,0.195652173913043,-0.272173913043478,-0.211304347826087
"PDZD9",0.167826086956522,0.157391304347826,-0.0243478260869565,0.0617391304347826,0.0982608695652174,-0.110434782608696,0.103478260869565,-0.0504347826086956,-0.0608695652173913
"PDZK1",0.725217391304348,0.590434782608696,0.541739130434783,0.424347826086956,0.604347826086956,-0.344347826086956,-0.143478260869565,-0.790434782608695,-0.669565217391304
"PEA15",-0.260869565217391,-0.250434782608696,-0.222608695652174,-0.02,-0.219130434782609,0.310434782608696,0.0782608695652174,0.229565217391304,0.22695652173913
"PEAK1",0.480869565217391,0.478260869565217,-0.32,-0.219130434782609,-0.031304347826087,-0.332173913043478,0.780869565217391,-0.0208695652173913,0.0756521739130435
"PEAR1",0.12,-0.117391304347826,0.281739130434783,0.54695652173913,0.243478260869565,0.214782608695652,-0.418260869565217,-0.346086956521739,-0.212173913043478
"PEBP1",-0.203478260869565,0.048695652173913,0.255652173913043,0.0217391304347826,-0.128695652173913,-0.149565217391304,-0.0947826086956522,0.0182608695652174,-0.143478260869565
"PEF1",-0.226086956521739,-0.114782608695652,0.146086956521739,0.14695652173913,-0.120869565217391,0.13304347826087,-0.162608695652174,-0.0608695652173913,-0.123478260869565
"PELI1",0.50695652173913,0.576521739130435,0.3,0.177391304347826,0.468695652173913,-0.414782608695652,0.157391304347826,-0.372173913043478,-0.463478260869565
"PELI2",-0.157391304347826,-0.0217391304347826,-0.0982608695652174,-0.166086956521739,-0.0339130434782609,-0.106086956521739,0.107826086956522,0.048695652173913,0.0956521739130435
"PELI3",-0.336521739130435,0.0139130434782609,0.00521739130434783,-0.164347826086956,-0.153913043478261,-0.257391304347826,0.134782608695652,0.21304347826087,0.0878260869565217
"PELP1",-0.00782608695652174,-0.0426086956521739,0.280869565217391,-0.258260869565217,-0.298260869565217,-0.0965217391304348,-0.393043478260869,-0.13304347826087,-0.0947826086956522
"PENK",0.0608695652173913,0.153913043478261,-0.299130434782609,-0.738260869565217,-0.315652173913043,-0.421739130434783,0.464347826086956,0.303478260869565,0.238260869565217
"PER1",-0.106086956521739,-0.343478260869565,-0.381739130434783,-0.374782608695652,-0.285217391304348,-0.011304347826087,0.0547826086956522,0.281739130434783,0.421739130434783
"PER2",0.52,0.383478260869565,0.379130434782609,0.0365217391304348,0.273913043478261,-0.52695652173913,-0.0895652173913043,-0.513043478260869,-0.42695652173913
"PER3",0.593043478260869,0.4,0.54695652173913,0.370434782608696,0.411304347826087,-0.257391304347826,-0.260869565217391,-0.644347826086957,-0.575652173913043
"PERP",0.343478260869565,0.495652173913043,0.180869565217391,-0.113913043478261,0.318260869565217,-0.561739130434783,0.126086956521739,-0.237391304347826,-0.324347826086956
"PES1",-0.696521739130435,-0.749565217391304,-0.477391304347826,-0.124347826086957,-0.494782608695652,0.694782608695652,-0.147826086956522,0.515652173913043,0.558260869565217
"PET100",-0.32,-0.406086956521739,-0.713043478260869,-0.314782608695652,-0.454782608695652,0.260869565217391,0.499130434782609,0.683478260869565,0.677391304347826
"PEX1",0.794782608695652,0.609565217391304,0.283478260869565,-0.0304347826086956,0.428695652173913,-0.585217391304348,0.103478260869565,-0.477391304347826,-0.455652173913043
"PEX10",0.499130434782609,0.514782608695652,0.334782608695652,0.296521739130435,0.309565217391304,-0.304347826086956,0.14,-0.574782608695652,-0.502608695652174
"PEX11A",-0.386086956521739,-0.611304347826087,-0.215652173913043,0.123478260869565,-0.303478260869565,0.722608695652174,-0.340869565217391,0.28,0.36695652173913
"PEX11B",0.273913043478261,0.353913043478261,0.449565217391304,0.384347826086956,0.271304347826087,-0.137391304347826,-0.141739130434783,-0.459130434782609,-0.494782608695652
"PEX14",-0.0356521739130435,0.247826086956522,0.536521739130435,0.217391304347826,0.332173913043478,-0.237391304347826,-0.293913043478261,-0.364347826086956,-0.500869565217391
"PEX16",-0.0782608695652174,0.118260869565217,0.453043478260869,0.0965217391304348,0.194782608695652,-0.0269565217391304,-0.405217391304348,-0.154782608695652,-0.352173913043478
"PEX2",-0.143478260869565,-0.186086956521739,-0.165217391304348,0.127826086956522,0.163478260869565,0.1,0.0226086956521739,0.147826086956522,0.0913043478260869
"PEX26",0.28695652173913,0.208695652173913,0.0695652173913043,0.0460869565217391,-0.0321739130434783,-0.0478260869565217,0.189565217391304,-0.336521739130435,-0.185217391304348
"PEX3",-0.0495652173913043,-0.048695652173913,-0.581739130434783,-0.473043478260869,-0.385217391304348,-0.140869565217391,0.682608695652174,0.498260869565217,0.493913043478261
"PEX5L",0.630434782608696,0.520869565217391,0.386086956521739,0.52,0.612173913043478,-0.286086956521739,0.0443478260869565,-0.639130434782609,-0.505217391304348
"PEX6",0.459130434782609,0.513913043478261,0.919130434782609,0.552173913043478,0.623478260869565,-0.317391304347826,-0.522608695652174,-0.796521739130435,-0.868695652173913
"PEX7",-0.12695652173913,-0.0582608695652174,-0.299130434782609,-0.18695652173913,-0.193913043478261,-0.0295652173913043,0.367826086956522,0.305217391304348,0.309565217391304
"PFAS",0.523478260869565,0.434782608695652,0.807826086956522,0.502608695652174,0.674782608695652,-0.137391304347826,-0.593043478260869,-0.761739130434783,-0.78
"PFDN1",-0.684347826086956,-0.613913043478261,-0.6,-0.50695652173913,-0.632173913043478,0.301739130434783,0.128695652173913,0.807826086956522,0.700869565217391
"PFDN5",-0.532173913043478,-0.637391304347826,-0.402608695652174,-0.198260869565217,-0.62695652173913,0.406086956521739,-0.0747826086956522,0.507826086956522,0.488695652173913
"PFDN6",-0.695652173913043,-0.563478260869565,-0.373043478260869,-0.433043478260869,-0.549565217391304,0.198260869565217,-0.00521739130434783,0.655652173913043,0.488695652173913
"PFKFB2",0.890434782608695,0.710434782608696,0.393913043478261,0.346086956521739,0.553913043478261,-0.400869565217391,0.172173913043478,-0.651304347826087,-0.564347826086956
"PFKFB3",-0.203478260869565,-0.333043478260869,-0.633043478260869,-0.359130434782609,-0.507826086956522,0.396521739130435,0.410434782608696,0.499130434782609,0.640869565217391
"PFKFB4",0.0339130434782609,-0.205217391304348,0.145217391304348,-0.06,-0.23304347826087,0.168695652173913,-0.277391304347826,-0.132173913043478,-0.0121739130434783
"PFKL",0.134782608695652,0.467826086956522,0.24695652173913,-0.0252173913043478,0.0495652173913043,-0.384347826086956,0.336521739130435,-0.127826086956522,-0.278260869565217
"PFKP",-0.487826086956522,-0.332173913043478,-0.590434782608696,-0.731304347826087,-0.664347826086956,-0.0547826086956522,0.434782608695652,0.779130434782609,0.693043478260869
"PFN1",-0.82695652173913,-0.833043478260869,-0.405217391304348,-0.19304347826087,-0.64,0.643478260869565,-0.258260869565217,0.588695652173913,0.578260869565217
"PGAM1",0.0539130434782609,0.32695652173913,-0.0460869565217391,-0.275652173913043,-0.216521739130435,-0.474782608695652,0.460869565217391,0.161739130434783,-0.0365217391304348
"PGAM2",0.280869565217391,0.338260869565217,0.428695652173913,0.270434782608696,0.411304347826087,-0.266086956521739,-0.158260869565217,-0.499130434782609,-0.427826086956522
"PGAM5",-0.0591304347826087,-0.225217391304348,-0.362608695652174,-0.627826086956522,-0.733043478260869,0.031304347826087,0.205217391304348,0.349565217391304,0.388695652173913
"PGAP1",0.854782608695652,0.697391304347826,0.101739130434783,0.00608695652173913,0.353913043478261,-0.526086956521739,0.448695652173913,-0.436521739130435,-0.321739130434783
"PGAP2",0.0347826086956522,0.197391304347826,0.746086956521739,0.593913043478261,0.494782608695652,0.0913043478260869,-0.731304347826087,-0.593043478260869,-0.660869565217391
"PGBD5",0.159130434782609,0.449565217391304,0.260869565217391,0.0382608695652174,0.252173913043478,-0.514782608695652,0.206086956521739,-0.241739130434783,-0.324347826086956
"PGGT1B",0.569565217391304,0.459130434782609,0.24695652173913,0.144347826086957,0.542608695652174,-0.421739130434783,0.0530434782608696,-0.346086956521739,-0.378260869565217
"PGLS",-0.593913043478261,-0.525217391304348,0.0991304347826087,0.16,-0.181739130434783,0.447826086956522,-0.583478260869565,0.133913043478261,0.0513043478260869
"PGM1",-0.295652173913043,-0.32695652173913,0.0460869565217391,0.413913043478261,-0.0608695652173913,0.350434782608696,-0.309565217391304,-0.0260869565217391,0.0426086956521739
"PGM2",-0.66,-0.813043478260869,-0.631304347826087,-0.311304347826087,-0.546086956521739,0.533913043478261,-0.0434782608695652,0.680869565217391,0.731304347826087
"PGM2L1",0.155652173913043,0.262608695652174,-0.286086956521739,-0.315652173913043,0.0669565217391304,-0.453043478260869,0.654782608695652,0.305217391304348,0.199130434782609
"PGM3",-0.106086956521739,-0.123478260869565,0.0669565217391304,-0.231304347826087,-0.238260869565217,-0.00608695652173913,-0.218260869565217,0.0130434782608696,0.0208695652173913
"PGM5",-0.12,-0.160869565217391,0.0730434782608696,0.551304347826087,0.377391304347826,0.352173913043478,-0.160869565217391,-0.0947826086956522,-0.0373913043478261
"PGP",0.122608695652174,0.425217391304348,0.347826086956522,0.131304347826087,0.212173913043478,-0.509565217391304,0.144347826086957,-0.223478260869565,-0.346086956521739
"PGPEP1",-0.50695652173913,-0.678260869565217,-0.513043478260869,-0.123478260869565,-0.436521739130435,0.583478260869565,0.0652173913043478,0.459130434782609,0.643478260869565
"PGR",-0.15304347826087,-0.0408695652173913,-0.353043478260869,-0.246086956521739,-0.170434782608696,-0.1,0.591304347826087,0.423478260869565,0.385217391304348
"PGRMC1",0.292173913043478,0.396521739130435,0.467826086956522,0.432173913043478,0.721739130434783,-0.143478260869565,-0.176521739130435,-0.479130434782609,-0.537391304347826
"PGRMC2",-0.266086956521739,-0.000869565217391304,-0.334782608695652,-0.54695652173913,-0.328695652173913,-0.224347826086956,0.539130434782609,0.50695652173913,0.387826086956522
"PHACTR1",-0.571304347826087,-0.443478260869565,-0.553043478260869,-0.512173913043478,-0.567826086956522,0.10695652173913,0.268695652173913,0.575652173913043,0.612173913043478
"PHACTR2",-0.209565217391304,-0.300869565217391,-0.618260869565217,-0.238260869565217,-0.497391304347826,0.129565217391304,0.526086956521739,0.454782608695652,0.559130434782609
"PHAX",-0.521739130434782,-0.26,-0.484347826086956,-0.393043478260869,-0.282608695652174,-0.0339130434782609,0.40695652173913,0.635652173913043,0.44
"PHB2",-0.612173913043478,-0.555652173913043,-0.298260869565217,-0.292173913043478,-0.733043478260869,0.411304347826087,-0.0913043478260869,0.483478260869565,0.494782608695652
"PHC1",0.185217391304348,-0.173913043478261,0.148695652173913,0.108695652173913,0.0278260869565217,0.276521739130435,-0.460869565217391,-0.270434782608696,-0.10695652173913
"PHC2",-0.280869565217391,-0.310434782608696,0.227826086956522,0.259130434782609,-0.0243478260869565,0.403478260869565,-0.494782608695652,-0.117391304347826,-0.102608695652174
"PHC3",0.0539130434782609,-0.104347826086957,-0.547826086956522,-0.44,-0.336521739130435,-0.0243478260869565,0.487826086956522,0.273913043478261,0.459130434782609
"PHF1",0.221739130434783,0.179130434782609,0.726086956521739,0.573913043478261,0.503478260869565,0.0391304347826087,-0.721739130434783,-0.587826086956522,-0.624347826086956
"PHF12",-0.475652173913043,-0.633043478260869,-0.510434782608696,-0.363478260869565,-0.52,0.40695652173913,-0.0860869565217391,0.495652173913043,0.607826086956522
"PHF13",0.255652173913043,0.52695652173913,0.0208695652173913,-0.192173913043478,0.184347826086956,-0.447826086956522,0.441739130434783,-0.12,-0.207826086956522
"PHF14",-0.550434782608695,-0.64695652173913,-0.885217391304348,-0.431304347826087,-0.445217391304348,0.361739130434783,0.359130434782609,0.813913043478261,0.86
"PHF2",0.336521739130435,0.152173913043478,0.255652173913043,0.163478260869565,0.272173913043478,-0.0565217391304348,-0.22,-0.414782608695652,-0.274782608695652
"PHF20",-0.172173913043478,-0.21304347826087,-0.772173913043478,-0.484347826086956,-0.472173913043478,0.00434782608695652,0.759130434782609,0.535652173913043,0.665217391304348
"PHF20L1",0.427826086956522,0.34695652173913,0.212173913043478,-0.151304347826087,0.284347826086956,-0.391304347826087,-0.0678260869565217,-0.203478260869565,-0.274782608695652
"PHF21B",-0.162608695652174,-0.0156521739130435,-0.0147826086956522,-0.282608695652174,-0.011304347826087,-0.210434782608696,0.0878260869565217,0.196521739130435,0.116521739130435
"PHF23",-0.753043478260869,-0.721739130434783,-0.423478260869565,-0.333043478260869,-0.611304347826087,0.448695652173913,-0.171304347826087,0.601739130434782,0.566086956521739
"PHF3",-0.232173913043478,-0.371304347826087,-0.702608695652174,-0.3,-0.231304347826087,0.250434782608696,0.426086956521739,0.503478260869565,0.633913043478261
"PHF5A",-0.642608695652174,-0.733913043478261,-0.318260869565217,-0.0356521739130435,-0.382608695652174,0.653913043478261,-0.305217391304348,0.402608695652174,0.411304347826087
"PHF7",0.440869565217391,0.325217391304348,0.625217391304348,0.498260869565217,0.566086956521739,-0.0843478260869565,-0.374782608695652,-0.483478260869565,-0.573043478260869
"PHF8",0.714782608695652,0.454782608695652,0.317391304347826,0.200869565217391,0.360869565217391,-0.307826086956522,-0.0513043478260869,-0.576521739130435,-0.421739130434783
"PHGDH",-0.178260869565217,-0.311304347826087,0.282608695652174,0.781739130434782,0.387826086956522,0.56,-0.639130434782609,-0.290434782608696,-0.18695652173913
"PHKA1",0.542608695652174,0.529565217391304,-0.149565217391304,-0.126086956521739,0.194782608695652,-0.548695652173913,0.624347826086956,-0.133913043478261,-0.0547826086956522
"PHKA2",0.895652173913043,0.740869565217391,0.278260869565217,0.0513043478260869,0.282608695652174,-0.496521739130435,0.332173913043478,-0.523478260869565,-0.445217391304348
"PHKB",0.684347826086956,0.617391304347826,0.343478260869565,0.304347826086956,0.608695652173913,-0.499130434782609,0.154782608695652,-0.514782608695652,-0.453913043478261
"PHKG1",0.44695652173913,0.387826086956522,0.626086956521739,0.766086956521739,0.748695652173913,-0.0747826086956522,-0.397391304347826,-0.695652173913043,-0.685217391304348
"PHLDA1",-0.775652173913043,-0.644347826086957,-0.558260869565217,-0.473913043478261,-0.655652173913043,0.303478260869565,0.150434782608696,0.770434782608695,0.728695652173913
"PHLDA3",-0.603478260869565,-0.649565217391304,-0.313913043478261,0.290434782608696,-0.27304347826087,0.746086956521739,-0.168695652173913,0.350434782608696,0.452173913043478
"PHLDB1",0.362608695652174,0.250434782608696,0.624347826086956,0.770434782608695,0.829565217391304,0.100869565217391,-0.545217391304348,-0.640869565217391,-0.607826086956522
"PHLPP1",0.475652173913043,0.505217391304348,0.284347826086956,0.403478260869565,0.635652173913043,-0.350434782608696,0.159130434782609,-0.48695652173913,-0.385217391304348
"PHLPP2",0.614782608695652,0.576521739130435,0.177391304347826,-0.18695652173913,0.129565217391304,-0.585217391304348,0.265217391304348,-0.278260869565217,-0.269565217391304
"PHOSPHO1",-0.739130434782609,-0.52,-0.430434782608696,-0.583478260869565,-0.685217391304348,0.13304347826087,0.0582608695652174,0.66695652173913,0.600869565217391
"PHOSPHO2",0.10695652173913,0.0504347826086956,-0.552173913043478,-0.479130434782609,-0.26695652173913,-0.290434782608696,0.685217391304348,0.422608695652174,0.409565217391304
"PHRF1",0.154782608695652,-0.00521739130434783,-0.132173913043478,-0.261739130434783,-0.300869565217391,-0.11304347826087,0.114782608695652,0.0173913043478261,0.140869565217391
"PHTF1",0.503478260869565,0.627826086956522,0.444347826086956,-0.0721739130434783,0.344347826086956,-0.653913043478261,-0.0339130434782609,-0.377391304347826,-0.545217391304348
"PHTF2",0.812173913043478,0.677391304347826,0.34,0.0721739130434783,0.380869565217391,-0.540869565217391,0.167826086956522,-0.524347826086956,-0.491304347826087
"PHYH",-0.495652173913043,-0.427826086956522,-0.459130434782609,-0.42,-0.420869565217391,0.0252173913043478,0.0591304347826087,0.558260869565217,0.520869565217391
"PHYHD1",-0.0565217391304348,-0.286086956521739,0.363478260869565,0.714782608695652,0.284347826086956,0.68,-0.784347826086956,-0.360869565217391,-0.262608695652174
"PHYHIPL",-0.536521739130435,-0.428695652173913,-0.753913043478261,-0.585217391304348,-0.6,0.0782608695652174,0.466086956521739,0.808695652173913,0.763478260869565
"PI16",-0.206086956521739,-0.360869565217391,0.154782608695652,0.684347826086956,0.212173913043478,0.76695652173913,-0.54,-0.189565217391304,-0.0843478260869565
"PI4K2A",0.218260869565217,0.205217391304348,-0.430434782608696,-0.356521739130435,-0.162608695652174,-0.274782608695652,0.850434782608696,0.252173913043478,0.297391304347826
"PI4K2B",-0.302608695652174,-0.535652173913043,-0.537391304347826,-0.0730434782608696,-0.357391304347826,0.575652173913043,-0.02,0.407826086956522,0.531304347826087
"PI4KB",0.353043478260869,0.343478260869565,0.0730434782608696,-0.06,-0.0852173913043478,-0.230434782608696,0.293913043478261,-0.32695652173913,-0.201739130434783
"PIANP",-0.319130434782609,-0.0791304347826087,-0.151304347826087,-0.473043478260869,-0.321739130434783,-0.261739130434783,0.197391304347826,0.308695652173913,0.288695652173913
"PIAS1",-0.0826086956521739,-0.160869565217391,-0.558260869565217,-0.276521739130435,-0.142608695652174,0.031304347826087,0.471304347826087,0.375652173913043,0.48
"PIAS2",-0.245217391304348,-0.275652173913043,-0.76,-0.380869565217391,-0.480869565217391,0.132173913043478,0.704347826086956,0.617391304347826,0.702608695652174
"PIAS3",-0.330434782608696,-0.433043478260869,-0.16,-0.0860869565217391,-0.362608695652174,0.272173913043478,-0.117391304347826,0.299130434782609,0.34
"PIAS4",0.0643478260869565,0.261739130434783,0.759130434782609,0.586086956521739,0.595652173913043,-0.0443478260869565,-0.571304347826087,-0.54,-0.692173913043478
"PICALM",-0.531304347826087,-0.64695652173913,-0.722608695652174,-0.353043478260869,-0.425217391304348,0.506086956521739,0.219130434782609,0.767826086956522,0.82
"PICK1",-0.280869565217391,-0.0356521739130435,0.343478260869565,0.02,-0.0330434782608696,-0.238260869565217,-0.299130434782609,0.0443478260869565,-0.163478260869565
"PID1",-0.372173913043478,-0.509565217391304,-0.372173913043478,0.113913043478261,-0.249565217391304,0.641739130434783,0.106086956521739,0.319130434782609,0.436521739130435
"PIGA",0.308695652173913,0.132173913043478,0.1,0.114782608695652,0.330434782608696,-0.0504347826086956,-0.113913043478261,-0.119130434782609,-0.0617391304347826
"PIGC",-0.0521739130434783,0.0295652173913043,-0.248695652173913,-0.361739130434783,-0.124347826086957,-0.08,0.163478260869565,0.272173913043478,0.16
"PIGH",0.107826086956522,0.0878260869565217,0.349565217391304,0.496521739130435,0.498260869565217,0.117391304347826,-0.218260869565217,-0.263478260869565,-0.326086956521739
"PIGK",0.354782608695652,0.435652173913043,0.125217391304348,-0.111304347826087,0.252173913043478,-0.425217391304348,0.111304347826087,-0.242608695652174,-0.311304347826087
"PIGL",0.647826086956522,0.706086956521739,0.578260869565217,0.106086956521739,0.32,-0.469565217391304,-0.0547826086956522,-0.628695652173913,-0.693043478260869
"PIGM",0.273913043478261,0.201739130434783,-0.313913043478261,-0.143478260869565,0.0434782608695652,-0.160869565217391,0.636521739130435,0.120869565217391,0.229565217391304
"PIGN",0.591304347826087,0.378260869565217,0.103478260869565,0.159130434782609,0.3,-0.233913043478261,0.111304347826087,-0.42695652173913,-0.352173913043478
"PIGP",-0.14,-0.0965217391304348,-0.0426086956521739,0.216521739130435,0.120869565217391,0.152173913043478,-0.00695652173913043,0.128695652173913,-0.00173913043478261
"PIGQ",0.529565217391304,0.66,0.599130434782609,0.387826086956522,0.495652173913043,-0.393913043478261,-0.0460869565217391,-0.715652173913043,-0.713913043478261
"PIGS",0.411304347826087,0.595652173913043,0.624347826086956,0.447826086956522,0.436521739130435,-0.323478260869565,-0.188695652173913,-0.706086956521739,-0.701739130434783
"PIGT",-0.334782608695652,-0.0191304347826087,0.162608695652174,0.219130434782609,0.00521739130434783,0.156521739130435,-0.112173913043478,-0.0347826086956522,-0.0808695652173913
"PIGU",0.218260869565217,0.252173913043478,0.189565217391304,0.220869565217391,0.315652173913043,-0.0139130434782609,-0.14695652173913,-0.322608695652174,-0.333913043478261
"PIGV",-0.163478260869565,-0.178260869565217,0.172173913043478,0.398260869565217,0.0443478260869565,0.579130434782609,-0.333043478260869,-0.0365217391304348,-0.0669565217391304
"PIGW",-0.267826086956522,-0.413913043478261,-0.334782608695652,-0.173913043478261,-0.068695652173913,0.265217391304348,0.00521739130434783,0.458260869565217,0.407826086956522
"PIGX",0.136521739130435,0.415652173913043,0.410434782608696,-0.00956521739130435,0.191304347826087,-0.428695652173913,0.011304347826087,-0.246086956521739,-0.432173913043478
