Gene,GSM5283787,GSM5283788,GSM5283789,GSM5283790,GSM5283791,GSM5283792,GSM5283793,GSM5283794,GSM5283795,GSM5283796,GSM5283797,GSM5283798,GSM5283799,GSM5283800,GSM2114177,GSM2114178,GSM2114179,GSM2114180,GSM2114181,GSM2114182,GSM2114183,GSM2114184,GSM2114185,GSM2114186
Arl4d,4.03935010403665,3.74491005189606,3.58862924850339,3.63597567867805,3.76558092758858,3.59707844527559,3.47897382055889,3.16564469361211,3.27430022817628,3.67715498593588,3.51429411762341,3.7013357234575,3.76761846046145,3.32993710320087,3.96952870612386,3.4815316033537,3.81219736673303,3.27107528078318,3.76937985246507,2.97992689135267,3.13723755990256,3.74537486884643,3.85952675114358,3.97989814375715
Arl5a,4.56825741168541,4.66130777528976,4.05864879893031,4.13859749402848,4.47836965715664,4.06403825139468,4.21263031665733,4.64967574818246,4.45744587653346,4.575704099304,4.24199836420678,3.70291567598735,4.38514555176047,4.15823820292735,4.5711578235074,4.58055731223008,4.13241133454671,4.16932199868671,4.8321624492137,4.67456124589891,4.03683904555003,4.11641470025481,4.06236946607847,4.07947605765325
Arl6,4.39267927608317,4.63847506047806,4.28279643478049,4.45771781231854,4.4377744444802,4.18393038632831,3.68931774674359,4.02099602609865,3.92577192020356,4.24379756257319,4.14174626013273,4.0001612284442,4.35629664973819,4.13114603754735,4.02235170489596,4.41141539196275,4.15017692242554,4.04994389348264,4.57287643617659,4.41767574815444,3.95714694444104,4.21245565037472,4.12516842183508,4.25273512137013
Arl6ip1,8.18727443391399,8.14333450076908,8.13153269113604,8.37821520689299,8.44188116089328,8.54805518912662,7.71249798881827,7.9165359804441,8.20705844706986,8.04953277287701,8.2815831263036,8.41614764684217,8.37281268404985,8.42857798098853,8.52240613900907,8.54454215176192,8.23489386135432,8.59338128732924,7.94210577214053,8.11478388630191,8.14380161007326,8.17336376276457,8.13675445680974,8.04188663869213
Arl6ip4,6.38301792491029,6.16798456652282,6.20828049900784,6.27592069616979,6.19464026976362,6.07790698418232,6.54160961233331,6.57089650995882,6.54207946528341,6.28955951594767,6.06131849137333,6.14492415644199,6.4216140003931,5.8632819678115,6.5549120915544,6.03150770388819,6.07687344020488,6.407280137763,6.32354349275799,6.07019634348574,6.05195407222328,6.26017182203468,6.43767090698565,6.6454470841929
Arl6ip5,7.00923391567991,7.01466096771168,6.63267331729729,6.95281724742659,7.07348531810317,6.91147117791841,6.45132719503045,6.95204045688489,7.04337266176533,7.21820031175714,6.85605858177726,6.91323624222844,6.80300088933098,6.86308781210839,7.30054227035353,7.0897083866507,6.91778307225037,7.03968600620187,6.85939622346398,6.68710650018997,6.62359608591804,6.86940531536393,6.98380889100829,7.04561649528501
Arl6ip6,2.78713101309114,2.79027150898575,2.72570603203268,2.35049947531503,2.59797584189832,2.40478566227947,2.27134518928524,2.8296474705089,3.15589148144464,2.81460331073965,2.56731252509374,2.54205586515982,2.46636388231516,2.38749468626236,2.5978423679186,2.71561324392482,2.57740803729573,1.96985863544429,2.73182196538816,2.62625376292508,2.59595781805278,2.92133174814504,2.60127188964216,2.76501202142451
Arl8a,8.9442096536835,9.05946439524432,8.31162334481665,8.44668950901438,8.47368380055672,8.3454676582346,8.69935681244311,9.04696648451294,8.95600688752483,9.0536199883459,8.54854118378469,8.49571648823459,8.51125937478784,8.48951714183814,8.73980279337495,8.54052336166798,8.62261071309253,8.52910514029884,8.76695112396295,8.53001124916107,8.47884938673302,8.70276290636535,8.90755704649481,8.89240026293433
Armc1,5.65794491229785,5.9296483853832,5.55024538573763,5.30353930879681,5.6256162799426,5.24733085596197,4.76909118582083,5.58806262345869,5.61764100361966,5.82577983260017,5.3737554274235,5.12119688190728,5.50137997181444,5.24956264064777,5.71358529303642,5.63694209403443,5.40887194291133,5.71645853222006,5.30655782211314,5.55500653709336,5.21140213594083,5.33360874825196,5.39485372320156,5.30830810515427
Armc10,5.69787554460371,5.89483872596081,5.83284613495398,5.87991642639889,5.78686833354903,5.80289146434689,5.52720779222121,5.75540619994246,5.82521569167289,5.81527904868585,5.92679984156486,5.84921322887145,5.91282329164873,5.75728214471245,5.90191588618786,5.96535636828106,5.79606378546979,5.86933926820759,5.72376508575795,5.66569599038118,5.53681129352453,5.83920428111105,5.95839082140755,5.74929229995215
Armc5,6.32840292474953,5.89046611684289,6.31289748063531,6.30220940487741,6.00331109195332,6.46206826826387,6.74038770818396,6.52939050692817,6.42443979479645,6.23461148093661,6.42756687153139,6.53295322639877,6.33418073150361,6.47826099399238,6.13591218589875,5.88248062864518,6.40697000075162,6.24541989188672,6.38067686550669,6.49557128300738,6.59927087995001,6.44483017874664,6.43954305837775,6.44130225564689
Armc7,3.8825378969961,3.98474420993008,4.12455182606,3.53140617368548,3.42568826003764,3.71787964467328,4.24784501172124,4.17978482544735,4.0596048769926,4.16411555375558,3.86494572242303,4.15376710395684,3.73161011684605,3.82730126288959,3.64920152851875,4.02912209456878,3.94957304359801,3.48755117029609,3.75387838005791,3.98924864116773,4.0516552005849,4.10114535745516,4.30364379373586,3.89535178096707
Armc8,5.89893419792875,6.09578520169428,6.21531283858983,6.17486622012263,6.1692071202235,6.07741992794743,5.79435380521443,5.95566393146572,5.9078449676311,5.96103416470309,6.11066920339239,6.04812496352007,6.1870875223643,6.01396987645981,5.98868941161203,6.25496682617977,5.92740702097796,6.16892918136013,6.11985671941318,6.02044025036964,5.92541866173503,5.97548730304377,5.91976506719147,6.06972994551216
Armc9,6.49575545998613,6.56887080016443,6.79216010471216,6.77420626106809,6.45772195310175,6.59919074732866,6.70672751151743,6.8225896806215,6.64152554472611,6.68379820386144,6.62395223585691,6.70368750519635,6.5421326660219,6.49218066787312,6.49080975341215,6.62569078910421,6.75312425644843,6.52035422748794,6.86195119153356,6.53371880596506,6.52631101307643,6.72170923373295,6.61291850939238,6.67893194316106
Armcx2,7.12367881887311,7.3936055094418,6.91420028343288,6.92521733643307,7.13009577324859,7.02157204563657,6.68326996688916,6.81833215245676,6.92222291844931,7.16060821789046,6.68493840481428,6.81433192242834,6.80357757135496,6.80018754781378,7.46091961869871,7.07578272188685,6.71589124852038,6.9493765247669,7.00971420607999,6.67727028963334,6.70862502940023,6.95055255029802,6.95977015784542,6.96005068991457
Armcx3,7.21778595337848,7.59133858953809,7.37008480838811,7.24016345393131,7.36072634762432,7.3085753542087,7.09832469595103,7.22804838646985,7.09184479885131,7.35008807022429,7.01696669302289,6.96387951509675,7.08563417911767,7.08882775182471,7.47987137413692,7.35122814042522,7.14228140267605,7.12524241650194,7.07876009230062,7.21174278919443,6.91826195279603,7.10035458527733,7.37387682759555,7.30724955394279
Armcx6,3.71589634873417,4.23197083036552,3.53276990241155,3.94228272882497,3.74167265554849,3.91854845998616,4.35484197705582,4.04756894582717,3.9119041010967,4.17562158253396,3.87182437657335,3.84587903138087,3.53067411360063,3.58232193385938,4.0983108201886,4.17922403302396,3.83443671503749,4.00301568261387,3.83512168566247,3.44553275712726,3.7795742798369,3.76121180749239,4.12329568577391,4.00347576157067
Arnt,4.68450213093039,4.87850142697038,5.47949836655283,5.33069697994537,4.95063632336698,5.28367807574344,5.27718448063218,4.93684363764601,4.66216935792641,4.97910410932833,5.02618981854253,5.01932159653897,4.84276657087114,5.02540956738033,4.95210546378596,5.32637290661039,5.09912397393502,4.52411218206669,5.26905454269916,5.25306093939167,5.03207797442547,4.99894363331693,4.8244384611869,4.61192354501035
Arnt2,7.99566721669182,7.51955714997345,7.96076657444797,8.00983332650422,7.96018753129647,8.04891156514434,7.95452757607313,7.8298027855173,7.72529639939345,7.56277554055143,7.57515446700079,7.79221143494046,7.69292830408501,7.71844589135696,7.90601954859954,7.93081364505342,7.93511306522212,7.8559054449131,7.533059114227,7.93580144057546,8.23547498343073,7.72370263099098,7.35932710093149,7.51232115157163
Arpc1a,8.10638154204828,8.22211429460551,8.0946646323312,8.08722611047448,7.95216150310087,7.83507206708954,7.78335829868253,8.07356461239659,8.16366210841696,8.27841167641923,8.02364105043769,7.93510379505831,8.1000020973654,7.87846016353744,8.06955715037119,7.67844909632934,8.10498630089516,8.16831665936817,7.97132826821815,7.97757632946964,8.06427979507577,8.1972063960275,8.02357588544651,8.18290459936541
Arpc1b,4.79094136292316,3.49055214907031,4.44744091061739,4.37305973123018,4.08716242916751,4.49101132488258,6.41802612739204,6.38483171690582,6.70161394705912,6.11948593935601,5.3702640136176,5.35787653212181,5.42427954598512,5.5112656825112,4.62404810979127,4.48283807262641,5.70812434947865,4.53749495659139,4.39501102017856,5.83055716441802,6.04711898950693,4.87095384848997,5.77405937513835,5.93870321284117
Arpc2,9.16653731213314,9.16912212191411,8.77514376271195,8.7729669680103,8.64400036257518,8.57724159969541,8.89506661562487,9.23792057457302,9.41770369770129,9.59193338496865,8.98817386778089,8.83220513595245,8.91779335826423,8.73828410373308,8.49862745591675,9.03539294044586,9.03918509691887,8.92680089748845,9.25195477675597,8.819990394874,9.02995218184246,8.8346823162409,8.91176567601655,9.24887368555133
Arpc3,7.75258343938575,7.66786105125814,7.51502092383673,7.54568438586064,7.46617448810259,7.30739259150584,7.51442661084658,7.87029451143629,7.9844336850599,7.91787945628592,7.45534364663843,7.41837209883177,7.61540092844839,7.33081381853608,7.8678023798873,7.53147101390131,7.4757506642903,7.85749717726583,7.57506331011055,7.30513449240082,7.25399136157396,7.59135873507667,7.78574209054675,7.77026443005622
Arpc4,8.25858772156962,8.06726249574668,7.95054978104133,7.93754665793017,7.95877619478887,7.78604236176626,8.11097734699234,8.12956565330645,8.52764598904807,8.34520053491299,8.00261096729289,7.98606900725386,8.10658749852558,7.83321045159695,8.34093084477969,7.86299210627629,7.8756217193792,8.20023753254964,8.22012291925199,7.83857899232968,7.95652817913177,8.0968148534716,8.19379957587994,8.35483218548985
Arpc5,8.13835658440743,8.42638642675424,7.7896630840239,7.6559593169021,7.94198086844606,7.47265921621059,7.34174901764277,8.25479183262912,8.27718053267964,8.46700706931961,7.84953797382061,7.45110592702216,7.95047954870625,7.63496788821498,7.98751484677171,7.78884309317798,7.66269815476127,8.05352068719824,7.80544788793354,7.88179687897652,7.5645869783772,8.02357630846901,8.18918119053239,8.28652947441797
Arpc5l,4.77716855046044,4.64358503402796,5.19828849774947,5.20563950833763,5.05263341171524,5.15220223971937,5.01718085912452,5.09242948678665,5.05709449467986,4.6896744762599,4.96257489630717,5.41449104574304,5.3507396433718,5.003407840008,5.33909246763515,5.2876956242345,4.83313573658184,5.3043942947856,5.29245866858205,4.96616222034924,4.70354532130679,5.07752955083698,5.08641443440488,5.35076724581177
Arpp21,8.16073716816939,8.06608115991818,7.6401141005374,7.67362055087701,7.57707957166769,7.6242517371504,8.40210228315106,8.29109306622481,7.79726788985134,8.13708577013717,7.48608419170207,7.58375059202984,7.6284520643978,7.42255943393233,7.76326130459423,7.76195155927335,8.09449714465594,7.76026833099214,8.06515074677117,7.20305122448976,7.59383717341543,7.90394257645419,8.04240687067067,7.86031075359342
Arrb1,6.11355192289482,5.87417199955089,5.86834887884937,5.800878360525,6.39357457666215,5.88212982005795,6.07191246948393,6.49105567398595,5.57668102168495,6.16951668532659,5.92354721785303,5.63910887483893,5.82361070800154,6.0761792109989,6.13685570522602,6.17900398969961,5.93302991525184,5.89315497666073,5.73533763142564,6.28299950108637,6.50482254019626,5.99321869919045,5.90745061077993,5.43237417126077
Arrb2,6.39200985076744,6.46994294118744,6.07385317628277,6.09323421465128,5.91199641072281,6.07553890437011,6.53173706272649,6.51140808858007,6.40940119034157,6.681004589523,6.33187449980027,6.26938640033886,6.12957716753721,6.30515717549771,6.21505932930723,6.39967667887087,6.28386816540906,6.57250767495292,6.58730850318928,5.86043706558967,6.28112011351392,6.42557012113767,6.2041942398776,6.30207426756039
Arrdc1,4.50161045173657,3.91552735311174,4.51344138342627,4.61628194383393,4.23267419361104,4.57393639208409,5.25540710105338,4.81411299890444,4.69625048212623,4.27851621653548,4.48278185913428,4.73934075716393,4.57548016240448,4.6161702345995,4.36704566537808,4.27085398818463,4.81986946183215,4.52060531426215,4.25803637935764,4.38246582805129,4.57027228811084,4.54890973610471,4.76507045429667,4.97113488216439
Arrdc2,5.54708594891594,5.37867806271706,5.88537233545463,5.85549263677119,5.72299599170016,6.07237101589807,6.21470629719848,5.36988057494789,5.41729275987835,4.98714604401507,5.81308299975468,6.01017958831213,5.75153062903999,5.96153145807396,5.00613938716144,5.43295658018395,5.62636015098725,5.79719591062403,6.17783802120347,5.85114527732443,5.58862729668428,6.11754974647909,5.78616795452397,5.93781072221378
Arrdc3,4.27390950253304,4.82007555596175,3.68966752794048,3.59502925343382,4.316775867925,3.84966295866747,4.5653640088557,4.77712623227424,4.31277196804544,4.61156956049204,3.88339825315683,3.61647733548246,3.87434909742457,4.10497649243941,3.83163001734837,4.72034925510359,4.01660086056275,3.77229114103906,3.65295861048639,4.56031874306017,4.16980372362534,3.85754720559125,4.75306819532611,4.22749518943281
Arrdc4,1.50439181859494,1.67633024869043,1.95701150214253,1.89917385870832,2.01100470634227,1.70674741012468,2.27892256611886,2.62071121107499,2.06528831950494,2.11582737157421,2.03586435610809,2.06326329197595,1.53735639175789,2.3139365440002,1.66460198625503,2.3102876006566,2.04268924177527,1.98407631687523,1.78658041817242,1.84828971548576,2.48565577679402,2.28660794258747,1.75642871756475,1.62445457743619
Arsa,6.49969953871997,5.97960954994199,6.76587016254773,6.80039801691787,6.41838995856983,6.93920761487617,6.54192310310973,6.22128150406433,6.29183280977993,5.94161759226233,6.70691340651011,6.89864300652937,6.53175369561547,6.80078003503023,6.53832075136902,6.30548115394741,6.65902395959034,6.17425921655734,6.51617271434629,6.58345933869982,6.57616718864271,6.78272636923102,6.41450995426829,6.79141000760887
Arsb,7.72108023228314,7.73194715243958,7.29704007629864,7.49231148741494,7.81616246788649,7.69347135438813,7.02911071956021,7.31268212237198,7.47781367179272,7.4643029181856,7.92731780047763,7.63239122831173,7.69853839575697,8.06937934535417,7.15078154478203,7.70090524777479,7.83702525198747,7.73322806376318,7.61547173809422,7.8313681511654,7.83746792461397,7.58337478572038,7.74698344054636,7.22235437282306
Arsg,3.7859568827829,2.32993473086316,3.42020177970326,3.6328974033382,3.53888465940353,3.73578377338227,3.30001022356428,3.57784908358757,2.53080307088003,2.59250316188291,3.84724302803926,3.72437452241534,3.97491729100663,3.87135186560026,3.99106380178056,3.68206430967242,3.3049263643773,3.20402663685232,2.77418261752555,3.35982880433205,3.59759392403373,3.17570929257428,3.28254083773567,3.92236518450675
Arsk,3.43404841968264,3.15717548483969,3.21619417553481,3.38151635779617,3.21760799794781,3.41615045357956,3.47504004312431,3.3676231149791,3.25401780558486,3.47007908403335,3.10874756449385,3.20905406964616,2.95903357364634,3.27345269142513,2.84110351814349,3.33783516172364,3.27876895217551,3.48053257056681,3.38003070562946,3.58607560934005,3.36396162413115,3.14863303229105,3.12803172323265,3.0348892968387
Arv1,4.61450197680191,4.45708432064418,4.93396061617707,4.74473365057007,4.48646921723831,4.78999328071737,4.61109499358396,4.27215186887552,4.68401152368567,4.6644994732562,4.59093498326642,4.84269253167331,4.55730104028364,4.63621081643294,4.53361826619057,4.66544251893404,4.87660118659662,4.63922980143027,4.31445200860841,4.66435396613463,4.36364514751418,4.76923594965444,4.79932564712456,4.69318633177484
Arvcf,6.29799457462348,5.89543839677879,6.65488235544584,6.43425263855525,6.46587904192137,6.59344269073035,6.2082629517236,5.97503589945181,5.97767705878432,6.03857351657289,6.45076579963714,6.56535596465666,6.44462317293822,6.47838574559874,6.23182600238436,5.80275605380155,6.25461647606961,6.05218426913669,6.34494146453496,6.5433741301869,6.39989951443197,6.48701806487029,6.78140700155371,6.46393273630809
As3mt,3.73650415684963,3.19514350284174,3.90882724516194,3.74270084718972,3.38613588800804,3.78080548477168,3.94098061763187,2.98269609208357,3.5647409804852,3.13147185549598,3.79952472628838,4.03526825517718,3.73106680884454,3.73783942323266,3.31886228922099,3.36560999166888,3.89616186316447,3.01079074319131,3.44934034577317,3.92968546351567,3.64793357911996,3.38943181782665,3.96562707487521,4.01973447148058
Asah1,5.96448967868109,5.91283413915083,5.9965410684246,5.99769478625349,6.02433275686023,6.19464149242056,5.83346939570127,6.03477161106438,5.99269654011723,6.10703297977343,6.17063863608932,6.24458906460219,6.06612893588918,6.44186111087946,6.05051650093347,6.23266079285842,5.85344722005234,6.18682128616262,5.79684909524481,6.27346831365575,5.86653276603415,5.92663307985937,6.03410275703834,6.12098100260114
Asah2,3.26048802462437,3.24075480993352,3.17965904396978,3.08700529256019,3.46454987587342,3.40327939046437,2.93272186941256,2.65569322344331,2.23650412951246,2.48992154458327,2.93501578819048,2.36882729319238,2.62229290331445,3.03405631697648,3.26450071825884,3.09928568442023,2.79542445244868,2.22587181549877,3.06629109308619,2.69066046515313,2.73691009408985,2.60354296521109,3.55662707029694,3.11270920624627
Asb1,5.15801054015241,5.16105337686324,5.08032239812227,4.92499207835804,5.57276258598214,4.97069556087611,4.05277770652612,4.62929258094071,4.52004865476383,4.77371258956078,5.07687026124475,4.59351746109328,5.22043021038096,5.12078263446609,5.74657381842482,4.95673931626253,4.95709136294903,5.07505838631581,4.32769926831647,4.99819754199199,4.88484754317189,4.87537576754772,5.0920793498431,4.59336275720796
Asb13,4.33215437485409,4.4603303623231,4.11455678071703,4.23733778573234,4.31479701931254,4.06885308706953,4.06402440094678,4.20663770821381,3.64042714243258,3.98154495633328,4.3117617916929,3.88624697905126,4.42844271781617,4.05106773439103,3.47342007493972,3.35606499179143,4.60431882530477,3.85358264744989,4.47563344121732,4.43483312237563,4.25223808181826,3.94327685086996,4.53117712906412,4.63391419048127
Asb3,4.05207841226669,4.52105018738124,3.9448158185432,4.05085055262967,4.00752270685611,3.97219750427368,3.60383971896046,4.11562829400496,3.78519728473525,4.38289141793097,4.09184403641025,3.7081706579874,3.92595116866171,3.74995779458861,4.33796568556857,4.44648027647317,3.65949348708087,4.05585815746835,3.77198448555495,4.17886966353392,3.8829211101221,3.9516850711887,3.78078093935186,3.7487976853946
Asb6,5.44202285612071,4.98678638437533,5.65246763917124,5.79795686127593,5.71033507767478,5.75952506791952,5.54340997186643,5.3558207120001,5.42132315021022,5.02856741128635,5.62339416549045,5.78625813396113,5.612670829952,5.66875048904952,5.82275702212334,4.9905814196404,5.57772791226394,5.67607394036415,5.45225138960736,5.23782590922548,5.56914454837201,5.82604566345993,5.62330358107299,5.69324479754534
Asb7,3.46324288375357,4.32838909977017,2.76369326748173,2.63337355821055,3.2301534321851,3.01119742973292,2.84043787237275,3.66601387202096,3.23353036852339,4.02926806816215,3.49905152917915,2.36308207305977,2.97840630678173,2.94972322337988,3.34964485233307,3.2817805974108,2.9868884741438,3.32361187203516,3.21588467328891,3.32559203138088,3.40010597260996,3.51665887428118,2.97125503181916,2.90262072737203
Asb8,6.58344398173991,6.42742825337852,6.5007422675888,6.5285662246954,6.63599836917509,6.49845610017994,6.4333492009165,6.43075672075099,6.59227588644646,6.27409411910674,6.72625388263568,6.57694541914609,6.73446674448607,6.64949325789636,6.73272897952493,6.57183932506708,6.52877419135124,6.74817431376677,6.19227656148385,6.50071339373788,6.54157756741655,6.49741538836118,6.67801524272172,6.5586297390614
Ascc2,4.62953149949302,4.23298029002988,4.82958581554892,4.71735156526391,4.57813341138245,4.61871870191876,5.30113928637041,5.05612732522643,5.0004577484044,4.78922172282563,4.90584968629693,4.84898818618104,4.76433785563231,4.75752288561231,4.56165163739754,4.80965887423223,5.09703128154389,4.25472734901316,4.83963925469843,4.87143151886112,5.02667679103095,4.83058150895015,4.77694198877907,4.66444011246059
Ascc3,4.73857174149922,5.33229325109065,5.08578601373388,4.89064365405474,4.90296077595252,4.85112415708918,4.72816040331566,5.08325082538657,4.94512987071714,5.18018226792249,4.9921793046297,4.64056079502565,4.85482397795412,4.78937296411628,5.16790279236094,4.92765427683708,5.02144486101502,4.50894281144677,4.98028799880712,5.14503299160684,4.77575600001936,4.59189271042211,4.88835518237366,4.82195611697827
Ascl1,3.05006376403001,3.24135386597122,2.29289562992345,2.18903565786588,2.25644227246907,2.16190900982712,2.83879303948655,2.5794532099404,2.59286098583863,2.49140469781858,2.47941793325163,2.59977216788758,2.65965774361404,2.62021992728008,1.99981411494422,1.55224152977314,3.13917888777008,2.23026378856286,2.5556435081792,3.0572766610595,3.26614992222611,2.39270525043433,2.67794191339234,2.84640995151233
Asf1a,4.34115779361465,4.55950063866436,3.67592159932368,3.85947321582597,3.95250353432312,3.84543185020245,4.23287041862941,4.33627044082921,4.27293931177824,4.51713041496316,3.705146240856,3.67422295324766,3.91231829571326,3.78971282975572,3.91987774740165,4.16469496299379,4.20208581671419,3.9764097105148,4.41395070856405,4.28224992071886,3.62327778988907,3.80778962937168,4.00129555754356,3.91335696185543
Ash1l,7.46097746646784,8.15251222654247,7.55995838791428,7.42650461417112,7.82274616111525,7.37191931654557,7.15029283850539,7.58378836272021,7.15011334456011,7.67404953287169,7.67855233164989,7.30117737612112,7.62774846057585,7.56501511878193,7.49738807908674,7.73627231531972,7.47888328906908,7.40848077657048,7.91641539047473,7.82881473701232,7.5948005273277,7.47450152542327,7.35731030661507,6.96943270685967
Ash2l,5.97363135239128,6.16596304351117,6.05974469399409,6.02063522657822,5.84075494346745,5.89499802802254,6.2306842663717,6.01121874320526,6.13195252041488,6.38871619194392,5.80396120230087,5.84494798475278,5.87267974502815,5.75402134010239,5.77170883101713,6.24638411923891,6.0370438029461,6.20147236027068,6.0907228456778,6.08275366763972,5.95338680864335,5.8760701818785,5.72058606983263,5.92903767357031
Asic4,3.25878057938718,3.00703552618867,3.5756010507557,3.5758852945316,3.67174562432888,3.91787215910239,3.73472204377758,3.43403353863876,3.00455779856753,2.85570897385436,3.5047173421565,3.88525168719654,3.5386161179576,3.6636198689084,3.22153043952496,3.1362066073216,3.32403680068943,3.60653304759276,3.48583681850208,3.15277134002317,3.55147259590029,3.65282082135187,3.25453513283718,4.34330401847507
Asl,3.94753323390326,3.47192036619279,4.58968204571199,4.49211591460871,4.29069151050445,4.49148720153695,4.53719749313634,4.40516460341058,4.45744511842901,4.06525628455055,4.47203106609083,4.71739755161182,4.39601146975313,4.44751190785755,4.25805384430815,4.05876059415496,4.36135278747025,4.47859755733344,3.90563315847098,4.5580434626573,4.68862130106768,4.39040636433493,4.05768252573163,4.73778614256618
Asmt,1.62882373337468,1.76388639698711,1.7767544076056,1.86789946021855,1.84664815646776,1.97793387516088,1.56777325533325,1.88113448377168,2.06442039988432,1.33029745193538,1.24214390124081,1.84495372489723,1.61024393710258,1.31292068042612,2.08308483512639,1.53998637475177,2.14210113901709,1.54607896974593,1.57751150115319,1.16828589819802,1.87359704806986,1.67334658778027,1.50344559915056,1.85444788885071
Asmtl,5.77036436205144,5.34571075969748,5.71983237242412,5.52730025990839,5.33835671513081,5.43441208664609,5.79103956082211,5.17670376967573,5.58419791018549,5.72998294693386,5.27715710947057,5.73744506331508,5.36215313723332,5.34316963492987,5.24954690482662,4.98477982081604,5.57860510605168,5.65337918640811,5.64833505989115,5.28220803283946,5.61818083575871,5.62734359921516,5.53249526577558,6.04367449235407
Asns,6.6018854290173,7.11698649418993,6.48125093941011,6.72220413212604,6.88730556270965,6.45175610604814,5.9410985238941,6.83169880877619,6.65208054303019,6.73619911962381,6.8164269679922,6.4916343423409,6.8297733664974,6.56376242772009,7.15369128716587,7.06292285416925,6.47409137031309,6.68252021129887,6.47117489588904,6.48348357474617,6.39622037094748,6.62685871029296,6.82547508546436,6.37310375537252
Asnsd1,5.42227154126799,5.74971376971399,5.55230835416942,5.47126023412671,5.60725333732571,5.35387334746817,5.28873476519479,5.48853037578345,5.78343337996674,5.88803314034889,5.2478567622413,5.31751830080617,5.45528956489174,5.30261795257534,5.66922544854927,5.82313714145999,5.37535658887896,5.69379491240371,5.4590780469289,5.46685530317197,5.27150970139826,5.30996030212764,5.32542008377381,5.57503504329775
Aspa,4.37375017383294,4.4041650018082,4.22280738544425,4.33760892181644,4.47655534182647,4.52883637424536,4.69667502741762,3.96586831220438,4.16130318055579,4.01738709354517,4.2002338636847,4.3820570750363,4.34321600158356,4.77327458910986,3.79143457263056,4.41951697201528,4.44622494532223,4.5139216211179,4.30843232041811,4.72562403821582,3.90505405374942,4.12196268223521,4.43031117838397,4.73140447880449
Aspdh,2.57078324120975,2.00094753955331,3.28808776489276,3.41013953369659,3.10402397482564,3.48622950454776,3.92339792210202,3.21813265632262,2.87396386979698,2.28868937049716,3.15486394760666,3.58424774849925,2.88766924953688,3.19987199914735,3.6579089882786,2.26514354051426,2.95570229933469,3.19101443634424,3.2479889565646,2.54477196668425,2.99833297655515,2.99572719358094,3.16486459004729,3.5956185323573
Aspg,2.041661893174,0.6119126044627,1.91600924611295,1.52746803528831,1.43078909668242,2.31125704164351,4.18098159843245,3.71732880972374,4.20088464559828,4.20393308363898,4.37443731628284,4.11999572788063,3.93447413282401,4.4699405844825,1.48403771878441,1.6952217252142,3.72715452295484,1.92253075578661,1.92903587388215,4.46831513175552,4.44842478937784,2.38613518778723,4.24345417638688,4.36719273991568
Asrgl1,7.79464902835667,7.3802521064691,7.22125077794518,7.14382713345716,7.2363582724133,7.18932694794529,7.37290696653196,6.96927649256587,7.4172778113507,7.36222095622768,6.99619873227065,7.25895600242964,7.01611169430161,7.20578336275387,7.11831543305208,7.45777909915367,7.02142831096329,7.53065137953834,7.20853340399792,7.29693823136799,7.46835838280962,7.23906369763873,6.89174363091084,7.49365583828967
Ass1,2.99677941039822,2.7979913322119,2.67546909521935,2.4214029608168,2.73100535927033,2.52467590534673,3.20716344651173,3.20654764452832,2.9360584136472,2.92175875714388,2.31369106445,2.44145018822171,2.41853222454006,2.57721425361904,2.94410091793501,2.25538552672369,2.57585365051617,2.87978733621386,3.15152629604608,2.12724468658469,2.33286821627335,3.09092174404538,2.81258074282686,3.029797919728
Aste1,1.11043864898256,1.21513685631256,1.85162449033085,2.04240089398184,1.53066899106043,1.17395009384441,1.04744064421061,0.963079937202671,0.730236150465957,0.704849052130203,1.57133041069485,2.0939573909804,1.64125002979501,1.40665878467224,1.35037459291758,2.02910306740853,1.39100204331193,0.97053300580243,1.98974485248568,0.992120527917085,1.36449103499722,1.24561833963256,0.984922681595183,1.68949115891161
Astn1,8.63309925866369,9.24063930530928,9.49367043837678,9.35720537571581,9.32853047565181,9.44890984288993,7.96571860035055,8.39572150861493,8.56140337428865,8.62069935676124,9.24742274736216,8.97514925760501,9.19157855259899,9.22639429522021,9.40204693110389,9.32526582342284,8.81960445958669,9.18868947540857,8.82082116752312,9.09264092406085,9.0151634954383,8.97330702010882,8.92183058131509,8.28292297430187
Atad1,6.84304653209799,7.16779862519423,6.78189881113619,6.96436195570154,6.99636045354144,7.14305949841242,6.66817421781006,7.15506779263847,6.92817078214555,7.12735013212094,6.88819592039185,6.87797957128595,6.8423197325745,7.00770461567554,6.97102660510605,7.17006572689756,6.94986327676239,6.99113533989695,7.1096226702684,7.09816121284426,6.64623977407163,6.75847544258381,6.8026423157312,6.89165448398653
Atad2,2.67644495844974,2.97518223599841,3.15172298066845,2.98460546557239,2.99619049128057,2.9196286477442,3.90534995625759,3.1727544923756,3.89726119618387,4.13866610809982,3.21946975376276,3.0459427962139,2.98826406898249,3.25888152417899,2.89693289908727,3.25139039389012,2.71574337737425,2.52355274247677,3.8696446933429,3.75763750284975,3.17968794377732,2.99100167003191,3.56822753820372,3.23304759328794
Atad3a,5.60001695036392,5.41497526457026,6.1196757049445,6.07358511066047,5.82766200900974,6.08408727472655,6.28620094520667,6.07272422784117,6.11851733764301,5.52801581187896,5.94609017794252,6.09126943530587,5.82058677215154,5.80418845262572,5.97477524203917,5.69076048967381,6.04303830927431,6.23198411582253,6.00636305825723,5.5554180361503,5.7450598446208,6.16337818927228,5.79331582410896,5.90999856319525
