"","MM_MEblack","MM_MEred","MM_MEgreen","MM_MEturquoise","MM_MEyellow","MM_MEblue","MM_MEbrown","MM_MEmagenta","MM_MEpink","MM_MEgrey"
"MAP1B",0.0324577861163227,0.193621013133208,0.324202626641651,0.154971857410882,-0.320075046904315,-0.374671669793621,-0.127204502814259,-0.303189493433396,-0.206003752345216,0.436397748592871
"MAP1LC3A",-0.0975609756097561,0.148968105065666,-0.391181988742964,-0.592682926829268,0.873733583489681,0.366604127579737,0.633771106941839,0.190806754221388,-0.462664165103189,-0.59249530956848
"MAP1LC3B",-0.172607879924953,0.00431519699812383,-0.748217636022514,-0.736585365853658,0.801688555347092,0.704315196998124,0.533020637898687,0.0581613508442777,-0.270168855534709,-0.303377110694184
"MAP2K1",0.106754221388368,0.184615384615385,0.282551594746717,0.223639774859287,-0.370919324577861,-0.222326454033771,-0.44765478424015,-0.261350844277673,-0.073545966228893,0.40187617260788
"MAP2K2",-0.615947467166979,-0.422138836772983,-0.579362101313321,-0.85797373358349,0.457598499061914,0.752908067542214,0.793808630393996,0.330769230769231,-0.200187617260788,-0.228517823639775
"MAP2K5",-0.293996247654784,-0.0330206378986867,-0.164727954971857,-0.335834896810507,-0.00412757973733583,0.199624765478424,0.215572232645403,-0.0628517823639775,-0.277861163227017,0.245966228893058
"MAP2K6",0.182926829268293,-0.209193245778612,-0.244090056285178,0.175984990619137,-0.267729831144465,0.187429643527204,-0.439774859287054,-0.163414634146341,0.534521575984991,0.307879924953096
"MAP3K12",-0.0707317073170732,-0.142589118198874,0.55984990619137,0.535272045028143,-0.312195121951219,-0.350093808630394,-0.211069418386492,0.354033771106942,0.273358348968105,-0.463789868667917
"MAP3K3",-0.343151969981238,0.0652908067542214,-0.168480300187617,-0.581988742964353,0.541275797373358,0.104878048780488,0.687054409005628,0.104315196998124,-0.654784240150094,-0.26078799249531
"MAP3K8",0.244090056285178,0.428517823639775,0.371669793621013,0.351219512195122,-0.277110694183865,-0.512570356472795,-0.351219512195122,-0.183864915572233,-0.250844277673546,0.268667917448405
"MAP4K4",-0.0369606003752345,-0.246904315196998,0.119512195121951,0.288180112570356,-0.16078799249531,-0.0465290806754221,-0.217073170731707,0.382551594746717,0.348405253283302,-0.30562851782364
"MAPK1",-0.0696060037523452,-0.0722326454033771,0.546529080675422,0.338836772983114,-0.640900562851782,-0.374671669793621,-0.293996247654784,-0.235834896810507,0.125515947467167,0.433395872420263
"MAPK12",-0.0431519699812383,0.214634146341463,-0.233958724202627,-0.53733583489681,0.755722326454034,0.223639774859287,0.511632270168855,0.0155722326454034,-0.555722326454034,-0.464540337711069
"MAPK14",-0.604878048780488,-0.410694183864916,-0.0908067542213884,-0.533771106941838,0.270919324577861,0.356472795497186,0.630018761726079,0.445966228893058,-0.184990619136961,-0.449718574108818
"MAPK3",-0.653095684803002,-0.399437148217636,-0.258536585365854,-0.578424015009381,0.466791744840525,0.515009380863039,0.818011257035647,0.55891181988743,-0.221575984990619,-0.594934333958724
"MAPK6",-0.231144465290807,-0.507692307692308,0.243339587242026,0.259287054409006,-0.657410881801126,-0.0212007504690431,-0.265103189493433,0.113508442776735,0.542776735459662,0.178986866791745
"MAPK8",0.346529080675422,0.246341463414634,0.164352720450281,0.137523452157598,-0.353658536585366,-0.34671669793621,-0.34296435272045,-0.504315196998124,-0.0842401500938086,0.657410881801126
"MAPK8IP1",-0.796622889305816,-0.632082551594747,0.00206378986866792,-0.343527204502814,0.135834896810507,0.39624765478424,0.590243902439024,0.70281425891182,0.049155722326454,-0.646529080675422
"MAPK9",0.167542213883677,0.25797373358349,0.772607879924953,0.55422138836773,-0.528517823639775,-0.694746716697936,-0.384615384615385,-0.230018761726079,-0.0795497185741088,0.20750469043152
"MAPKAPK2",-0.510506566604128,-0.383302063789869,-0.636022514071294,-0.836772983114446,0.510506566604128,0.726641651031895,0.739774859287054,0.150656660412758,-0.198311444652908,-0.182551594746717
"MAPKAPK3",-0.419324577861163,-0.346904315196998,-0.636772983114446,-0.813133208255159,0.489118198874296,0.766041275797373,0.564165103189493,0.150093808630394,-0.0975609756097561,-0.157598499061914
"MAPRE1",-0.0878048780487805,0.00956848030018762,0.772607879924953,0.535084427767355,-0.53827392120075,-0.601500938086304,-0.19906191369606,0.0763602251407129,0.00431519699812383,0.0840525328330206
"MAPT",0.00919324577861163,0.162288930581613,-0.570731707317073,-0.475797373358349,0.602251407129456,0.315947467166979,0.305440900562852,-0.0227016885553471,-0.404315196998124,-0.170731707317073
"MARCKS",0.0806754221388368,0.0894934333958724,0.854596622889306,0.699624765478424,-0.600375234521576,-0.737711069418386,-0.366791744840525,0.120075046904315,0.0330206378986867,0.0136960600375235
"MARK2",-0.379549718574109,0.0228893058161351,-0.368667917448405,-0.714634146341463,0.437148217636022,0.29155722326454,0.690243902439024,-0.00619136960600375,-0.593058161350844,0.0234521575984991
"MARK3",-0.0189493433395872,0.124390243902439,0.752532833020638,0.547091932457786,-0.481613508442777,-0.553658536585366,-0.202439024390244,0.0583489681050657,0.0048780487804878,-0.00112570356472795
"MASP1",0.511444652908068,0.761726078799249,-0.135834896810507,-0.0977485928705441,0.319324577861163,-0.136960600375234,-0.264915572232645,-0.612757973733583,-0.573921200750469,0.34390243902439
"MAT2A",0.25515947467167,0.0889305816135084,0.358348968105066,0.499249530956848,-0.510318949343339,-0.413883677298311,-0.537148217636022,-0.278424015009381,0.307692307692308,0.478611632270169
"MATR3",0.268480300187617,0.300375234521576,0.800375234521576,0.75609756097561,-0.605253283302064,-0.874108818011257,-0.477861163227017,-0.127579737335835,-0.0397748592870544,0.196060037523452
"MAX",0.253470919324578,0.362664165103189,0.294559099437148,0.323827392120075,-0.146529080675422,-0.418761726078799,-0.370919324577861,-0.0956848030018762,-0.172232645403377,0.0570356472795497
"MBNL2",0.269606003752345,0.14765478424015,0.516510318949343,0.609756097560975,-0.632833020637899,-0.495497185741088,-0.508067542213884,-0.152532833020638,0.214258911819887,0.35703564727955
"MBOAT7",-0.0335834896810506,0.0778611632270169,-0.612382739212007,-0.638461538461538,0.609005628517823,0.396060037523452,0.303001876172608,-0.0853658536585366,-0.33827392120075,0.024953095684803
"MBTPS2",0.35797373358349,0.39812382739212,0.404502814258912,0.391932457786116,-0.294746716697936,-0.546153846153846,-0.363977485928705,-0.40562851782364,-0.177298311444653,0.382176360225141
"MCF2L",-0.445215759849906,0.100562851782364,0.187429643527204,-0.133771106941839,0.0928705440900563,-0.0604127579737336,0.379924953095685,0.248217636022514,-0.509005628517824,-0.206941838649156
"MCM3AP",-0.369606003752345,-0.157786116322702,-0.311069418386491,-0.606003752345216,0.467354596622889,0.271669793621013,0.675797373358349,0.136960600375234,-0.452157598499062,-0.164540337711069
"MCM7",-0.170731707317073,-0.164727954971857,-0.467729831144465,-0.587992495309568,0.560225140712946,0.518574108818011,0.503564727954972,0.166416510318949,-0.138086303939962,-0.318761726078799
"MCPT1L1",0.143527204502814,-0.0814258911819887,-0.327016885553471,-0.310506566604128,0.0138836772983114,0.282739212007505,0.051031894934334,-0.190994371482176,0.120637898686679,0.34671669793621
"MCRIP1",-0.337523452157598,-0.383489681050657,-0.70656660412758,-0.695872420262664,0.493808630393996,0.80750469043152,0.538836772983114,0.220637898686679,0.0345215759849906,-0.233395872420263
"MDFIC",0.485741088180113,0.498874296435272,0.694746716697936,0.803001876172608,-0.390056285178236,-0.835459662288931,-0.583489681050657,-0.140712945590994,-0.0318949343339587,0.099812382739212
"MDH1",-0.182551594746717,-0.541275797373358,-0.475422138836773,-0.215572232645403,0.0803001876172608,0.620262664165103,0.131332082551595,0.347279549718574,0.552157598499062,-0.259662288930582
"MDH2",-0.388180112570356,-0.540900562851782,-0.370544090056285,-0.223639774859287,0.210506566604128,0.571106941838649,0.39343339587242,0.625703564727955,0.351782363977486,-0.576172607879925
"MDM2",0.0322701688555347,0.048968105065666,0.3,0.172795497185741,-0.448780487804878,-0.239774859287054,-0.329080675422139,-0.432270168855535,0.114258911819887,0.519136960600375
"ME1",-0.0168855534709193,-0.00694183864915572,0.550656660412758,0.602063789868668,-0.725891181988743,-0.433583489681051,-0.54390243902439,-0.145403377110694,0.233583489681051,0.389493433395872
"MECP2",-0.145966228893058,0.111819887429644,-0.367917448405253,-0.508255159474672,0.386116322701688,0.330581613508443,0.371294559099437,-0.00412757973733583,-0.375234521575985,-0.0270168855534709
"MECR",-0.783489681050657,-0.821951219512195,-0.383302063789869,-0.433395872420263,0.0673545966228893,0.725140712945591,0.519887429643527,0.651031894934334,0.368667917448405,-0.412007504690431
"MED1",0.101313320825516,0.232270168855535,0.74953095684803,0.717260787992495,-0.564352720450281,-0.705816135084428,-0.390806754221388,0.00168855534709193,0.0343339587242026,0.0696060037523452
"MED13L",-0.0123827392120075,0.287429643527204,0.175046904315197,0.182739212007505,0.166416510318949,-0.284615384615385,0.135084427767355,0.237523452157598,-0.369230769230769,-0.390431519699812
"MED4",0.223639774859287,0.119887429643527,0.465478424015009,0.502439024390244,-0.147842401500938,-0.481988742964353,-0.177861163227017,0.0384615384615385,0.11125703564728,-0.14202626641651
"MED6",0.55328330206379,0.175984990619137,0.258161350844278,0.65609756097561,-0.434896810506567,-0.388555347091932,-0.732457786116323,-0.369418386491557,0.422701688555347,0.322889305816135
"MEDAG",0.0581613508442777,-0.124202626641651,0.69718574108818,0.717823639774859,-0.688367729831144,-0.561163227016885,-0.399437148217636,0.252720450281426,0.356660412757974,-0.00581613508442777
"MEF2D",-0.332082551594747,-0.0467166979362101,-0.680863039399625,-0.901313320825516,0.662476547842401,0.677110694183865,0.666979362101313,0.0322701688555347,-0.410131332082552,-0.117823639774859
"MEGF10",0.0386491557223264,0.0692307692307692,0.0778611632270169,0.0371482176360225,-0.445403377110694,-0.179737335834897,-0.250281425891182,-0.386491557223264,-0.0345215759849906,0.740900562851782
"MEOX2",0.375234521575985,0.253095684803002,0.622889305816135,0.807129455909944,-0.447467166979362,-0.690806754221388,-0.544277673545966,0.0146341463414634,0.15703564727955,0.0360225140712946
"METAP2",0.382363977485929,0.0831144465290807,0.372983114446529,0.725703564727955,-0.675422138836773,-0.368855534709193,-0.794746716697936,-0.226829268292683,0.486491557223264,0.412570356472795
"MFAP3",0.35797373358349,0.29624765478424,-0.0643527204502814,0.173358348968105,-0.213696060037523,-0.103001876172608,-0.450844277673546,-0.515947467166979,0.0825515947467167,0.576923076923077
"MFGE8",-0.10562851782364,-0.151219512195122,-0.608255159474672,-0.613508442776735,0.602439024390244,0.591744840525328,0.431519699812383,0.153846153846154,-0.15328330206379,-0.302626641651032
"MFN2",-0.513508442776735,-0.323452157598499,-0.624953095684803,-0.704315196998124,0.490243902439024,0.778424015009381,0.674859287054409,0.279174484052533,-0.110506566604128,-0.330769230769231
"MFSD6",0.310506566604128,0.0131332082551595,0.372607879924953,0.75140712945591,-0.627392120075047,-0.382176360225141,-0.647842401500938,-0.0566604127579737,0.525328330206379,0.239587242026266
"MGAT2",0.529268292682927,0.25234521575985,0.297748592870544,0.553658536585366,-0.49718574108818,-0.432270168855535,-0.795684803001876,-0.389118198874296,0.280487804878049,0.461163227016886
"MGLL",0.0416510318949343,0.469418386491557,-0.134896810506567,-0.410506566604128,0.384240150093809,-0.00938086303939962,0.315009380863039,-0.318574108818011,-0.778424015009381,0.19812382739212
"MGP",-0.655347091932458,-0.728517823639775,-0.294746716697936,-0.325891181988743,0.117448405253283,0.533395872420263,0.563789868667917,0.772607879924953,0.309193245778612,-0.581801125703565
"MGST1",0.690994371482176,0.85234521575985,0.0609756097560976,0.14484052532833,0.272420262664165,-0.424390243902439,-0.346904315196998,-0.677485928705441,-0.506003752345216,0.377110694183865
"MGST2",0.436585365853658,0.482176360225141,-0.192120075046904,-0.115572232645403,0.0153846153846154,0.0285178236397749,-0.359099437148218,-0.638461538461538,-0.199437148217636,0.58780487804878
"MGST3",-0.140525328330206,-0.0778611632270169,-0.695121951219512,-0.760037523452157,0.756660412757974,0.768105065666041,0.493996247654784,0.0418386491557223,-0.203564727954972,-0.313320825515947
"MINPP1",0.577110694183865,0.53921200750469,0.375984990619137,0.433583489681051,-0.0827392120075047,-0.54390243902439,-0.440525328330206,-0.464540337711069,-0.143527204502814,0.213883677298311
"MIOS",0.544652908067542,0.355909943714822,0.290994371482176,0.556285178236398,-0.503001876172608,-0.525515947467167,-0.704315196998124,-0.511069418386491,0.134709193245779,0.597748592870544
"MIP",0.280675422138837,0.222138836772983,-0.199249530956848,-0.100375234521576,-0.250656660412758,0.00562851782363977,-0.278799249530957,-0.611632270168855,-0.0634146341463415,0.84296435272045
"MIPEP",-0.271482176360225,-0.396998123827392,0.264915572232645,0.188555347091932,-0.426078799249531,-0.0784240150093808,-0.0647279549718574,0.0714821763602251,0.40656660412758,0.132833020637899
"MKRN2",0.179362101313321,0.0720450281425891,0.00112570356472795,-0.183677298311445,0.00844277673545966,-0.0427767354596623,-0.0455909943714822,-0.377110694183865,-0.0519699812382739,0.275984990619137
"MLF1",0.343714821763602,-0.192870544090056,0.00769230769230769,0.424390243902439,-0.584803001876173,-0.1046904315197,-0.589118198874296,-0.182739212007505,0.663977485928705,0.513133208255159
"MLH1",-0.00168855534709193,-0.00656660412757974,0.0954971857410882,-0.0872420262664165,-0.190994371482176,-0.101125703564728,0.0452157598499062,-0.258724202626642,0.00562851782363977,0.320825515947467
"MLLT10",0.0285178236397749,0.312945590994371,0.36078799249531,0.214821763602251,-0.0136960600375235,-0.371669793621013,-0.0861163227016885,-0.0536585365853658,-0.294746716697936,-0.103001876172608
"MLST8",-0.264727954971857,-0.0878048780487805,-0.269230769230769,-0.411632270168855,0.568667917448405,0.363414634146341,0.499249530956848,0.288367729831144,-0.195872420262664,-0.573358348968105
"MMADHC",0.470544090056285,0.165666041275797,0.258724202626642,0.691932457786116,-0.312757973733583,-0.369981238273921,-0.643151969981238,-0.129831144465291,0.434333958724203,0.0720450281425891
"MME",0.442213883677298,0.311069418386491,-0.0345215759849906,0.251031894934334,-0.231894934333959,-0.193996247654784,-0.485365853658536,-0.462664165103189,0.123076923076923,0.562664165103189
"MMP14",-0.287429643527204,-0.15984990619137,0.199624765478424,-0.225515947467167,0.222701688555347,-0.0849906191369606,0.533020637898687,0.423076923076923,-0.351219512195122,-0.500750469043152
"MMP2",-0.672045028142589,-0.463602251407129,-0.137148217636023,-0.410881801125703,0.347279549718574,0.366416510318949,0.606191369606004,0.65891181988743,-0.0641651031894934,-0.660225140712945
"MMRN1",0.289493433395872,0.405440900562852,0.429080675422139,0.481238273921201,-0.373545966228893,-0.562476547842401,-0.406941838649156,-0.268667917448405,-0.101500938086304,0.317448405253283
"MMS19",-0.193245778611632,-0.101125703564728,-0.637711069418386,-0.676923076923077,0.627767354596623,0.608630393996248,0.523639774859287,0.134333958724203,-0.172232645403377,-0.293996247654784
"MORF4L2",0.0437148217636022,-0.0840525328330206,0.672232645403377,0.74296435272045,-0.7906191369606,-0.577110694183865,-0.470168855534709,0.120637898686679,0.330581613508443,0.204878048780488
"MPC1",-0.0964352720450281,-0.545590994371482,0.110881801125704,0.417823639774859,-0.626454033771107,0.0303939962476548,-0.365666041275797,0.201500938086304,0.743339587242026,0.113883677298311
"MPDZ",0.132082551594747,0.0568480300187617,0.518574108818011,0.769606003752345,-0.592307692307692,-0.528142589118199,-0.53733583489681,0.0624765478424015,0.317448405253283,0.0664165103189493
"MPI",-0.30844277673546,-0.633771106941839,-0.656660412757974,-0.49624765478424,0.173545966228893,0.710131332082552,0.277673545966229,0.152720450281426,0.422138836772983,-0.0420262664165103
"MPLKIP",0.240900562851782,0.216885553470919,0.0900562851782364,0.0525328330206379,-0.415947467166979,-0.256285178236398,-0.303189493433396,-0.542776735459662,-0.0968105065666041,0.839587242026266
"MPRIP",-0.530206378986867,-0.177298311444653,-0.109193245778612,-0.65797373358349,0.553095684803002,0.265478424015009,0.871294559099437,0.38874296435272,-0.513696060037523,-0.560787992495309
"MPST",-0.862851782363977,-0.707129455909944,-0.196810506566604,-0.455909943714822,0.150844277673546,0.616510318949343,0.734333958724203,0.722889305816135,0.107317073170732,-0.586491557223265
"MPZL1",0.23827392120075,0.288180112570356,0.484427767354597,0.35984990619137,0.0382739212007505,-0.428330206378987,-0.0105065666041276,0.0682926829268293,-0.14671669793621,-0.296622889305816
"MRAS",-0.480487804878049,-0.351782363977486,-0.307879924953096,-0.518761726078799,0.28780487804878,0.448968105065666,0.596435272045028,0.453658536585366,-0.120262664165103,-0.381050656660413
"MRPL13",0.160037523452158,-0.359099437148218,0.139962476547842,0.496622889305816,-0.378048780487805,-0.0185741088180113,-0.382551594746717,0.161726078799249,0.811819887429643,-0.111632270168856
"MRPL23",-0.276172607879925,-0.253846153846154,-0.563789868667917,-0.601688555347092,0.68874296435272,0.678236397748593,0.5906191369606,0.347279549718574,-0.0262664165103189,-0.565853658536585
"MRPL3",0.0645403377110694,-0.454784240150094,-0.202439024390244,0.19624765478424,-0.292120075046904,0.24296435272045,-0.227016885553471,0.130769230769231,0.813696060037523,0.0589118198874296
"MRPL38",-0.706941838649156,-0.565478424015009,-0.379174484052533,-0.689868667917448,0.429455909943715,0.638086303939962,0.883677298311445,0.505065666041276,-0.0913696060037523,-0.518761726078799
"MRPL40",0.0320825515947467,-0.345403377110694,-0.0138836772983114,0.384990619136961,-0.565853658536585,0.0833020637898687,-0.54015009380863,-0.0829268292682927,0.748030018761726,0.370168855534709
"MRPL44",-0.513883677298311,-0.507317073170732,-0.14202626641651,-0.137711069418386,0.0870544090056285,0.446341463414634,0.329643527204503,0.493808630393996,0.335459662288931,-0.48874296435272
"MRPL45",-0.124390243902439,-0.300562851782364,-0.075797373358349,-0.0819887429643527,-0.219512195121951,0.112757973733583,-0.0110694183864916,-0.175234521575985,0.277673545966229,0.325515947467167
"MRPL52",-0.194559099437148,-0.10375234521576,-0.622138836772983,-0.698311444652908,0.410506566604128,0.550281425891182,0.394934333958724,-0.0296435272045028,-0.177298311444653,0.0604127579737336
"MRPL58",-0.589118198874296,-0.667542213883677,-0.162851782363977,-0.243714821763602,0.192120075046904,0.465290806754221,0.530018761726079,0.691932457786116,0.318574108818011,-0.649718574108818
"MRPS14",0.233020637898687,-0.29812382739212,0.0429643527204503,0.49437148217636,-0.615009380863039,-0.0624765478424015,-0.586116322701688,-0.0103189493433396,0.721951219512195,0.328517823639775
"MRPS31",0.245028142589118,-0.201500938086304,-0.00581613508442777,0.390806754221388,-0.324202626641651,0.0581613508442777,-0.460225140712946,-0.0416510318949343,0.696622889305816,0.143714821763602
"MRTO4",-0.35609756097561,-0.330393996247655,-0.296435272045028,-0.388180112570356,0.450844277673546,0.420262664165103,0.522326454033771,0.423264540337711,-0.00469043151969981,-0.546904315196998
"MSH2",0.26078799249531,0.0191369606003752,0.259287054409006,0.336210131332082,-0.44953095684803,-0.296435272045028,-0.443527204502814,-0.209756097560976,0.242776735459662,0.40750469043152
"MSMO1",0.48780487804878,0.308067542213884,0.626829268292683,0.671669793621013,-0.386491557223264,-0.748780487804878,-0.528142589118199,-0.211444652908068,0.0716697936210131,0.140712945590994
"MSN",-0.215759849906191,-0.075422138836773,0.784615384615384,0.363414634146341,-0.424390243902439,-0.53921200750469,0.0765478424015009,0.128705440900563,-0.0761726078799249,-0.0949343339587242
"MTA1",-0.151782363977486,-0.210506566604128,-0.39437148217636,-0.14296435272045,0.28874296435272,0.463602251407129,0.0979362101313321,0.430769230769231,0.245215759849906,-0.4859287054409
"MTCH2",0.192682926829268,-0.130018761726079,0.402251407129456,0.777298311444653,-0.739399624765478,-0.360225140712946,-0.588180112570356,0.0442776735459662,0.651594746716698,0.234146341463415
"MTDH",0.511069418386491,0.432833020637899,0.149718574108818,0.366416510318949,-0.376360225140713,-0.455347091932458,-0.493058161350844,-0.60187617260788,-0.0534709193245778,0.685178236397748
"MTFR1",0.424765478424015,0.248405253283302,-0.0424015009380863,0.297560975609756,-0.227204502814259,-0.128893058161351,-0.491744840525328,-0.370731707317073,0.249906191369606,0.424765478424015
"MTHFD1",-0.49718574108818,-0.667729831144465,-0.255722326454034,-0.244652908067542,-0.0405253283302064,0.414821763602251,0.374296435272045,0.432270168855535,0.311632270168856,-0.264352720450281
"MTMR10",0.53545966228893,0.547279549718574,0.321388367729831,0.474108818011257,-0.334896810506567,-0.526641651031895,-0.573170731707317,-0.44015009380863,-0.14296435272045,0.466416510318949
"MTOR",-0.480863039399625,-0.573921200750469,-0.186116322701689,-0.175609756097561,-0.15328330206379,0.367542213883677,0.180675422138837,0.455722326454034,0.334709193245779,-0.185741088180113
"MTPN",0.0881801125703565,0.200375234521576,0.839024390243902,0.685178236397748,-0.510131332082551,-0.787054409005628,-0.361913696060037,0.00881801125703565,-0.0431519699812383,0.0142589118198874
"MTR",0.201125703564728,0.13827392120075,-0.0842401500938086,-0.0377110694183865,-0.108255159474672,-0.122701688555347,-0.239399624765478,-0.469043151969981,-0.025703564727955,0.520450281425891
"MTRF1L",0.448030018761726,0.346341463414634,0.324390243902439,0.628705440900563,-0.281050656660413,-0.501500938086304,-0.474108818011257,-0.194934333958724,0.151219512195122,0.201688555347092
"MVP",-0.136960600375234,-0.143527204502814,-0.601313320825516,-0.64108818011257,0.762476547842401,0.536960600375234,0.553470919324578,0.198874296435272,-0.163227016885553,-0.428330206378987
"MX1",-0.405440900562852,-0.337148217636022,0.270356472795497,0.0919324577861163,-0.338649155722326,-0.0465290806754221,0.169230769230769,0.461538461538462,0.117636022514071,-0.204127579737336
"MX2",-0.48780487804878,-0.486491557223264,0.0534709193245778,-0.0352720450281426,-0.345403377110694,0.150281425891182,0.210506566604128,0.390806754221388,0.215759849906191,0.0024390243902439
"MXD4",-0.479174484052533,0.0183864915572233,0.170919324577861,-0.115384615384615,0.0874296435272045,0.0157598499061914,0.385741088180112,0.405440900562852,-0.428330206378987,-0.31125703564728
"MXI1",0.591744840525328,0.862101313320825,0.176923076923077,0.250093808630394,0.105816135084428,-0.540525328330206,-0.354784240150094,-0.575234521575985,-0.539024390243902,0.426829268292683
"MYADM",-0.387242026266416,-0.673358348968105,-0.130581613508443,-0.024765478424015,-0.360412757973734,0.367542213883677,0.00900562851782364,0.346341463414634,0.660412757973734,-0.0110694183864916
"MYBBP1A",-0.2953095684803,-0.0667917448405253,-0.357410881801126,-0.595872420262664,0.612007504690431,0.503377110694184,0.54390243902439,0.188180112570356,-0.338461538461538,-0.484803001876173
"MYCBP2",0.438649155722326,0.378799249530957,0.115947467166979,0.469043151969981,-0.308818011257036,-0.405253283302064,-0.593245778611632,-0.378424015009381,0.024953095684803,0.466416510318949
"MYH10",-0.0893058161350844,-0.11031894934334,-0.51125703564728,-0.601688555347092,0.285365853658537,0.43733583489681,0.349343339587242,-0.0530956848030019,-0.181801125703565,0.103564727954972
"MYH11",-0.222889305816135,0.0101313320825516,-0.0227016885553471,-0.354033771106942,0.560975609756098,0.0557223264540338,0.514634146341463,0.275797373358349,-0.386679174484052,-0.577485928705441
"MYH6",-0.439024390243902,-0.620450281425891,-0.328142589118199,-0.352908067542214,0.228705440900563,0.537711069418386,0.435647279549719,0.469981238273921,0.340525328330206,-0.459099437148218
"MYH7",0.371669793621013,0.654409005628518,-0.255347091932458,-0.112945590994371,0.467166979362101,-0.0288930581613508,-0.103564727954972,-0.370731707317073,-0.585553470919324,0.110881801125704
"MYL12A",0.548217636022514,0.602626641651032,-0.328330206378987,-0.074108818011257,0.536585365853658,0.0296435272045028,-0.144652908067542,-0.267917448405253,-0.370168855534709,-0.0643527204502814
"MYL2",0.0302063789868668,-0.343151969981238,-0.713320825515947,-0.405816135084428,0.401313320825516,0.752157598499062,0.180863039399625,0.137335834896811,0.394934333958724,-0.220825515947467
"MYL3",-0.14202626641651,-0.345403377110694,-0.780300187617261,-0.533395872420263,0.424015009380863,0.815947467166979,0.307692307692308,0.23733583489681,0.261913696060038,-0.250656660412758
"MYL6",-0.40093808630394,-0.585178236397749,-0.547842401500938,-0.515947467166979,0.345403377110694,0.694183864915572,0.514446529080675,0.553095684803002,0.245966228893058,-0.43827392120075
"MYL9",-0.120825515947467,-0.166228893058161,-0.463789868667917,-0.595684803001876,0.625140712945591,0.470731707317073,0.461350844277673,0.135834896810507,-0.0786116322701688,-0.375609756097561
"MYO1B",-0.145215759849906,-0.0221388367729831,0.818949343339587,0.554409005628518,-0.652908067542214,-0.587992495309568,-0.200375234521576,0.0842401500938086,0.0300187617260788,0.098874296435272
"MYO1C",-0.694934333958724,-0.443527204502814,-0.347467166979362,-0.663602251407129,0.418761726078799,0.64015009380863,0.761163227016885,0.437898686679174,-0.133395872420263,-0.515759849906191
"MYO1D",-0.265666041275797,-0.0814258911819887,-0.18686679174484,-0.333958724202627,0.0467166979362101,0.25328330206379,0.173733583489681,0.0934333958724202,-0.219324577861163,0.0532833020637899
"MYO1E",-0.416510318949343,-0.310694183864916,-0.0667917448405253,-0.374859287054409,0.252720450281426,0.154409005628518,0.547091932457786,0.282176360225141,-0.158348968105066,-0.333583489681051
"MYO5B",0.167917448405253,0.248968105065666,-0.441463414634146,-0.293621013133208,0.560412757973733,0.29437148217636,0.0114446529080675,-0.233020637898687,-0.173170731707317,-0.0968105065666041
"MYO9A",0.339962476547842,0.361913696060037,0.445403377110694,0.366791744840525,-0.426641651031895,-0.501500938086304,-0.441275797373358,-0.449718574108818,-0.099249530956848,0.484615384615385
"MYO9B",-0.151594746716698,-0.0484052532833021,-0.473545966228893,-0.560600375234521,0.472983114446529,0.445028142589118,0.390056285178236,0.0971857410881801,-0.225703564727955,-0.248217636022514
"ND1",0.415384615384615,0.245403377110694,0.44953095684803,0.771669793621013,-0.590056285178236,-0.519887429643527,-0.70281425891182,-0.245403377110694,0.325703564727955,0.358348968105066
"ND2",0.463414634146341,0.191932457786116,0.166228893058161,0.60656660412758,-0.571294559099437,-0.320825515947467,-0.697373358348968,-0.364165103189493,0.342589118198874,0.58499061913696
"ND3",0.454596622889306,0.179737335834897,0.24671669793621,0.646341463414634,-0.644465290806754,-0.335647279549719,-0.782176360225141,-0.395872420262664,0.412757973733583,0.598686679174484
"ND4",0.536210131332083,0.317073170731707,0.177861163227017,0.603939962476548,-0.517260787992495,-0.327579737335835,-0.775984990619137,-0.459099437148218,0.296435272045028,0.60750469043152
"ND5",0.581050656660413,0.369793621013133,0.0945590994371482,0.529080675422139,-0.448405253283302,-0.275797373358349,-0.765478424015009,-0.553846153846154,0.253846153846154,0.651594746716698
"ND6",0.390431519699812,0.200187617260788,0.585178236397749,0.860412757973734,-0.586303939962476,-0.59812382739212,-0.705253283302064,-0.0393996247654784,0.333020637898687,0.133771106941839
"NAA15",0.273170731707317,0.099624765478424,0.500750469043152,0.684803001876172,-0.666416510318949,-0.641463414634146,-0.532833020637899,-0.179737335834897,0.193621013133208,0.410506566604128
"NAA16",0.353470919324578,0.19906191369606,0.418761726078799,0.634709193245778,-0.59906191369606,-0.6,-0.625891181988743,-0.29624765478424,0.151782363977486,0.482363977485929
"NAA20",0.470544090056285,0.00637898686679174,0.19812382739212,0.620450281425891,-0.511632270168855,-0.35703564727955,-0.565290806754221,-0.182551594746717,0.518949343339587,0.320637898686679
"NAB1",0.202439024390244,0.0938086303939962,0.266041275797373,0.30375234521576,-0.551782363977486,-0.230956848030019,-0.35703564727955,-0.317073170731707,0.164352720450281,0.569606003752345
"NACA",0.157223264540338,-0.0868667917448405,-0.658724202626642,-0.276923076923077,0.445403377110694,0.507317073170732,0.15984990619137,0.0472795497185741,0.19906191369606,-0.157223264540338
"NACC1",-0.45984990619137,-0.276735459662289,-0.5,-0.791369606003752,0.500562851782364,0.604315196998124,0.812945590994371,0.232645403377111,-0.262851782363977,-0.227579737335835
