"","GSM2114177","GSM2114178","GSM2114179","GSM2114180","GSM2114181","GSM2114182","GSM2114183","GSM2114184","GSM2114185","GSM2114186"
"RIMS2",5.57788981634596,5.38851408985817,5.45110855815785,5.50312669558401,5.66191559729273,5.56273627333179,5.35050292318106,5.51529753424557,5.49478462725332,5.2269791195817
"RIMS3",2.91049147520041,2.64949542928629,2.85718559747155,3.01642493831407,2.80784669568562,2.46767707405791,2.89600892401879,2.94165294217794,2.48326070658334,2.33090856123246
"RIMS4",4.1486714523897,3.91239587583379,3.70317839154459,3.66367726982668,3.63874767212456,3.74480553484854,4.30872747158667,3.98227823514877,3.74032249731128,3.59234697510928
"RIN2",5.11963907474569,5.31449445312203,5.35639962458879,5.12167766704808,5.22287523458394,5.68921895582972,5.33135238729149,5.36290412737567,5.3397971600571,5.35742690483624
"RIN3",3.65455028880378,3.35371017459275,3.82731810734798,3.43834514068013,3.82107695841164,3.9547401261927,3.64671948574526,3.55382567997397,3.53578540189433,3.64689959233143
"RING1",5.94643467977834,5.66541750859087,5.99027456256252,5.6107404010814,6.00435495758291,5.98362262498967,5.95469885518997,6.01493912609865,6.16025540900404,6.19118411428054
"RIOK1",5.24921037924481,5.3232315635507,5.17550428299319,5.29442187827037,5.53278596497521,5.169101105497,5.08937810032074,5.19507286010027,5.19424936218876,5.32642635387289
"RIOK2",4.12587663245163,4.36577286634018,4.01525387026277,4.03015766484024,3.76282381820166,4.0203839196945,4.05741247807488,3.97628696652452,3.82907171166951,3.92591354652598
"RIOK3",6.24898996758778,6.36913983535618,6.24941379452878,6.25173022785694,6.54130747050691,6.4048945345644,6.16642037436008,6.29917563471881,6.2607285154366,6.18658804976798
"RIPK1",3.4123358581834,3.45258650209921,3.89980895904869,3.55540602198258,3.79224438649656,3.91763421505637,3.70077958166743,3.56184959129721,3.67797041739379,3.64019226265909
"RIPK2",3.5726347675844,3.63207210869721,4.05388955110883,3.62848202450164,3.82107695841164,4.14333798602487,3.7782514042281,3.75619407810306,3.69381289001729,3.8581670039452
"RIT2",6.76270563754865,7.09686763097815,6.74074979308723,6.81827750074262,6.80033749545651,6.84696708865736,6.66158474180461,6.78467104980107,6.73657701756568,6.79227253350371
"RLBP1",5.2118166571293,5.61175087373417,5.36410690434425,5.57882978674361,5.39095205776579,5.38837189589714,5.25436340790157,5.332740536831,5.49478462725332,5.44084375172545
"RMDN1",3.70924368332593,3.63207210869721,3.87124820634695,3.76438715132275,3.89073388206716,3.80700159451924,3.53955000872656,3.82448394216862,3.67797041739379,3.8867823178063
"RMDN3",6.13660438018587,6.05102818464655,6.00184846735033,6.19271443235823,5.99805603242686,6.07492662150481,5.93932144394446,6.1082951015163,6.0305890679951,6.12426616698304
"RMND1",4.66973116440381,4.78802420138523,4.81590079589739,4.85101238226699,4.65423422025436,4.63366125712451,4.42168517070821,4.51178090608431,4.54833589832454,4.58330956365882
"RNASE4",5.93991524465591,6.18168266146895,6.18849922972055,6.21957067693273,6.02618710948714,6.41158248548967,6.32004113979874,6.00761429755178,6.06144567961364,6.33310352203894
"RNASEH1",3.39337361103676,3.46316585533146,3.69505322986944,3.55540602198258,3.77760909696131,3.70905726914997,3.7073968538498,3.50472182904144,3.3382749369818,3.73766803547972
"RNASEH2B",3.17759439461931,3.56489966262214,3.13456816591851,3.31094041181172,3.09432617348768,3.38585390718643,3.06010340822122,3.04830462212599,3.06132821645332,2.95643243322285
"RNASEL",3.60596115697859,3.33078603542316,2.95569229907394,3.26584297195661,3.07050986499315,3.56451163248491,3.13072907743961,3.08217227453531,3.57052322290405,3.04033814559891
"RNASET2",5.44837725078256,5.40781023744781,6.0989602768856,5.50312669558401,5.33707319619204,6.20509664445347,6.08364175193314,5.57002841518607,6.10652737576607,6.07662365777816
"RND2",7.56603081956901,7.59885097611103,7.4588203922951,7.66389811148516,7.47246224943251,7.3535504047797,7.6588049066952,7.61511563286028,7.44569297439373,7.75488808412926
"RND3",3.52986412512844,3.21036072482248,3.54038542859013,3.33297127622984,3.83527999993391,3.92388518788889,3.81548111020256,3.15823559696047,3.35829435733761,3.68650161853389
"RNF10",8.75355655981468,8.75637338245594,8.68024949564117,8.7390466616733,8.72021934433253,8.66234975457635,8.81737124194871,8.77004858213219,8.74339715872929,8.6628351719656
"RNF103",5.55460867509909,5.71273286270192,5.69265119615315,5.689694996149,5.8415137478208,5.65392965841533,5.55144183231309,5.61120625586294,5.76790763573199,5.67870354820643
"RNF112",9.34492021882387,9.12886322853382,9.1050258768184,9.09259545968225,9.04710619481627,8.78695941177238,8.89133817661508,9.15444392210691,9.0851158745432,8.95265790027994
"RNF115",5.1622693671338,5.08716138555116,4.92065752755554,4.96120290642209,5.29144293160596,5.22585710675896,4.90017403042889,5.02266296416665,5.06317237860705,5.01261891277598
"RNF121",4.467013700809,4.56062260932835,4.60659928157897,4.60163339482535,4.43860541903999,4.11629973964809,4.66206167925264,4.61949474180931,4.53080234470378,4.3606797572528
"RNF123",7.48662132954109,7.33580092364061,7.52448712921088,7.47000881941773,7.24667273351154,7.33549314993807,7.53825161996429,7.50965673817438,7.55272797250741,7.38938704543409
"RNF126",7.10987003339642,6.67697285061843,7.10965202058433,6.96656917239727,7.17169844116944,6.69078168549796,7.1178717840064,7.28270272025112,7.23515481303258,7.23324457059668
"RNF13",6.70620216435193,7.00392067320783,6.85181330968907,6.83187901509232,6.68938977367423,7.03989014039378,6.68942676377907,6.66126567232195,6.8628142043759,6.83914898448318
"RNF135",6.28801338168134,6.47616859093447,6.21998601578376,6.16227582886704,6.30661692921964,6.39929746082505,6.08871934511726,6.25655409387906,6.18568717164056,6.23857891104702
"RNF138",4.13731906219239,3.76627357089641,3.68688204852687,3.68095806580896,3.98292725798878,3.64995111385093,3.26238454691634,3.43653687426274,3.8714795618416,4.02191795873756
"RNF14",9.52258365464471,9.39266331361338,9.06085368261688,9.26471651614906,9.12142941779022,9.11285584397798,8.96963201465104,9.04260051929688,9.19024504544124,9.16102278573464
"RNF144A",4.12587663245163,4.29647402636573,4.47042037415133,4.35481668813487,4.47534587630879,4.59501142687724,4.44562954266034,4.3635926775918,4.3376102211686,4.42842573042652
"RNF144B",5.20367604436922,5.06649548009042,4.81964262099453,5.12167766704808,4.91047314745176,5.36329263808917,5.04304479638607,5.12910053947504,4.73216858312141,4.84191232649092
"RNF145",6.83475778903644,7.12795108754477,6.90385453737866,6.91820533704628,6.88811148090518,6.9277242898033,6.94806474919582,6.91175096101082,6.77989506296495,6.82738737519979
"RNF146",6.51769013650741,6.45379811613835,6.22563778053741,6.32225909331765,6.2989508483101,6.2970590833193,6.08871934511726,6.29677374435274,6.35963192418486,6.39815607292951
"RNF150",5.03040251568319,4.8130520989059,4.83820754232662,5.05696804410543,4.86273746717229,5.14522347441698,5.15135693963292,5.05996623135476,4.89862378661569,4.72316578532779
"RNF166",4.99938677172463,4.92059646510016,4.98871226443944,4.84335825947145,4.93705788616014,4.86891059225277,4.96511784904628,5.0255669410337,4.84642619136664,4.87371060353772
"RNF167",6.81351744823317,6.9447578670475,6.80161330295771,6.90723403079047,6.86060052337017,6.8786885406684,6.7863686069542,6.92503122400598,6.92705376164322,6.88596828931355
"RNF168",4.80860687938188,4.92442965494797,4.55814658274322,4.56487167145916,4.65423422025436,4.72598491635437,4.52269021240157,4.37274396310499,4.66142093879309,4.49685006658601
"RNF180",4.69705078510552,4.66511865732809,4.79704469710604,4.95411300951526,4.48438663404188,4.90411597450483,4.55239774004837,4.72687667224251,4.53959575774028,4.83017331568029
"RNF181",6.44588645247529,6.51989505351823,6.25633281421405,6.39736244111445,6.28090330264002,6.27032589412713,6.41608094926743,6.38421537901679,6.34088938758779,6.36396244595996
"RNF182",5.7273361688037,5.54609281961684,5.37431964345438,5.59259228099356,5.18455835868754,5.51798506686529,5.37979638092796,5.56404873614694,5.66718638833317,5.26453458559708
"RNF185",5.99755597043186,6.0119317143022,5.95157872981776,6.23134817042368,6.01375207804391,5.85867587620679,5.99040687270083,6.07644317623826,5.87079056006972,5.90399364425447
"RNF187",10.2771841009336,9.97440140479406,10.1073180711346,10.1445179301032,10.1761443740943,9.8736446586892,10.0417265009653,10.1686920070615,10.2566529668074,10.1922670489178
"RNF19A",5.94968338269746,6.17365312181386,5.819531623383,6.07999215832432,6.08680362097734,6.13543186251742,6.09125145588754,6.14481070694242,5.6469839763199,5.95623143238953
"RNF19B",4.84744191333662,4.98808230973972,5.04413721298091,4.99613898936329,4.87653816195547,4.89459939078759,5.00326354305583,4.84336916461033,4.96214002691507,4.99695411063207
"RNF2",4.99938677172463,5.24262470711845,5.14898120734365,5.08320120162676,5.19009489920344,5.12637485357565,5.13426955912129,5.13179817527914,5.20810470055748,5.18841984083835
"RNF20",5.63146899500957,5.89373022540297,5.70281737114214,5.70244399777365,5.96614215724961,5.90680784034085,5.75518814609488,5.74231631463638,5.68908709541447,5.68686275418441
"RNF208",8.47816262392895,8.18823026673584,8.4470575135363,8.38689656578143,8.33798299820224,7.96597813126244,8.42022578535797,8.52915066801722,8.59390618090775,8.52718341927929
"RNF215",5.29079194159663,5.06996042073795,5.37939902960375,5.20168161469893,5.361813297125,5.33072979770849,5.23159025100931,5.44762244899456,5.32969300703855,5.13455482899403
"RNF216",6.22773767920999,6.23975171948482,6.19283356212602,6.34953272216451,6.21996260735907,6.28375440870282,6.33079537185888,6.29557129794604,6.17302732834128,6.04269385265464
"RNF217",3.3349439804658,3.66909728369142,3.55841265832774,3.79645318907628,3.62246008751003,3.52393723753706,3.6807436821104,3.66973613109774,3.74032249731128,3.44619494963673
"RNF24",2.0642772657481,2.29415677496102,1.68834161333224,2.04303664239627,2.20953148004234,1.85938482331466,1.80663289749814,2.16140686687331,1.67314833647084,1.76738407504615
"RNF25",4.96448119596985,5.12096002655614,4.99534445109031,4.96120290642209,4.98243402079252,4.94771506294204,5.03254325718765,5.01098824764405,5.14323857706541,5.16056739301868
"RNF31",5.82078067232119,5.98832122416362,6.17979130290915,6.16227582886704,6.17040681908853,5.89730905520291,6.20082781819751,6.25036119667454,6.05225779432001,5.86856544741919
"RNF34",6.06950153125185,6.06324901953545,5.88170593217379,6.06690599718507,5.95317627709813,5.9115338826882,5.844948477789,6.05954135104273,5.99746325193571,5.939938713165
"RNF38",4.38779323492592,4.22367776283636,4.29337251127886,4.50791070713306,4.41042272152026,4.16460955762804,4.35581979637334,4.22897804803606,4.27052768538978,4.0373154636453
"RNF39",4.90547604546305,5.04904483967647,5.08512926164445,5.12167766704808,5.18455835868754,4.75782631201683,5.0272636820752,5.25321315484901,5.0354647994765,4.84483221487925
"RNF4",6.84264298154605,6.95790863925502,6.67617352592891,6.92002580379922,6.76181821020225,6.69261333562732,6.87500201207601,6.85083827168144,6.74515525506676,6.63585879739393
"RNF40",6.50560044721349,6.32487181897167,6.3316401697984,6.26897426566045,6.33937380076791,6.4060113482958,6.52497712809935,6.41333231303105,6.44049784691502,6.30687374889978
"RNF41",6.93732605639097,6.69727901844477,6.72587201129577,6.91455749753757,6.67168963746064,6.70264605348756,6.8845222726572,6.97019567740737,6.83272252235185,6.7632433726565
"RNF43",3.61417384053379,4.01662325970193,4.04112561000416,3.96110706279228,3.79224438649656,4.37542077998679,3.89299349846216,3.8832976069159,4.1436189070072,3.84072135605956
"RNF44",7.10477902020511,6.79368443036838,7.10659231720586,6.80651611817889,7.14629020462544,6.94626723331812,7.232989785393,7.06145276523763,7.18699473662671,7.01341191759872
"RNF5",6.61604569433637,6.60714405143799,6.63110396208446,6.76660424832846,6.89321188790477,6.4618520493906,6.66158474180461,6.73408476652663,6.76684845583594,6.95650635273507
"RNF6",6.5714013088538,6.51862771889066,6.57132540948516,6.50315960942461,6.81474516393629,6.644217936228,6.43414598512527,6.55171242340137,6.58978327683798,6.68148882152954
"RNF7",5.35100001247676,5.38016464628337,5.39201980213016,5.45873051908558,5.44752129118077,5.24095620851362,5.18493627691675,5.58978355287716,5.49929917674891,5.55934715884011
"RNF8",5.13969006933956,5.15071626422879,5.18423804592203,5.34949610999879,5.44289099156621,5.36788505019272,5.31627976647795,5.36290412737567,5.36969183691512,5.24698313969074
"RNFT2",7.69600161290585,7.3915575233757,7.39629948762766,7.44872764909678,7.39307561624378,7.35470766434654,7.42989098939515,7.46007289517349,7.43571754303146,7.45104603424421
"RNGTT",5.02116760418878,5.09057710469569,4.92413759755489,4.88122913929947,4.84880348005888,5.07393711080881,4.92877036602835,4.89826795270376,4.85349595510517,5.01521325618912
"RNH1",6.53076436102589,6.36632446140633,6.59225740125127,6.60851492741863,6.47708628858475,6.53104948299884,6.64099309309645,6.65471561197785,6.65294088259648,6.69611421008553
"RNLS",2.08805829159397,2.03523834777974,2.00988063529722,2.33267497054388,2.48647527653566,2.03135027697998,2.24902099413103,1.95755319491385,2.76401667186566,2.53270315606991
"RNMT",4.98679133253497,5.23955101896491,5.1097881857951,5.15915457121837,5.24963446784034,5.08513613648095,5.0272636820752,4.91715578829846,4.86053124314239,5.15116245613822
"RNPC3",2.20141632607258,2.68608173133814,2.62030088081532,2.28826233005928,2.99660698663409,3.2630339039023,2.80020903534644,2.53193502204569,2.4275023670551,2.58951359538796
"RNPEP",6.58921689113132,6.51100024267115,6.59880490213125,6.50072872766653,6.45885515976518,6.4048945345644,6.70356263088698,6.56773919492905,6.57488951135359,6.44316467392783
"RNPEPL1",5.52877511644923,5.57076037530637,5.93096990759755,5.78866528184037,5.57571660838003,5.9302847392714,6.19848105624376,6.03525298059718,5.92716422526026,5.84104588326244
"RNPS1",7.02540643235129,7.08749596052797,6.90737532681312,7.15613120963081,7.06726494980001,6.91208767169314,6.97230624225491,7.05222652555739,6.98292400984801,7.01859310388081
"ROBO1",6.51330559880922,6.25200567744577,6.43648932557205,6.29726406182395,6.3689646723432,6.67974267953754,6.41709051884427,6.49731499898622,6.67405928766819,6.30050700075317
"ROBO2",7.0536107660341,7.16406406120778,6.95067520358108,6.96304174046583,7.10878092029543,7.04849772222862,6.78010458888984,6.90703446874983,7.06363305104516,6.88596828931355
"ROBO3",4.0370371600034,4.30825746890193,5.18713759021475,4.55553298778191,4.95667981337612,3.66495621765158,4.55239774004837,5.03424396329922,4.91222998652875,4.63482849109173
"ROCK1",4.81574599441384,4.83358204292478,5.10672877149195,4.62860271959813,5.20110464335275,5.22332515442232,4.67562349276592,4.76907403347079,4.90544292669026,4.9943266937253
"ROCK2",7.09820692244881,7.09431775238418,6.82786087684043,6.59033861355472,6.78943652729511,6.97288884613053,6.77065726907135,6.72696604439956,6.87676070671228,6.77017167472598
"ROGDI",8.3819408537752,8.29645810513464,8.35433227602363,8.43224797281619,8.47298620357459,7.97164644236965,8.1894811315263,8.4238538604143,8.45178159731554,8.40193327404159
"ROM1",3.51239439906772,3.61319698622648,4.21598562904473,4.1466858512006,3.98292725798878,4.05496935902615,4.10329386623899,4.01186695493641,3.96583698022682,4.15491461279608
"RORB",2.20141632607258,1.60947417064271,2.79772101212313,2.57377424750988,2.71872150798523,2.96868845453428,2.5434014193613,1.83047314966073,2.4275023670551,2.50343639418667
"RP9",2.47831226897174,2.88802293790134,3.18185085426475,3.33297127622984,3.11775569396506,3.20261730614327,2.60139537235985,3.02527626802707,2.83716768272508,2.92366551104984
"RPA1",5.62335445378398,5.83180843943235,5.67829711523847,5.57882978674361,5.51524950434937,5.77816014229816,5.85392309553689,5.61699402168979,5.62442961306551,5.50685292303222
"RPA2",3.7545280311528,3.66909728369142,3.24999047354742,3.26584297195661,3.48508318423875,3.53214391946451,3.72054103324732,3.55382567997397,3.6619520425623,3.68650161853389
"RPA3",2.44186353276443,2.38597752410486,2.29433130889321,2.04303664239627,2.45002075366297,2.28549661879944,1.70448865982455,2.00540821313643,2.18004330721492,2.50343639418667
"RPAIN",3.25316398816917,3.27182954018255,3.47545479935808,3.57402495582283,3.27190156390914,3.49063555565006,3.41571721258936,3.27020751406355,3.57052322290405,3.47663385513399
"RPAP1",5.38978661208344,5.27601000504456,5.32251726709423,5.20765585097296,5.1956102736858,5.14789614410343,5.40647495398849,5.32096913351568,5.39656154229007,5.29474500916289
"RPAP2",4.07323202745712,4.03091671735557,3.79727017067434,3.91803253199091,4.04534955171225,4.08317040574133,3.87547208879712,4.08607255144784,4.0907523609372,4.03220119957911
"RPE",4.33411302441271,4.36577286634018,4.12214138256988,4.12159191312094,4.44787862247988,4.5633283024972,4.27793895538961,4.32639576497944,3.99809434989368,4.34013362469869
"RPE65",0.806844000701018,1.60947417064271,1.51456156409953,1.45771187454148,1.33786943108304,2.67459420945836,1.34584456927893,1.83047314966073,1.9354800365231,1.66537119088508
"RPF1",3.05021561039483,3.3984937880061,2.79772101212313,2.81201029184684,3.31307874562229,3.41277136950245,2.94162433406984,3.04830462212599,3.04906365075833,2.89013704685218
"RPF2",4.44416170178093,4.39369295480873,4.22729830693525,4.01660940908762,4.44787862247988,4.1698788037919,3.88133623449908,4.28336985247215,4.28628743042268,4.23277032849574
"RPGRIP1L",4.71625283983209,4.97335590281012,4.90665268883094,4.78861127286215,4.73220413512657,4.87537580192272,4.63454949733551,4.6536834335514,4.66142093879309,4.66157104452027
"RPH3A",8.24420184548044,8.5553658400197,8.52819093155492,8.46191739252811,8.84127575428034,8.59049106539807,8.49742616426798,8.77329166373611,8.82748208821192,8.49988877690139
"RPIA",3.30481711023817,3.70519597603482,3.71929270911669,3.81222284046353,3.8632733645748,3.91135603982601,3.7073968538498,3.81779859445843,3.73267427507765,3.90927281369622
"RPL10A",7.25480142923425,7.17777822926295,7.43340376095709,7.40649890609859,7.37009028399932,7.26830346802083,7.46594764786376,7.46489474148699,7.3993446301573,7.52345068100787
"RPL11",7.3463847416435,7.60364026895345,7.40192632948145,7.59719701366941,7.54878518801929,7.44113937644948,7.36545416299167,7.39923922749176,7.5142117359732,7.59152560687175
"RPL12",7.1584125385216,7.20875610419629,7.43645313603583,7.42071293783898,7.39427528558477,7.10047221760979,7.41531321209427,7.48085215529382,7.43689470950043,7.57798970505924
"RPL13",8.44804125424465,8.38952430567489,8.56097406151432,8.50439818017747,8.80880506719119,8.47551100212863,8.59477233786464,8.65918695441957,8.68490116686879,8.80754822273147
"RPL13A",8.71231145115315,8.86083126266553,8.86541293492683,8.89712196161757,8.81822106579045,9.06593364145125,8.85044460167973,8.90902124178402,8.89734631226909,9.06020626868231
"RPL14",7.6062145714569,7.71073179420636,7.75153438501308,7.81438094741504,7.82627765308758,7.7604179635144,7.79628825650552,7.81842705172681,7.95273840323272,8.00508550297442
"RPL15",7.37807796545208,7.3607694498482,7.50195863604985,7.64750971284775,7.5680488433379,7.37936682027973,7.55026444549906,7.63854117849543,7.59235711879219,7.64107837776223
"RPL17",7.11855590429741,7.28527429362757,7.16069804817943,7.35897615988759,6.99477395182596,7.26768924044142,7.16850813451746,7.29418728168883,7.2586450872556,7.20511650288795
"RPL18",7.45038456389459,7.5728325392904,7.56461859596728,7.54270487502138,7.68147387663273,7.60132902327049,7.56900682637778,7.71203663724175,7.73172595720878,7.91661475892502
"RPL18A",8.60179011210395,8.45425934507007,8.77218374562176,8.72557789110905,8.64762984797874,8.52003168786155,8.73232615271322,8.84038328211522,8.86513439293703,8.96964464635984
"RPL19",7.95474426185312,7.99580548624106,7.86587883560746,8.1406118640041,8.14694704651876,7.96446281280133,7.95867029617787,8.04855515763934,8.03549469736612,8.2939042266891
"RPL21",4.7501853396992,5.03493073807915,4.83820754232662,5.10896585643657,5.18178210027766,5.16382901293317,4.77346639420687,4.90143314755957,4.96540676505924,5.26235229660937
"RPL22L1",5.1138586587368,5.12762576522743,4.33056299125378,4.82014918186046,4.82052515239651,4.8460514339201,4.55606853512444,4.74108003835742,4.63704583470942,4.85065432244046
"RPL23",7.47764710916731,7.93772504404652,7.57572459426693,7.85396257562522,7.89568986029155,7.84643423554324,7.6364405610342,7.68106166385022,7.77192648564076,7.96304067954308
"RPL23A",7.62259059107455,7.61613703762921,7.59222491559858,7.73490879391596,7.65168716912287,7.72640093461512,7.57489904876428,7.56409876197194,7.66196313320243,7.85023704442104
"RPL24",6.82771236447549,6.89776256028659,6.59553486607041,6.68116173171047,6.96763013244759,6.69991676965393,6.76986719279059,6.82690011081832,6.96426784552243,6.95785555321349
"RPL27",7.15560186530752,7.14201118736275,7.28837487503506,7.41813896305982,7.14771357425847,7.29688110142895,7.26866235425065,7.37097567662241,7.28503097242443,7.42883983594023
"RPL28",7.61135207387203,7.68384713839147,7.9165507801387,8.08733422570869,7.79027764498429,7.87977594959987,7.87774736705177,7.91516082591419,7.79460187367942,8.00932097189499
"RPL29",6.50339139564946,6.6296243246955,6.57132540948516,6.64199033370273,6.77477258055648,6.58923477659472,6.57015088528749,6.51291972754187,6.62842085345958,6.72967433918777
"RPL3",8.98253373799836,9.29906807373008,9.17241828091019,9.2979974483648,9.23257938655492,9.30035573235392,9.2263012195449,9.24661716951281,9.15133282046548,9.25044305066347
"RPL31",7.55487453831051,7.82843250837039,7.76129535627729,7.83864502747286,7.71738352775166,7.7617272051876,7.65581443907809,7.79521717104316,7.77332506409894,7.9030210737942
"RPL34",7.17585626245484,7.3607694498482,7.34074441879983,7.35494435497371,7.40025871402951,7.38050356344766,7.33319337857129,7.47449035433934,7.49116528534604,7.56343958552453
"RPL35",8.00596722794721,7.93392706362952,8.00752770767439,8.01252278478078,8.413289808409,7.81314583568337,7.98409882749691,8.24198966257871,8.2317228997481,8.38948886004565
"RPL4",8.31990191519615,8.51684884484635,8.33354595339394,8.50561104553578,8.5390141103923,8.37871402623591,8.36270058206018,8.45164968760111,8.44126187594327,8.50428153647698
"RPL5",8.17683827696905,8.58291146832533,8.55901674964969,8.4854671983651,8.5049902960163,8.55946040920512,8.41568703827142,8.50021467548727,8.53932781062239,8.66614050945414
"RPL6",8.49410365116921,8.51303544218621,8.44615007431605,8.59264641642362,8.52976455932268,8.34562849038626,8.5081251360176,8.53680383463889,8.55675867853167,8.69555263585778
"RPLP0",9.44082043432798,9.41173374758722,9.65493886959433,9.55067052801308,9.47097573540337,9.54656823810611,9.65489897721787,9.62939554825928,9.69758596502914,9.7929200671931
"RPLP1",8.97776788586798,9.02268050102008,9.19293890136206,9.41557350287028,9.32071124463489,9.01670297586808,9.31630685674784,9.33310698589732,9.25307635570982,9.45119236427442
"RPN1",9.05445946332209,9.10626137185972,9.04375913733081,9.11541650624326,8.96552037557561,8.84080937373422,8.96911584591471,9.09710604087806,9.08605407467891,8.95062631487521
"RPN2",7.62411635538027,7.7184796998179,7.51874404469431,7.69187098640369,7.49052330256418,7.58268355992791,7.62512702244004,7.51999016395718,7.47234451849182,7.55989007387932
"RPP14",3.0134311841952,3.03708716778146,2.81281851342002,2.68072526956718,2.62372579248703,3.09593594301568,2.96390234357567,2.94165294217794,2.73368512753676,2.79672058504283
"RPP21",4.17111170536281,4.07296656676892,4.22165305629603,4.45866263182094,4.42927222446581,4.14333798602487,4.30436913610484,4.23902121669301,4.40171165095222,4.34838722371038
"RPP25",3.07422763064078,2.85626854965441,3.19343330214156,3.14651728586709,3.62246008751003,2.73271922418379,3.42377608270143,3.53764272239238,3.07348939751708,3.12924309606721
"RPP30",4.08509796422399,3.82487008226902,3.93473270185099,4.01660940908762,3.77760909696131,4.21135395972058,3.90455732390267,4.15133940809235,3.88534294740408,4.25927555582887
"RPP40",2.34649719362119,2.5136020054306,2.31568616585587,2.24243892414736,2.37422616545298,2.22603292534038,2.11608213293748,2.14012777378761,2.36950210027072,2.65751837708085
"RPRD1B",5.00564349325041,5.02425380141276,4.8746357064162,4.83566331154408,5.05704794811684,5.02243702625296,5.10449765898401,5.04859069268872,4.7922689313054,4.93253650695762
"RPRML",6.48335622692665,6.34646149090633,6.84080773391982,6.63313923215849,7.15339305118707,6.60001001163198,6.69941938139425,6.96339691323418,6.9821178691511,7.00233972360323
"RPS11",8.502423447458,8.66853868076411,8.52961946723862,8.60627835474011,8.48091287885107,8.60150070450219,8.517098441358,8.57000365881945,8.52001851536241,8.66655314468485
"RPS15",8.49299071107439,8.29756691261349,8.65324390508353,8.60853787391091,8.62481457259239,8.58483130331281,8.66146548280263,8.7473604570065,8.70580434037604,8.86008517708634
"RPS16",8.93066217116839,8.85230477447553,9.12878446247199,9.01252856546374,8.76820263408637,9.19445998952182,9.11685314112275,9.11647297630025,9.04495717611279,9.25401694032579
"RPS17",7.18553340117346,7.44923583832747,7.36206963108286,7.5344100039648,7.49388472176668,7.3890007069957,7.38467638916107,7.42695969517082,7.45792109337716,7.47149939059782
"RPS19BP1",3.78394671479766,3.28381515855765,3.79727017067434,3.33297127622984,3.79224438649656,3.28262331159498,3.5246398391603,3.76317037541178,3.59603846410248,3.69299754337737
"RPS2",7.7927888129089,7.70349986118077,8.0339398264923,7.98060510091363,7.74020728432496,7.82279517605681,8.08759114134031,8.00434282184799,8.05862066756752,7.95055730901645
"RPS23",8.55482995893064,8.8348445533458,8.8079427031494,8.68654078847896,8.8751813799122,8.87468325836788,8.71621678585536,8.75787625267425,8.84908628508637,9.07613471079422
"RPS24",7.13505905715537,7.48536471950301,7.23893114690586,7.20024508811378,7.39427528558477,7.30048889973406,7.12900508181149,7.23143279408581,7.42092134156585,7.52162713482625
"RPS25",6.51440298310202,6.85722835273831,6.34208450492279,6.53913971720643,6.83785502226891,6.60876664325974,6.45690470890491,6.52425686700261,6.52373370176099,6.6724775428741
"RPS27",6.58921689113132,6.59396723545392,6.47496156869689,6.66822241390317,6.39076621234878,6.49476758491556,6.74274386728636,6.66499525521344,6.7076088211208,6.8909209210458
"RPS27L",2.13447569570926,2.70403273244565,2.45692448546573,2.87342855009179,2.55673208206631,3.08482076120082,2.72393888474323,2.90427531240453,2.44632894167012,2.73510639666729
"RPS29",8.16465818044925,8.36364171823671,8.33387305363573,8.62871586208145,8.29752050610117,8.17662340245418,8.31637719830415,8.4199966057034,8.35671300131851,8.50081468055669
"RPS3",8.73296355470483,8.95519235999196,8.98644806050794,9.00268366170641,8.93328302347121,8.94859009830235,8.9284518340271,9.05188832608927,9.00344991971349,9.16890830576959
"RPS3A",8.03225382556848,8.53951997934123,8.26418771117924,8.38294214401269,8.27164277140927,8.50967916030443,8.19390565701367,8.23886511874546,8.31474767909554,8.34093772229587
"RPS5",7.92038464533372,7.94670537685007,8.04716624241743,8.39215232366536,8.176533486034,8.0791731493671,8.16234417880268,8.07752804012965,8.03549469736612,8.14372782157873
"RPS6KA1",5.34360998832097,5.29981397967078,5.4583273493785,5.33319346556421,5.03875311165397,5.64449772590113,5.49900982770612,5.15850068113931,5.49025590625839,5.5306213089002
"RPS6KA2",6.3172324353259,7.31842642981842,6.92918770501541,7.03200198333265,7.251976388529,6.96835988830912,7.22436470858465,7.30916058819198,6.67306062833221,6.38818297692616
"RPS6KA3",4.14300642358287,4.34875771847014,3.94161713537988,3.9033837406851,4.02070378256753,4.36626936982481,3.87547208879712,3.804334236747,3.92615127865457,3.6198811180756
"RPS6KA4",5.77938660848322,5.92659179712931,5.99359087791203,5.95416116501066,6.05378013408102,5.83067095748422,6.01994601595688,6.14213731578822,5.84441938305447,5.79649605241628
"RPS6KA5",4.74271345523505,5.15398494395391,5.06635447393145,4.99613898936329,5.18455835868754,5.22078875065629,5.01930791533102,5.0080547467914,5.04475991096877,4.69755093725363
"RPS6KA6",1.74335097078786,1.97737182119047,2.00988063529722,1.93194737337877,1.48925543780532,1.60309544218187,1.34584456927893,1.66154393662429,1.73570471011252,1.27299346964921
"RPS6KB1",4.12587663245163,4.42108295573809,4.11606838712301,3.9033837406851,4.44787862247988,4.47669000113851,3.98300835164709,4.03510862391347,4.26523594643164,3.92591354652598
"RPS6KB2",4.52042539416739,4.59469944090527,5.30393787207483,5.00302582041258,4.98880137244405,4.70798679468075,4.7891473352175,4.97838692723294,4.94238272042231,4.89921596549589
