Gene,GSM5283787,GSM5283788,GSM5283789,GSM5283790,GSM5283791,GSM5283792,GSM5283793,GSM5283794,GSM5283795,GSM5283796,GSM5283797,GSM5283798,GSM5283799,GSM5283800,GSM2114177,GSM2114178,GSM2114179,GSM2114180,GSM2114181,GSM2114182,GSM2114183,GSM2114184,GSM2114185,GSM2114186
Hes6,4.73994653680799,3.56521434254117,4.42531706532517,4.37658719854143,4.45976831897025,4.66911130770319,4.4846918091192,4.17685636351563,3.90751625142223,3.73910006716041,4.3214133049541,4.74817025149549,4.70504807816513,4.5599680214763,4.40682848780638,4.3544517609692,4.78561159640223,4.58336962196792,4.73220413512657,4.85589259985327,4.77975923805684,4.74460913810912,4.85701788755856,4.91874635055382
Hexa,6.84274547227999,5.89693273832123,6.85766957758793,6.81480542413644,6.48900245850164,7.07632130654234,6.68128284919407,6.07853209241715,6.88427285349132,6.4424574466429,7.39720676830253,7.38489155054713,7.28096616573983,7.69652461758359,6.47097411778955,6.45247134074782,6.73877493119804,6.40518213702137,6.38353557707412,6.76229227488178,6.90912840696938,6.63583560558087,6.7289088605282,6.72967433918777
Hexb,7.35757420702269,6.98747629582852,7.45371102030136,7.1585878841058,7.33633890695117,7.64525292439411,7.25311904902352,6.28135916243505,7.04705558862749,7.21630057961828,8.1427982847286,8.03316557445953,7.87977155015213,8.53201119088328,6.67022207120124,6.69727901844477,6.84906977659646,6.77064549024987,6.7030079631634,7.06202222658917,7.06281538016326,6.79065805486954,6.91865196590349,7.21586987121362
Hexim1,6.98310642605273,7.17534216745606,6.49207515962942,6.60740238595969,6.54839153900115,6.39334907083228,6.45382316187445,6.65773461159492,6.65887722355232,6.94188093723239,6.53385731352675,6.62529505301368,6.75316130213581,6.59540129378077,6.26342140476154,6.41617925412224,6.53537019530654,6.45123061112759,6.81653604758659,6.55541141213324,6.35523004848452,6.53244645887524,6.48442481361523,6.509990157797
Hexim2,3.82376875923933,3.42987242181456,3.73334851046455,3.64207550495413,3.61075022228162,3.73360519506879,4.32493028343985,4.113177314447,3.81449818375331,3.63678747669124,3.79678308294756,3.81349853288162,4.06342427090621,3.3566270079532,3.76193913267838,3.61319698622648,3.81237236605794,3.45852684770743,3.65485342580902,3.86662677016163,3.65358882143609,3.92743945941975,3.74793038741087,3.9747141842819
Hey2,4.31209857715566,3.81380569379264,3.0683930917807,3.51259310674585,3.06655677560826,3.32071974632564,4.70768985583554,4.74806115297979,4.27917361015304,4.6909095189422,3.31323733492419,3.40985941420107,3.20041834076288,3.70333764399381,2.93692314510629,2.40804779161741,2.58556032872498,2.71468343005569,2.62372579248703,2.88144905528064,3.06010340822122,2.44783801912623,2.63866568315331,3.07058597592048
Heyl,6.2649916897301,5.0915162647812,5.03862184715105,5.222945849486,5.35553682805667,5.34222677522536,6.32733937318823,5.80389552607169,5.66143929091014,5.65700098412596,4.54822763481754,4.9047606304551,4.80936175537727,4.56383098789927,4.7314325653576,4.53577959887877,4.32003460631827,4.27740414206541,4.02070378256753,4.21135395972058,4.41361457957547,4.27850901451317,4.10859066207271,4.42452752891062
Hfe,3.41944887517435,0.985054975349816,1.97987595356934,2.39741233188188,2.0986522998985,2.0752444434204,0.542534230990477,0.753962954608756,1.35033104377989,0.797204535648239,2.26145387316833,2.87523142994205,3.82483218514907,2.2062583999637,3.1552555327262,3.00848106239399,2.70365961159239,2.37576112386671,2.37422616545298,3.0162689203739,2.87264871097605,2.78595527851391,3.16725572612905,3.33429754116637
Hgs,7.66009740762439,7.49182756132124,7.31013785669105,7.47245050812309,7.50385381279828,7.50741804398214,7.74837394776246,7.95381528720482,7.87031937350411,7.60138101697225,7.51239355229298,7.50710532611713,7.5181969018251,7.42643259291778,7.94134326584221,7.70126733794053,7.83801577472309,7.80160048310505,7.76916345729159,7.70704947751218,7.96247869036105,7.96366193265376,8.01593578257046,7.92526176981684
Hhatl,3.47039007325398,2.77718328830126,3.49479354863887,3.3703334326127,2.45908595610311,3.50523687932284,3.44727130233318,2.37872311384272,2.43719382194531,1.15166621555388,2.80964839510633,3.7245878602781,2.67958815670372,3.70333764399381,3.08608541510353,3.53512562042614,3.46593575765751,3.97518410910598,3.62246008751003,2.71840603739196,3.43179018605188,3.83776241097567,3.56191686799667,3.6198811180756
Hhex,2.90589657274728,1.87786104422692,2.418971094142,2.18717137193825,2.0986522998985,2.24290160285117,3.32475949101179,3.29832740466935,3.52782547805565,3.49260435568996,3.18097778753299,3.40985941420107,2.97973097807822,3.49253573362081,1.88583646417031,2.03523834777974,2.56787122034074,2.1951121783533,2.48647527653566,2.26594645231341,2.09604993971075,1.66154393662429,2.30907203964945,2.07648762626629
Hhip,3.47870810285212,3.89313851563564,3.0683930917807,2.93097927056736,3.8662778787988,3.50523687932284,2.02047692311412,2.23654132208603,1.7555221590887,2.64496581035772,3.06295125947721,2.32950756170015,2.52476557431027,3.25516124213401,2.79963853168186,3.33078603542316,3.24999047354742,3.17118505450297,3.84934457742182,3.71627813756713,3.45556880104667,2.86590348049665,3.2009043196506,2.93467071616288
Hibadh,6.77850317369555,6.63269220930119,6.21159147756394,5.9221723938417,6.21232831272337,6.2664925561682,6.50207274682655,6.38019753307671,6.70228710734673,6.64440367879136,5.93064574343376,6.07809584625624,6.19843638988114,6.19568393567372,5.84540762836381,6.0545304278634,5.80639153939807,6.01674774669019,5.93020175459563,6.05228000784644,5.89653037218063,5.82465098884081,5.78834191287965,5.97234220666182
Hibch,4.46645392187152,4.52144402908434,4.77257075799107,4.37161653831705,4.56490100419106,4.43805314853379,4.3520695956531,4.11724066932291,4.33145692920019,4.48460419513995,4.45758028691178,4.55969599901623,4.46290739007856,4.53657045592088,4.27835801699972,4.37700582408319,4.47042037415133,4.37619248468193,4.29184108386279,4.4158985962649,4.01536680586262,3.98824472591003,4.15510850964487,4.34838722371038
Hif1a,6.82082998568214,7.18535781545462,6.51069729687094,6.51011077182076,6.64008598969679,6.43615831996595,6.95129071178362,7.57611719117601,7.33352419806154,7.61054021980093,6.62692260401843,6.3007493483269,6.53170660485347,6.54743393162081,5.6947928175833,6.19919189979547,5.97357766487699,5.98231313584996,5.96936550128896,5.87651126085963,5.89072778596788,5.89937665887004,5.92044722310169,5.81149936977975
Hif1an,3.99591042326497,4.4321800129383,3.50473657124131,3.2988185654514,3.99341873449779,3.17279103419983,3.27835542191957,3.61228752330736,3.28839413420488,4.28018580415747,3.21826757914913,3.06825900345664,3.32509593724941,3.60927924671346,4.06126768532379,4.13382896144291,3.66208709856154,3.93253407671788,3.73279077079199,3.99091556030634,4.02599365952427,3.79074303438306,3.65387566261191,3.5284038547809
Higd1a,6.46767967963719,6.19809229506051,5.73590357544338,5.64160633767221,5.68647875702506,5.4468451063773,6.07111794958776,6.43249736180224,6.24416982995437,6.43977886873206,5.16286420465214,5.38750839716411,5.63605869810291,5.31619407661895,6.41448858503303,6.39699546405087,6.24385458733041,6.29165030735862,6.3689646723432,6.05797507590864,6.14342429498995,6.25902382848416,6.14449015863758,6.41593573144279
Higd2a,4.9668092968126,4.07198490882364,5.6263229807302,5.67628609650631,5.373460244928,5.45113298911349,4.80255737754721,4.90201505001068,5.19862101325651,4.35791193898573,5.40848830729874,5.51669947953934,5.57638396797454,5.32532554489665,6.92664951995277,6.61428100032805,6.67617352592891,6.72347337740851,6.8360904243399,6.5644421098004,6.60777638932789,6.83437179044295,6.92033624396133,7.04992817983354
Hint2,5.15762657260602,4.73460467404285,5.04544962122445,5.26644127789862,4.72702897061623,4.94014971388779,5.32273098355904,4.99548498653118,5.13667983094967,5.04355689102954,4.93918158633707,5.14925237662383,5.11589952700816,4.8530090209919,5.74614191951641,5.75854558913095,5.79503256274714,6.03029470946568,5.92688960849641,5.66703161971856,5.70150905249691,5.90884423176273,5.94382117007915,6.10612783565787
Hint3,3.55148793949011,3.3719683861206,3.77502447948187,3.53054373390765,3.8147351009041,3.53785671261239,3.25936764607595,3.1072669030326,3.48585494925665,3.51991407101644,3.50649596209948,3.62165158415099,3.89547994258707,3.50061951084427,3.67824465183754,3.62266541570645,3.62835002801034,3.61055709899759,2.9711067868823,3.58831959212051,3.42377608270143,3.327807804388,3.67797041739379,3.79917521645045
Hip1,6.79024649839268,6.28694203806697,6.86926068010611,6.65931310937286,6.74362963173749,6.98538088554805,7.36337418918131,6.92151852060844,6.99937417852573,6.74257820538388,6.50774048159544,6.77854836906701,6.43619860210174,6.89814820648909,6.40505275182421,6.45379811613835,6.20146335616625,6.33049545581065,6.24145257464245,6.44782209392953,6.26615455545734,6.50773688282071,6.01490969314648,6.11582998315666
Hip1r,7.11168289038351,6.93907251241822,7.58252118647643,7.54433860227537,7.17196804676731,7.6116499248592,7.49956542521816,6.74040790883061,6.79900689410339,6.5704159544332,7.3356168966182,7.59019127273378,7.15524037064359,7.52235809098334,6.94629874317408,6.81242275681747,7.11422944289822,6.89802710743314,6.91510762971957,7.11215237788381,7.0341497231812,7.04937577111511,7.18489436830679,7.12751136261071
Hipk1,7.90040610214777,7.8349779711348,7.72966937224997,7.52432202792784,7.84829169870431,7.65318389614769,7.81409539289422,7.85751281338471,7.61766412195202,7.89071947416249,7.60387688319712,7.52312145843529,7.55276129418841,7.70135487565491,7.43133817713208,7.70349986118077,7.5393130266315,7.49709123404806,7.59334001394029,7.70387452681002,7.69587992775697,7.44279684306475,7.36017068447423,7.2771390134671
Hipk2,6.65915649886735,6.85041550996809,6.29273799139241,6.25873191631064,6.77599472346254,6.21321018347888,6.24889124532807,6.41939340596888,5.11159910317493,6.04083154267862,6.35846407608895,6.61502509289217,5.71793803022772,6.61879987045467,6.46303890037549,6.70063576524996,6.70680385678182,6.83381166270947,6.92344136861704,6.89150335677439,6.90193477119383,6.6453064930002,6.69388866242682,6.3413973224629
Hipk3,5.98744302479627,6.51807188201817,5.41059311406588,5.48931471295628,5.9040121026446,5.3071751562359,5.39410397641444,6.03623835801662,5.18775334272866,6.20756946576434,5.4192033080703,4.9281772971358,5.44319266606006,5.49070005129366,5.52660129293716,5.77774285665576,5.66171564628204,5.60622472843284,5.97899254679666,5.72007814711345,5.62493477508886,5.67917254020697,5.59731173620733,5.39576154118787
Hipk4,5.53597335679124,6.38991066375508,6.83025592100706,7.01056664565319,6.78271688166835,6.84335558827979,4.26907030728326,5.21990986106316,5.39848612785203,5.39467828272693,6.57036554415381,6.43524661314492,6.43521086102695,6.72869820711823,7.62513263586715,7.1977122168159,7.40130220748758,7.35225021171601,7.12765746164439,6.95468708007902,7.1443268357812,7.44767667922269,7.40897414061303,7.29058658639405
Hira,4.88781141675975,4.67599204057097,5.59873700834841,5.30606065698261,5.30273085634096,5.39659608947845,4.83177175719808,4.67551494535865,4.49907228229805,4.67277414872085,5.32548397994044,5.3947305813014,5.15001311415471,5.05863106746691,7.05662711626982,7.12545560655956,7.09428819691222,7.19724567879311,7.15339305118707,6.99458059170889,7.18933931745379,7.1439424393949,7.07199153808921,7.00103150822813
Hirip3,6.28410142385777,6.50297683551321,5.91433975919108,5.95078345980473,5.5354602471085,5.95544698317762,6.80592456267041,6.50173898755507,6.75771713533725,6.8091220791193,5.96212777268215,6.17635713164043,5.83789427042327,5.80164157773071,4.69317951337816,5.20844850410782,5.12196137415177,5.11533576241483,5.56723207163428,5.20290795664532,5.07920964066466,5.07686310864959,5.05399551834349,5.2336779925273
Hist3h2ba,3.66517913129601,4.17292949358711,3.32561266537786,3.47600758139837,3.47622487009873,3.37589022673723,3.33386384657704,3.40188956864465,3.46440274956645,4.0037651759967,3.41310026720365,3.48396562606742,3.19108654578253,3.1766109474876,5.69285544837731,5.69937178980705,5.85824870229571,6.14991826375808,5.95967378309716,5.39738460586825,5.70150905249691,6.10692476029852,5.9187630746774,5.73801658912633
Hivep1,5.51792545656304,5.5308201389606,4.64351795479981,4.64313840657515,4.81818842675725,4.94623810083729,5.51710059444048,5.16992811422581,5.05292184305063,5.16096621600596,4.366400540122,4.8462572223904,4.65501902201916,4.98563421986652,4.2203613557006,3.84927217731009,3.96883097829935,3.62848202450164,3.95718193308957,4.04926238994352,4.12322641768599,3.8768799120016,3.84334661894488,3.67342135855365
Hivep2,8.38937319048596,8.92277286312659,8.75680899912724,8.62494201246478,8.73264084595793,8.58923042891485,7.62678250809386,8.2996545816678,7.73465857781837,8.27900616987441,8.67808252835122,8.42195463096114,8.43760460363923,8.50940444971295,8.19782371655693,8.08626908020385,8.12180384835954,8.02357154879972,8.17583605255404,8.26513873832668,8.20066368380971,7.97384623732156,8.06738825428502,7.95664379326449
Hivep3,6.24927646045462,6.64649544798904,5.35945668568827,5.50301687224984,5.93149441578687,5.51396733404461,5.85731162322234,6.11149645275405,5.35640302377266,5.99655948982221,6.09168720942849,5.53424598797177,5.77526484519024,6.12030478347374,5.45753481999427,5.72597133076044,5.92229524537426,5.73590060920732,5.97899254679666,5.67446537640541,5.88781771747817,5.69749737890493,5.86205361862991,5.6672025770847
Hk1,9.98039996121901,10.0572068128807,9.48453059169054,9.64584097041579,9.74549962238024,9.59215548212357,9.63981623284575,9.99036671600481,9.91862697267241,10.0509794563234,9.61648438869069,9.58634145562081,9.64510969750138,9.52707686710907,10.3203332366667,10.2409968851415,10.1646187205812,10.3470319939129,10.1428075053207,9.95553881046297,10.1443542776937,10.251718238192,10.2977274318316,10.2125428502323
Hk2,5.24067254456014,5.26060658279889,4.31662770238724,4.26306968381156,4.40853477629622,4.30698048069245,5.12713088018934,5.57044211834007,5.07432161281582,5.90889272677589,5.03285559388575,4.71777882506099,4.91232895586033,5.56581946298419,5.31114176463588,5.01709169125013,5.35639962458879,5.23130843270005,4.84178569237307,5.44379914509639,5.4326691262087,5.06279615618499,5.22182823994993,5.15822190044173
Hltf,5.46238621835598,6.17816885717513,5.6755667443397,5.33443861343065,5.56890091066804,5.41427320966215,5.10070534510782,5.36194945124486,5.77905906638768,6.10197110408644,5.09431824754304,5.22683863590606,5.41941472243855,5.43905673127515,3.98731995767894,4.12719188799225,3.78200821094816,3.64618697013808,4.2286829074415,4.20109641644641,3.80317764876778,3.69913491700175,3.8922250012388,3.8924378967251
Hm13,6.42634928288025,6.05822797415838,6.41112609805418,6.71825809448257,6.50738169300283,6.96603471470411,6.68395539400482,6.64301346680052,6.91951485731436,6.48638344413447,6.50019085988922,6.67458741256563,6.50935468267684,6.66897869548542,6.40031159098318,6.06324901953545,6.37551566681409,6.14058012616207,6.12488114512888,5.93183636536247,6.19965491439104,6.15942645761866,6.07813965245145,6.17850953552213
Hmbs,4.35791064487876,3.78080938468699,4.51659417279293,4.25229289519127,4.26709075487537,4.31641243027046,4.67939821764402,4.16512867450704,4.99425356627822,4.42083846542547,4.45237336213429,4.56397347108827,4.63794956863465,4.42631527481101,4.85439187426982,4.66969327877628,4.75467281677938,4.95411300951526,4.84178569237307,4.44661447391441,4.73187991276355,4.83677095852926,4.57424304391058,4.85065432244046
Hmcn1,3.15458538566838,3.22434788363791,4.33903052783809,4.24143499878358,3.89758137242444,4.21919755383164,2.98667284093786,2.93381406466076,1.99377921781312,2.35770382857031,2.99295317473388,3.27024201117056,2.61126628309248,3.24557318033998,2.22305699174817,2.59281521401258,2.2283020221344,2.14618009610274,1.86648457540067,2.09920574053971,2.23076340615909,1.69110843162716,1.64082265578053,1.90803427293053
Hmg20a,7.08468988765649,7.33965213761896,6.74474369274293,6.76544562437613,7.06780479468915,6.82447421506168,6.36335340258992,6.83102275229145,7.12261096093943,7.16207982230495,7.05043579353552,6.842447524109,7.26881987496083,6.89355111524032,6.95359875030207,7.17295280682561,6.86635801805117,6.98233674772464,6.95792671008672,6.92383099503702,7.01093365322668,6.94664156894202,6.97159684177292,6.79000187477901
Hmg20b,5.31687941692294,4.69086995026851,5.43159353499616,5.17524840456022,4.91926195459468,5.45540816544416,5.79109633898322,4.8996578989756,5.5247617135756,5.1478965596482,5.37034640959648,5.72586125133062,5.28990076981405,5.48051822086971,4.10271586076002,4.04506995113618,4.24966097090613,4.18352686867268,4.41042272152026,4.24669169290285,4.38500657810367,4.22393012352637,4.36754978151439,4.4894056629773
Hmga1,5.73484691581042,5.78768121725343,4.85260835411847,4.72336618709826,5.05872037954497,4.71974782698627,6.52709474893211,7.04022949253198,6.49310320140012,6.88656682746709,4.98317265254048,4.81788317110283,4.86323336236064,4.92084509323142,3.92266275631186,3.7490850788196,4.04752169629619,3.81222284046353,4.2500443254676,3.77277976092138,3.94431602440139,4.18289798396409,3.95272933705496,4.12640123927774
Hmgcl,3.97841892586352,3.10501296305598,4.05764796041162,4.19153710152763,4.05023722051432,4.14702654713811,4.77608289491266,4.20767196926639,4.64605254807073,4.01340519009948,4.17104208286976,4.48045010497937,4.19995090494144,4.37006583363327,4.0370371600034,4.30825746890193,4.40716815711684,4.46864765679136,4.28150486764897,4.29089000277542,4.37672757506534,4.40877943800027,4.27580008540591,4.3606797572528
Hmgcll1,4.12339955745687,4.75739883616187,4.30529446908693,4.37658719854143,4.57655306434724,4.21416051706214,4.25476070125056,4.53981533579334,4.29546352425648,4.78395978796228,4.34969428814301,4.2714052231063,4.41961547770374,4.1201804543237,3.86188516845075,4.10033397737229,4.02824773384744,3.82782198081338,4.12843789177344,4.12174807986994,3.85177419821181,3.93363661424105,3.97882660502155,4.16429520037403
Hmgcr,6.77259546988333,7.16152288395989,7.61730620909727,7.45140376430462,7.35280791043932,7.58018490749526,6.40714237808618,6.40782898842162,6.39446633401138,6.68266730079089,6.77816604038581,6.842447524109,6.74600979384334,6.95440899041123,6.79376854657932,7.04235026036503,6.78448414842024,6.98407811020319,7.02606745827908,6.73144159979834,6.58190207851944,6.87358009402122,6.8460756968631,6.84280490955443
Hmgcs1,9.00651756953317,9.05902480799776,8.23649640196562,8.29717614220771,8.58638702609425,8.35503339472815,8.0941103162385,8.48677047278334,8.6545867222511,8.87588162656843,7.27718188309547,7.44758157929269,7.63205506245967,7.52879545842701,8.47760007838916,8.3326061494592,8.33713998355175,8.32778309907847,8.49942664843201,8.30429865613151,8.02009221921908,8.28624852579581,8.43538427038615,8.39696838217954
Hmgcs2,4.74340257223282,3.49235185061071,4.1867784387024,3.73789531200108,4.044655017531,4.24905595538079,3.9098358555982,2.83858380987746,3.73311897182288,3.28542693576508,4.17736768638763,3.98280246175179,3.97918626583419,4.33884405333083,3.79120859926082,4.02378768995649,4.29337251127886,4.32214715772789,3.94413490809605,4.60282467131778,4.29121457003201,3.98824472591003,3.95929804481864,3.98533819271813
Hmgn3,7.42153435931836,7.67320671154347,7.00329692156855,6.86695424370091,6.59782877578,6.84008957163674,7.43545721349983,7.12136686893637,7.21435525700084,7.66315911634218,6.67129667115833,6.81130154186386,6.57450075964002,6.51587611944361,5.11963907474569,5.43224627465488,5.52172078744278,5.27748111732897,5.78409651220395,5.47393281083751,5.14405854417326,5.45840819879929,5.49478462725332,5.64559729682319
Hmgxb4,4.14446560143326,4.18978611179778,3.591268381463,3.62546803573374,3.8147351009041,3.80234489345054,4.27380880833753,4.36972020660919,4.09135237215965,4.22317337440863,4.04526490828903,3.88362171955185,3.90121402102039,3.98266035254419,3.02579716329199,3.36503707803976,3.08568317949308,3.35467076934119,3.48508318423875,3.44789746970189,3.39126692942369,3.327807804388,3.29738292063311,3.25749161124278
Hmox1,3.45360874082382,2.8102616905218,2.94237064787488,3.14418579381411,3.01038999513812,3.06501096230521,6.47146198312605,7.60316931234601,6.9063169206187,6.35227776590617,5.19127254200173,4.81070159836022,4.78165232097708,5.10973206690647,2.82816047073556,2.61195711478937,3.31505643103383,2.84304623272739,2.91871302585606,3.79341011721131,3.68745328007254,2.86590348049665,3.50019046860398,3.5713459324755
Hmox2,7.24991905731061,7.24705712404324,6.58521605173439,6.78800666529178,6.77767820168677,6.67301434659571,6.66333823228155,7.1424537687222,7.36859175046722,6.95757064323592,6.72085702162124,6.66067489235571,6.96234680472822,6.56873630789043,7.32340217836416,7.43250967920115,7.14139311560406,7.31260897472524,7.23198634096052,7.11693450467886,7.16490667715452,7.29478920721412,7.29545167079633,7.22542383291511
Hnmt,3.20559008014929,3.25670591861036,3.041324035688,3.13247957350619,3.23287112929495,3.29232261957158,3.1398731205835,2.14398015387255,2.55011789003234,1.57267130637046,2.39771687511151,2.90251010072531,2.73200767871489,2.77152378131385,2.15713611142557,1.82165586632679,1.98343724775111,1.81158510064763,1.81007211100696,2.03135027697998,1.37938154207607,1.66154393662429,2.26733164431245,2.6707429572922
Hnrnpa1,5.03325910524654,5.39205072820962,5.91060509228977,5.61240700079902,5.39555585027383,5.8375678105928,5.74917712758551,5.28456993309902,5.51609954275982,5.32671333820876,5.14683668353852,5.46044936673239,5.23646979862134,5.31390215007231,6.67709829514185,7.23754297029373,7.07250020626757,7.34006391635393,7.18977447346034,7.04348287601674,6.91127952174985,7.16187012186147,6.97808039503239,7.05371877490353
Hnrnpa2b1,8.0568550098374,8.68080052255876,7.80352165980972,7.76746109837679,7.43831149400033,7.5659221937717,7.84068616720855,7.8043204495895,8.01167155294395,8.64751303381663,7.61148829790108,7.56800184830554,7.39203411016641,7.50789345357901,7.73982162679027,8.04328939626025,8.04636808398242,7.82801907421857,8.41506392134966,7.97240053730017,7.79628825650552,7.96100977962727,7.9465529971652,8.15052868588635
Hnrnpdl,8.23466960868989,8.64247415436402,8.44224616995792,8.41721496076108,8.05399761911161,8.30290405799309,8.84109277583197,8.60180141604256,8.39829525749956,8.76326828655064,8.29998119265204,8.24345373373174,7.91880827125261,8.07097357660093,6.15501597771284,6.42972744563989,6.53423202764939,6.4181215072499,6.81474516393629,6.44238941777696,6.16521914944761,6.37285819912543,6.42515781466336,6.50630650517692
Hnrnpf,5.41332781638301,5.43686693333017,5.10875095104492,5.13767929081267,5.10236356861256,5.13663434234269,6.14797651401342,6.38273146655886,6.48602359833133,6.4415651398006,5.44039748160129,5.34588538075332,5.52531627242467,5.54642728509234,6.81440873404359,7.13044225946014,7.14437997108926,7.01165779642269,7.03378591277707,7.1913682586817,7.11911306834923,7.04794827870653,7.07728547179109,7.17816652654953
Hnrnph1,8.30301192592579,8.62437608994956,8.68784378563552,8.52635232484162,8.16813987074235,8.5367352489241,8.59614147819763,8.42705496849443,8.68427261746171,8.66003347206909,8.32298674069969,8.49937134755218,8.18665760297155,8.29984812646619,6.91755340223527,7.20482155661684,7.25421952828835,7.20174245756002,7.50836104271623,7.1763929228589,7.02424568991477,7.15922818534194,7.03282369059905,7.13647559801495
Hnrnph2,7.56173486896418,8.22362728597412,6.85183891566423,7.0081664768986,7.17707958331055,6.86520989935794,6.76191281402378,7.62152239624899,7.47388177061663,8.04231993901263,7.13655134890736,6.87809767793304,7.07634115662682,6.97558822440647,6.57350871446725,6.89678735087515,6.68543110168363,6.60625537228108,6.94815758129459,6.85761859202395,6.45592262893794,6.60218913889449,6.67705112462416,6.72651156073356
Hnrnph3,1.70703734201983,1.95876330060206,1.55143967290928,1.64395064982741,1.31712629755114,0.857812763984996,2.34257373432078,1.56339605865093,2.03316805381049,1.18616971475391,1.17742301267987,1.01092425046483,1.28444258006079,1.44226268584707,4.60938669470753,5.41054588175598,5.37431964345438,5.40774414843423,5.64588892908789,5.46538722478025,5.17780620862939,5.26800257388983,5.24351793471917,5.31804578811481
Hnrnpk,7.11702141072686,7.44432854486668,6.6130592849452,6.70052880833769,6.80435006893085,6.64427847141449,6.95129071178362,7.43104931215273,7.35990444935164,7.82859837027557,6.50271179269173,6.57107466039211,6.6640676858277,6.59728720886635,8.14849205044212,8.46153255932433,8.15772286921487,8.3616668600211,8.28657913317392,8.21758985743017,8.09518009677468,8.19697410233269,8.12840661679188,8.21259781820232
Hnrnpl,8.42235866131028,8.5176449169107,8.33243267527384,8.3059965111335,8.10450457544657,8.34268152171381,8.55147363796316,8.447975584798,8.58111839006336,8.61523363258977,8.32619267346544,8.37799103810152,8.249535706102,8.26645883886623,8.32241031421543,8.51176206472232,8.47045279200765,8.46939578587435,8.58228895383627,8.34329841286486,8.43923350475138,8.56975499546327,8.47029599643669,8.47772208268146
Hnrnpm,7.34739020500598,7.93584468137496,7.54627509176434,7.51195154011976,7.23643380625082,7.40117251101934,7.2289219591039,7.24767512253715,7.72115522128127,8.17574273728396,7.39517296284163,7.40589379060257,7.24872086499016,7.36410857410294,6.80815813910269,6.98293723441412,7.33421950364695,7.11221906306389,7.44956325232348,7.22339678696526,7.1178717840064,7.14661249074169,7.29090187413052,7.29326112452696
Hnrnpr,2.1224825758415,3.03211058514971,1.95107684907088,1.91388136261185,2.00976885260725,1.75285905083001,1.18974561791055,2.25140686615921,1.93260310322926,2.35770382857031,2.26145387316833,1.91298016556715,1.92562237897837,1.77110152117888,5.65355147740206,5.91892673239751,5.80072323032512,5.77665897726008,6.10743169588287,5.9115338826882,5.56425741048222,5.81125072861431,5.81936363332301,5.87143194052517
Hnrnpu,9.55857150581408,10.2711128556712,9.97784920645094,9.94251765035339,9.67870769641611,9.76818945275359,10.1371737500244,9.67748866301435,9.79822027017695,10.2348190149594,9.7755613614547,9.80685940987902,9.60647420802514,9.57092386846116,8.42575943671023,8.70074511635382,8.71532077214963,8.50136154830317,8.99111863620884,8.79869947158556,8.53278510260132,8.68650759441847,8.62522421159475,8.68112575358501
Hnrnpul1,8.14801120851508,8.33720754519965,7.55646832993053,7.60965101519894,7.65987152328733,7.59382328844175,8.19903962740118,8.5012238128918,8.25181388238823,8.6031147731885,7.91761336786723,7.72283573443307,7.78370895962832,7.87424960037232,7.41556554410276,7.64720339747412,7.70373985378065,7.72035684938349,7.67950711556493,7.66708428740824,7.65067345731805,7.69024118814967,7.60968458877463,7.55321110933206
Hoga1,3.28362297520072,2.69691667588591,2.35445525378798,2.33749314491733,2.4922735024435,3.01953852052275,2.95161527537804,3.26940753363714,2.9506276522259,3.21197694639476,2.39771687511151,3.08025376986302,3.03293353436436,3.40910447917339,2.77054132459157,3.05118029109401,3.43699588378296,3.47843012542811,3.37272137738349,3.25313854172713,3.70077958166743,3.27996868556577,2.98612635828999,3.22199757434775
Homer1,6.44769222397115,7.67058216256543,6.18864485972576,6.05987023478933,6.47038605683108,5.91876312148162,5.18613322268077,6.40699940059852,6.28451285039061,6.96193335601588,6.15395455300452,5.6372977235415,6.33073342931462,5.80654055234517,5.60080122243888,5.50059965377715,5.1929192545369,5.20168161469893,5.55869734171708,5.54459642217997,5.30541637460691,5.24077176009522,5.49025590625839,5.37571244588529
Homer3,6.1551085917553,6.24320104546361,6.45152587956858,6.57857405615452,6.82729019154855,6.39557559389435,5.45795398196153,6.32505215117509,6.21342246512354,6.20966745101941,6.6257666656342,6.46642805607956,6.66911766926641,6.7200694594783,8.09227838853222,7.52566662863765,7.8058359869556,7.49098062939399,7.47926166862585,7.69018789509944,7.47809153550981,7.8535781487019,8.22424272637221,7.9051207650337
Homez,3.14416443596108,2.99422971298581,1.97987595356934,1.96757680443872,2.26150641431083,1.88550993386759,2.43007627066134,2.58056220186319,2.46626423942151,2.47397838082116,2.21301453654579,1.32503324724855,2.01295217339015,1.71662125048794,2.6795536593721,2.34079752108798,2.18254148740815,2.1951121783533,1.86648457540067,2.32381968250184,2.38731600317933,2.11853011929855,2.51927059979969,2.411895774692
Hook1,5.65818861154073,5.92236992668251,6.68259498416081,6.27745558346171,6.07257558684961,6.35152619843753,6.30898951771763,6.0058772756063,5.73644044250316,5.89070149439124,5.98394388455967,6.03252260470826,5.77370281139059,5.77189315757618,3.92926044314419,4.27861641756753,4.15805210447692,3.98912512537307,4.3621924972254,4.55931853752278,4.05741247807488,4.17768592857287,3.9723464119458,4.07261650138479
