"","GSM3574340","GSM3574341","GSM3574342","GSM3574343","GSM3574344","GSM3574345","GSM3574346","GSM3574347","GSM3574348","GSM3574349","GSM3574350","GSM3574351","GSM3574352","GSM3574353","GSM3574354","GSM3574355"
"HNRNPAB",6.59197396444246,6.81741201218852,6.64644806774493,6.8871114184449,6.84073544865043,6.81363986193779,6.54087094602039,7.01839424378687,6.70016133077379,6.84194130733159,7.18220785234057,7.52627265204737,6.92446816472368,6.68222618672029,6.3178482150428,6.66733093095927
"HNRNPC",6.26842720995516,6.33570946216188,6.33825562786824,6.40274410600176,6.01748243489702,6.05960891042854,6.16971463484947,6.33378990105727,6.07940131532218,6.22462586481255,6.48542510167409,6.25031290322507,6.37234500726394,6.35235539451597,6.13913371252378,6.44998393828753
"HNRNPD",6.3575900505254,6.24990388332635,7.01150937362802,6.84350056643433,6.6707301604784,5.6893251031011,6.3255526890873,6.97371092873169,5.6049162427606,6.54061064822435,7.20523105011607,7.39597649651615,7.12252933804425,6.86864545618882,6.45746474093195,6.49271450996082
"HNRNPF",7.18941440887325,7.05319938081822,7.31111442057511,7.36803087611484,7.21147169822602,6.99114241788859,7.15876025524947,7.3513600594674,6.93480575074545,7.19451208207754,7.41789368099557,7.60345908265705,7.34252714583033,7.21270784336179,6.96922246363259,7.50760679150044
"HNRNPK",8.42931368790198,8.40348731180502,9.14523622288012,8.82542306676344,8.92287314532173,7.94717673906382,8.51282328956389,9.11282903189264,7.78198686368461,8.74211452088978,9.39008186252703,9.54811263070146,9.21528226893939,9.09302408472577,8.56151572104138,8.47378532022511
"HNRNPM",6.34217042770236,6.39263749068733,6.68628036383961,6.55990051789889,6.38861238491038,6.05086863862578,6.24174481601553,6.46171726121886,6.08830162710554,6.32086273636234,6.55065700931325,6.62260291253472,6.61135134677281,6.55170345404142,6.21591296474722,6.24420535235823
"HNRNPU",8.21681489991987,8.18583712108777,8.9814260190959,8.63019318580954,8.66784992680777,7.50034354136269,8.2293960377273,8.84490090653543,7.42427418097258,8.45490180420614,9.2163227211352,9.39429556785992,9.08709217471928,8.96753101492722,8.3317005881537,8.50504999821245
"HOMER1",4.27324195886767,4.4683447259077,5.26139926844246,3.90072810230335,4.57194825592984,4.19761915821063,4.12098119048664,4.93225329453803,4.04124836566381,4.4108733531211,4.70185090544211,4.96645877374238,4.89107458890741,4.91827355481766,4.000022180833,3.21830274583359
"HOMER2",4.0665846030027,4.11674759340623,4.10914457025763,3.91615153379302,3.801591717767,4.31304605310069,4.18520690473597,3.69835347055235,4.06610857271899,3.67857616973695,3.47387437026431,3.35546751138227,3.73871080731467,3.87868081714481,3.84133301154467,3.72448780982772
"HOMER3",2.82100272689709,2.76302141988609,2.53870407045337,2.58090300613855,2.53682647098425,3.9052532278404,3.57857587030514,2.27756870442007,3.99914952805716,2.45753763206242,2.20812940371441,2.22440663215461,2.21319272745608,2.01342177779055,2.59479388220421,2.33942683790657
"HOOK1",3.73749727248528,3.83663693432644,4.72835924189529,3.83462765234295,4.26135009255885,3.19210022922372,3.49686573356432,4.28452667537045,3.02170924759848,3.98945833695939,4.70697813230595,4.92730777160427,4.4440198100898,5.03929881943306,3.81402007882373,4.39518066480781
"HPCAL1",3.56968588356009,3.5380846723368,2.97820480382987,3.2486372123302,2.73267983954968,4.36884034987169,3.4750098729574,2.70795687035655,4.27573138655723,2.8906711648319,2.56630875052375,1.64190984963082,2.19932399541098,2.38943230990327,2.92853785497507,2.35498904871872
"HPRT1",7.04237205838752,6.98484800917861,7.84717464438722,7.68476086465597,7.61570949967928,6.66534334725558,6.98891368130823,7.95872395758993,6.3848881067224,7.38758906604616,8.25424919155635,8.32806548887194,8.15568710634875,8.24220401545688,7.70288076961309,7.78307090157737
"HPS3",3.7299337040084,3.70230758895304,4.16116389449332,3.73378508027812,4.04970841484652,3.04230344118233,3.77245947035792,3.98610712616647,3.15603168390444,4.01954123681791,4.66017310424819,4.75355097142444,4.40980676850864,4.59986603049368,3.95071491424099,4.02608423173136
"HRAS",4.54729728011899,4.44640443218756,4.05518078982733,4.6234192574682,4.07516606593132,5.20190761320083,4.40533333008371,4.07566274972992,4.93281364578573,4.1879469286806,3.48584861431936,3.09781658769715,3.69201880201393,3.7046878111925,4.18195846446893,4.54082834113163
"HS6ST1",3.45566874501138,3.54595897019457,3.11326142465584,3.62663604646581,3.15896754012877,4.3281133221623,3.67979454328724,3.09781325766887,4.51945765509815,3.75537418227583,3.07927793503605,3.13265392446575,2.76827385371135,2.84664638939027,3.64129481803913,4.37589566694497
"HSD11B1",6.31864210331947,6.19377141762183,6.77102349124681,6.44635060221707,6.67475928208276,5.75350775549448,6.18971135216895,6.74249884794291,5.71413616254074,6.42295343759208,7.29684011211623,7.32025071367583,7.27353265517242,6.94306345386449,6.56044202322134,6.3997666247048
"HSD17B10",6.86201003148831,6.78707348255912,6.31587511085224,6.68587488498322,6.5290099761063,7.04820872678221,6.78467736640169,6.4136616377735,7.06482820969875,6.59960670649898,6.00370191227917,5.68627057682181,6.18091023519961,6.52219089925108,7.0806353067011,6.68971211779463
"HSD17B12",4.49916551217138,4.4142764609091,4.94563402356863,4.76359105896821,4.766169747436,3.6651685189144,4.32208523392291,4.92660180237254,3.65166412352354,4.5999410003807,5.0673465134143,5.14343004199823,5.00240553172437,4.9149450889046,4.32813110312299,3.72448780982772
"HSD17B4",7.23387552013916,7.11110649044229,7.24515636457644,7.23829221735888,7.662262327435,6.98334373673264,7.28397978706429,7.51615207434346,7.29434800808942,7.68917553879473,7.60113508837422,7.77038129148222,7.74998363238906,7.92336553889618,7.89862345687693,7.70982561992232
"HSD17B8",3.86035803939261,4.26341497980679,2.79278003463919,3.48417425836964,3.17671731706749,4.57976698710787,4.01389470117361,3.10824532987655,4.63777723062072,3.37778696819338,1.92304713459097,1.37721776513764,2.27729897082163,2.5177647759451,3.78617809848729,3.92356012032802
"HSD3B7",2.35436015062693,2.18378159725378,1.21167636337992,1.91672714392775,1.86718108774554,3.56314920969726,2.44469616417439,1.41475849354821,3.55035558153217,1.89926886607147,1.21499343871274,1.44053160765158,1.26143803973144,1.03107186977108,1.69254402465048,2.44411990191387
"HSF1",3.03159249910608,3.13467932282397,1.31869323139471,2.54575971530703,2.47977280559196,4.42387459925309,3.14670395192738,1.96617052488902,4.49579410996234,2.37122681248949,0.955660593795541,0.978141305278037,1.61462546926437,1.5903711512143,2.78962024528065,2.5045451503859
"HSP90AA1",8.46639992421463,8.061130745242,8.81690013552964,8.79002683751256,8.51436372894192,7.32209250963706,7.87405548720057,8.67218234405653,7.11352274113238,8.60091658565174,9.45609587089798,9.50895121920574,8.92396893355761,9.05114793706304,7.76636754996855,8.01973402883654
"HSP90AB1",10.0669791974074,10.0280055223434,9.8944589621805,10.0648961798715,9.82738226501959,9.81965572037845,9.99629873392888,9.80545826481822,9.91748773140496,9.94355801436661,9.52702073471604,9.42580022355673,9.70247587134367,9.91539926059755,10.1080780660527,9.91124054691108
"HSP90B1",8.76411351098105,8.51777348304233,9.03920991483469,8.91307872441474,8.66980686257497,7.59418105710627,8.42423054607264,8.70145510509721,7.72778353269492,8.5761230967786,9.18956293234278,9.12288386823985,9.03051946949593,9.03744912999216,8.50971879392864,8.53360796179454
"HSPA13",5.64274849039095,5.50582498740861,6.29625086766458,5.8162423727673,6.26587658446418,4.81061496439942,5.35803817864274,6.32696910234862,4.64932537724665,6.03615919869754,6.75286749516447,6.89335817778182,6.35257942893008,6.58441974453639,5.55845326757777,5.02224041293869
"HSPA4",7.93805263150593,7.99348389559855,8.66366860262724,8.20908052632755,8.34397102297267,7.34034579490198,7.68115949640467,8.49829364153366,7.39608193060629,8.34247828973539,8.78053569180644,9.06121149464261,8.61383959031787,8.62662801201755,8.151132439545,7.9553252436808
"HSPA5",9.18687228373263,8.97168681731708,9.46038684650008,9.59047977153136,9.08939789234697,8.37614448769966,8.82622871367459,9.26505840774191,8.3284434456517,9.235076203192,9.33427047731006,9.26213895862713,9.21147625582603,9.33289729241411,8.8962480067548,9.0069223890564
"HSPA8",7.87804076592932,7.44635873569756,7.59352724071156,7.86107778488987,7.82881932497398,5.60144682370372,7.45219076364659,7.48006199121815,5.54653672285208,7.8014661844882,7.11766066017905,6.6858195624446,7.32392023564194,7.6260039272447,7.91426154988404,8.21876282674908
"HSPA9",9.97494154000049,9.96823559383364,10.5842580999751,10.266624485521,10.1228122414198,9.04558373609271,9.85784174908697,10.2130063046518,8.978347226212,10.008792801833,10.0159919563026,10.1843884795866,10.257891931207,10.3147725069433,9.67134294883189,9.76092705407204
"HSPB1",4.40731417657005,4.67007218089751,2.96655773632543,3.93141182047559,3.65734325666048,6.65623519024801,4.9792984852205,3.41319301952118,6.50847140028712,3.5971318945161,2.61074671220795,2.66996164743093,2.53179062504441,3.20297715133921,3.8681384519468,3.81318728859442
"HSPB2",3.05844923360417,2.98403208551011,3.20607479799764,3.12243437676685,2.9211778966971,3.06257108237382,2.69599832771706,3.46898270835363,3.0938369838604,3.30911538938676,3.79674550692678,3.59458975893126,3.32838141163703,3.42708117533863,3.77960414265124,3.26097526968242
"HSPB6",9.73580906937184,9.73146996265316,9.2191514957369,9.57740279010313,9.10270872722202,9.86746749097748,9.53636512300911,9.1888935329847,9.98381666480976,9.35472871535987,8.77992772107178,8.90844933338162,8.85277408016695,8.8533620858019,9.8555017675943,9.45175465870421
"HSPD1",9.41521513590479,9.42118063085021,10.0540441873044,9.83208287103409,9.46112811978728,8.38555786809578,9.19101370634529,9.64680363153697,8.40079351276332,9.40914757224577,9.53442897589046,9.69253040824229,9.64618832843242,9.80316795354354,9.06373619175676,9.07800886593119
"HSPE1",6.90379701349498,6.84398783026468,6.88414641648156,7.06624344855526,6.13900929158783,6.1140026224849,6.67486694268192,6.58705740064052,5.82351104206705,6.42397724379071,6.15519087554758,6.10308361890485,6.43997192933978,6.43601072000289,6.05944074969348,5.73191758667179
"HSPH1",6.29297182688153,6.32567407195621,6.35553097865077,6.43430418780306,6.04966244673444,5.5598750170276,6.09184139869861,6.02583159975507,5.40955891908086,6.03525540036251,5.56757416179673,5.68529410897042,5.80370137176168,5.96526515140936,5.29371856928638,5.81368252726242
"HTT",4.51837865396834,4.64011433604765,4.40377200741468,4.05424292976455,4.6089503061933,4.7994073094006,4.71087606432021,4.60730981763084,4.70246106617763,4.4836368468369,4.40023908369094,4.27412278480933,4.22575834995869,4.42875161201428,4.44914967974882,5.05958461685222
"HUWE1",7.13150476255932,7.22780860253741,7.41579483960207,6.26282690518664,7.45391800890091,7.13335794718055,7.15335010420617,7.28009437150825,7.13160499436846,7.05129998550664,7.09048042340795,7.00752371190563,7.15069514592566,7.26686841969029,7.2529963287448,7.42493684127287
"HYAL2",3.41319674669415,3.47186817512643,1.9354498030352,2.90135043831086,2.42141615534609,4.51694905149839,2.79340585594039,2.24581568307304,4.998240053396,3.13559259821131,1.88736849289453,1.19143663114532,1.76654824154126,2.3106254532557,3.09209636695354,3.3427123733795
"HYOU1",6.2022766138255,6.11268878479298,5.68926704315593,5.88205125847996,5.95341128305447,6.53191216057562,6.19794153949992,5.60702303115297,6.50847140028712,6.0694494227595,4.83891847660383,4.77024073189024,4.88693385330917,5.40204194497449,5.76659834109241,5.68639823636932
"ICA1",2.62979706816608,2.84536653650732,2.80591191149844,3.0345066329388,2.69211897563536,2.50364442834666,3.04158498611206,3.03658560716977,2.48847832285455,2.96675673318259,3.18152046485579,3.16666982660672,3.17209790693814,2.88715915238988,2.81188232887543,2.43170418768943
"ICAM1",2.59691029979264,2.70108676866648,2.00541962215621,2.98660994338571,2.27530384779104,3.63362923307867,3.53257210765227,2.28168200856683,3.87371768894995,2.49629838724935,2.73639450064726,2.09479276418938,2.67310733688136,1.86313029219085,2.672845563682,2.76390126890048
"ICAM2",5.06284732805433,5.05637337886364,4.51705567527735,5.1183272342917,4.55847242417333,5.2202236813242,5.06713688605897,4.4862840905592,5.15619575992939,4.71471497567108,4.16719078479776,3.74134972342148,4.13753313896694,4.30689844334672,4.69146243325941,4.25443660562757
"ID1",3.86726963817314,3.87877074370735,3.5694627456007,4.28227391955378,3.31135607686645,4.81285654507662,3.76647397926441,3.58091348170609,4.76352723430525,3.80486400871867,4.17461070241194,4.11683173040554,3.86192770147986,3.95191455576902,3.78618006621427,3.69366660519092
"ID2",4.15678493057832,4.10859923740692,4.544734632442,4.85712312565876,4.42622876116391,4.27995908758006,3.76647397926441,4.6007405085298,4.06421119451129,4.00457819608493,5.08713902159697,5.29336957992367,4.93584072192156,4.46080609764627,3.96071240315664,3.21830187961834
"ID3",3.59904524448198,3.78984221099989,3.0461790882573,3.61594621675605,3.26785756826631,5.60471534818349,4.12566477715954,3.55915868514421,5.47385366520989,3.62087460171478,3.55571097206071,3.37013980858219,2.83656533318276,2.77422019055022,3.40194389787415,3.69366660519092
"IDE",6.63674237754221,6.48837573658704,7.00369654697146,6.52762799244342,6.97835458227709,6.30724975898305,6.37261108981514,6.88468308321698,6.13242695001388,6.74078438731711,6.98870022681699,7.07736389350502,6.80696968627165,7.00315613483111,6.78245805874841,6.85497356405364
"IDH1",5.96839235536137,6.00340351233427,6.34432437791151,6.15278388852949,6.2771654658576,5.39499188090544,6.10257195065538,6.50123368013505,5.77230521607021,6.6212996188498,6.71105626669559,7.07176479102111,6.98405559294814,7.14760234654584,7.06037512309888,6.74653317245373
"IDH2",10.0430014864576,10.0260249961829,9.33818739467838,9.93097157659216,9.58751550281822,10.9054207070012,10.28497965114,9.51234701109905,10.9237962373738,9.72209164893393,8.51390583806373,8.37710777553076,8.96355033730271,9.18178147940156,9.86891624396624,9.97951077040502
"IDH3G",8.19603547422377,8.25745027832155,7.61515860652909,7.97554126012601,7.74266307588609,8.48413847090337,8.27490674430266,7.64995417255353,8.43615627790128,7.96611858142696,6.84729100374286,6.62413390190346,7.20131488578064,7.48471923996847,8.11577870657588,8.12951883275136
"IDI1",3.4642321380101,3.23290830749094,4.21629874215639,3.62536044396836,3.70296883535292,2.45291542045239,2.67058297986416,3.82529222439997,2.00968799418004,3.32094338954522,4.53316906694539,4.5103321246536,3.91167508318114,4.01772630571334,2.72069551841087,3.26097526968242
"IER3",2.85510483243062,3.05776605634229,2.8946288261479,3.21161528613326,2.81053396802745,3.5826297555785,2.74552402444281,3.33853374891113,3.25249194795614,3.19479120589214,2.94167934332884,2.49358496791528,2.27729871780502,2.65168331887525,3.06455151756569,3.52883504884009
"IER5",4.35172405606096,3.88514575687214,4.45172056074217,4.61556743945597,4.13085854764498,4.22206120724657,4.12566477715954,4.31513607967363,4.01398789937038,4.14765192016436,4.99794003922011,5.13056060636242,4.67762422115641,4.19068031516535,3.82500705126945,3.21830187961834
"IFITM3",6.8528944555589,6.29516009103503,5.15682385556071,6.07940108931853,5.68440833706701,6.56833443353269,6.73711232102657,5.41959797418158,6.71241145148791,5.93544311747452,5.15496935171379,4.23376132258802,5.06236647541611,5.05146724150755,5.88515705502829,5.83502347489042
"IFNAR1",6.12310370152775,5.9909021095391,6.39297382179074,6.2310605366022,6.40805032918591,5.87513191592774,6.27492706568401,6.47929570337587,5.99393788152051,6.30427568358935,6.5749905527315,6.63658705719789,6.61791397056699,6.49711662134034,6.37653231975762,6.26199081695801
"IFNGR1",6.15434412559176,6.07136105553564,6.19386653154525,5.99892540810795,6.12396992257585,6.14973827341682,6.18453694707536,6.45584249885321,6.54293830963502,6.22342185468685,6.69179326515446,6.74585616492951,6.6300471211491,6.78092621254462,6.46626376749109,6.34681824490181
"IFRD1",5.30478459841767,5.04218275553452,5.31059685904368,5.47836624300455,5.3664534618405,4.24758501524407,4.96107030910583,5.72243876622915,4.68298527885597,5.4067919523846,6.03319040349303,5.92773266082672,5.77038231285178,5.9700808541131,5.48942216264611,5.53813906263877
"IFT46",3.7412649909454,3.78303023765147,3.49844672602849,3.80455425012326,3.46370598125022,4.01384388094135,3.77245947035792,3.38049045270045,3.95582653779966,3.52346526869561,3.41244029148434,3.71859895368523,3.409920844181,3.48004675351469,3.97557992483927,3.45724088984253
"IGBP1",5.00291830895558,4.86164164165602,4.98079728997253,5.03718626455948,5.00677179181249,4.55952908715611,4.97411389338529,4.75541887918906,4.52918692450188,4.96247134441058,4.90731891303362,5.05083920730476,4.94781302677348,5.12239864429869,5.16559920132779,4.75002355909584
"IGF1",4.81516041451383,4.55814980162327,5.43388814971207,4.2586142765426,5.40579769376916,4.63779520839956,5.15788010839058,5.26167801505802,4.37133840534178,4.79288827910144,5.52022785442342,5.55576641438353,5.10719882446337,5.44589132033013,4.81754282823827,4.05061615458052
"IGF2",5.69245176532449,5.77427126803316,5.46546998303948,5.88401233916546,5.97554592112494,6.33521567597232,6.02070585946501,5.9442534084359,6.33841533287291,5.70494910686538,6.41784067623125,6.68114462957227,5.81899121966714,6.19924672315889,5.95593638062719,6.23887780580037
"IGF2R",7.26920163243498,7.24227098775189,7.02139677368488,6.81327165777238,7.43532980296572,7.6117746656116,7.11054869032283,7.10024523429785,7.58457460993941,7.24631163474864,6.91308898728495,6.95496194978759,7.02229974461269,7.10591230294564,7.51727729386662,7.58101889583672
"IGFBP3",5.44896221914709,5.62422269468641,5.13481293639149,5.20328817914702,5.39570852121474,5.60043335751935,5.14921532950477,5.29586545549132,5.47481088604621,5.11165587788158,6.36036764748147,5.86457902571786,5.57530179740337,6.08478505103301,6.51041616096369,5.35700551422737
"IGFBP5",8.58874961969315,8.48851051398971,8.49302122220268,8.32182354140845,8.29114205250416,8.09255172203224,8.02334450406276,7.92406258029985,7.61096879220566,7.9566259732741,7.80612129515496,7.33744679591072,7.6188464182367,6.95214530621785,7.0089105960125,6.73143854180891
"IL15",2.50240656399465,2.49980903130681,3.01259224512722,2.66009723148684,3.22868987128857,2.23604091426852,2.4934806300291,3.46090229841749,2.10873011995975,3.05654629363725,3.85256396923982,3.42738084091964,3.64377476020194,3.72762222519089,3.0737884716917,2.8220581737728
"IL18",1.85152755990163,1.69598325084275,1.67417456289115,2.13101390911254,1.52991083014361,0.673993217517665,1.19738939095132,1.72697399463802,1.09347157662298,1.24032115147611,2.79533962549623,2.26146060790976,2.59405718528756,2.38943230990327,1.16168143643813,2.7033011500601
"IL1R1",5.49305402740084,5.51567509874436,5.91207249651744,5.35269382787743,5.90365577644592,5.17242242444639,5.61049367496906,5.8458670684779,5.12832082173806,5.78943169224944,6.28017055406174,6.17963627958197,6.04199712475121,6.02201990737712,5.69952633521048,5.17509874301092
"IL1RAP",2.65397793765181,3.13467825282088,3.28996337086523,2.31700757102472,2.96832085682549,2.79593592082172,2.74552402444281,2.66786172550943,2.84292827940732,2.64265067478664,3.21068570104327,3.21623557423561,3.18564192449227,3.41559980048102,2.86607946402515,2.7033011500601
"IL2RA",1.37713401319328,0.909218805012539,0.295357527009237,1.45180682478104,1.10472550405628,0.601320529447703,1.16134930568377,1.40798485676616,1.04811841864012,1.31983900320319,1.26463233623547,0.899409294581386,1.35174942499428,1.4866475832284,1.19594105486176,2.87796125952986
"IL2RB",3.32558473954771,2.85838044800344,2.65444369237651,3.1990600780439,3.14099744447845,4.01384388094135,3.2186143691884,2.86987445046166,3.8606603267215,2.65803520305595,1.69439371533039,2.26146092271158,2.65374714980428,2.88715915238988,3.5940301564655,2.18811743366679
"IL33",5.41501560458385,5.1664460291501,5.95101108362708,5.47229260681417,5.82423705468068,4.85449209014585,5.17047679770433,6.08284961788104,5.02774230196573,6.01225004447638,6.91530521827642,7.07288635127761,6.65338585436247,6.14067430817708,6.26110960600386,5.66272242489354
"IL4R",4.10217290912875,4.02158862064422,2.57996035082045,3.44217527590252,3.66155117810534,5.3882586075742,4.50934772030215,3.25077944567207,5.72985153996218,3.62087460171478,2.32092829840988,2.16378706769293,2.63412319284764,3.15866658289685,4.61755863805918,3.5970446725726
"IL6R",3.14399670597265,3.10221674013244,3.07900176520564,3.35054256227864,3.69066790729679,3.54437516556822,3.01153252542127,3.07797018999539,4.11457960104949,3.62479400715349,3.49773375602721,3.71859895368523,3.729493441694,3.06574097349037,3.54835018467298,2.76390126890048
"IL6ST",6.80546086332344,6.72530109728483,7.02069297479018,6.25335936773172,7.01868912851597,6.62936028473068,6.92417893756003,7.05497704585727,6.72056495655808,6.990926784211,7.0951691771271,6.9706918586575,6.85119716641239,7.04635740286498,7.23734590809531,6.8125702035763
"ILKAP",4.45397070251353,4.28767680030692,4.17641084123007,4.48203307110287,3.98402336689321,4.57384480984834,4.28068896362877,4.20737151784104,4.46592766157313,4.18263890120618,3.83394058695042,4.08160549770951,3.92788351008254,4.05825232795088,4.20316621452214,4.55804236034626
"IMMT",8.54375708173549,8.59721259808727,8.67645999167665,8.54264064585038,8.33115041963854,8.11739908374647,8.2579415633321,8.38306354883002,8.0051053187145,8.4054919617949,7.86233934232829,7.82664949340004,7.99370113719737,8.09997613231419,7.94500107506612,7.95694841927751
"IMP3",3.96070518287168,3.77618869122634,4.25989264496629,4.13406598310553,3.99072809334528,4.03985706950831,4.07813029018316,4.04989424356948,3.95172720273812,3.93683221627897,4.21114844172896,4.49032481596274,4.38066275101424,4.2179264556948,4.10291230047881,4.14477371350166
"IMPA1",4.9663710385303,4.97653882589946,5.03756317088395,5.1015611445703,5.04592710806871,4.52187955765882,4.88023079816143,5.18516774893755,4.39373650277953,5.23922531132036,5.44100170740962,5.18551512617581,5.34181364910009,5.31891511750339,4.9314945603432,5.05898014565546
"IMPA2",3.32055517089097,3.56215322558736,2.97820480382987,3.3004894660352,4.13691581571038,5.11322029991468,4.46568355448025,3.6023444607689,5.77810282308216,3.90495569205366,3.75694567746524,3.67199196014624,3.8870162214809,4.26048041909315,4.87181830969894,4.95884864959786
"ING4",4.78665385105187,4.8089740585694,4.3068337948812,4.61241514958706,4.48439493260143,4.90914163827065,4.8746769697461,4.21202609283023,4.90697719707918,4.56976180461224,4.12950774824515,3.98004896266033,4.11647354955144,4.61634261536602,4.8744649103287,5.05898014565546
"INPP4A",3.63593579399073,3.95951732250585,3.49033405909946,3.01075680757601,3.5838643315101,4.70860220102471,4.25953670643764,3.8130893103068,4.78672333303955,3.58108352954022,3.16671372544554,2.98795360390408,2.95201643718906,3.43431063911228,3.91516782860849,4.05061615458052
"INPP4B",4.66302504140048,4.93720371885508,5.24461940915347,3.95649231556216,5.54105198525051,4.94721090864942,5.12675744415051,5.32493935001948,5.09153565281407,5.32964851195862,5.66561811510291,5.91778006043922,5.74086995079066,5.79116258673088,5.5252308126381,6.05103807835377
"INPP5D",2.89623227032895,3.02350331564362,2.54905586514669,2.73737946801381,2.86992705489977,3.72625105856482,3.68631472535126,2.881608292123,3.74935591638574,2.93554057990051,2.56630875052375,2.32308586369173,2.35127428814459,2.95350464608308,3.05524608415055,3.49348203388604
"INSIG1",5.74083296893208,5.78642744291048,6.21247631306615,5.9855852188639,6.22693972440569,5.49302974280335,5.6154965581503,6.20462182644979,5.85199059179675,6.15595653085275,6.97176371052832,6.93905864317092,6.76811119388529,7.16240480624083,6.60579045618057,6.41925541171462
"INSR",5.66420002961963,5.53708740122539,5.79676821578217,5.1588043590425,5.70618330571747,5.79908006977657,5.39216048443349,5.53269247180857,5.95984926992463,5.66152435192379,5.93464502179176,5.99069143830533,5.66070219319266,5.79659480126398,6.03597953926879,6.12004974544405
"INTS6L",4.43316271021371,4.45555218302172,5.15253223831875,4.47510804339679,4.98511144313168,3.84116469112418,4.0877633084495,5.02245877690727,3.37386718621132,4.5451546757767,5.33572732009044,5.56610453155174,5.35386137947634,5.25194933866907,4.72704236722449,4.27540323971122
"IPO7",7.50903080755609,7.37755348966634,8.32532615043725,7.64774443859241,8.21194474685986,6.58558552797473,7.31044556700388,8.09507256888994,6.55142789452993,7.97765775620114,8.69572849850882,8.86184318760951,8.56835924712117,8.54587289712836,7.56884305891989,7.89902170074699
"IQGAP2",5.05337278031672,4.84005338294177,4.96319756091112,4.78433052860337,4.96221072333905,4.43875888980545,4.60824663789754,4.43469312030878,4.35178406586903,4.60452506835959,4.61997444006852,4.80361956713702,4.84166332521484,5.18643628699975,4.64088874420875,5.09662279471425
"IQSEC1",4.99977612318643,5.11042038573112,4.09316585003356,4.00538199266824,4.7002053005236,6.82455785326746,5.38880571473427,4.37861564289753,6.79509334341908,4.71471497567108,2.97605709172117,2.76184216178407,3.49940527210823,3.70469089313524,4.87710666470159,5.44867439025584
"IREB2",5.70463238192578,5.61872504143624,6.44007739131413,5.41735114783671,6.31905708817764,4.83084768017439,5.36721490830697,6.25059146099359,4.95895540071965,5.88730324277692,6.63241123515869,6.68113942261678,6.45935100905563,6.54526401475639,5.83613172254917,5.98256378305646
"IRF1",4.54514395905679,4.2287492230795,3.45742600688392,4.32141403043608,4.11560316971794,5.18801632753799,4.91852023260057,3.99153177058713,5.36556023361661,4.36005125760793,3.38711495813909,2.29260225400618,3.52093525703929,3.49793781900485,4.57913680442959,4.67311107287895
"IRF2",4.20527606719414,4.12832573168427,4.42284086518109,4.09434154208548,4.42685926656214,4.21923037418909,4.64341873891027,4.54280076956378,4.12073368011409,4.32164259369331,4.80585324765541,5.03711543032922,4.60387946081022,4.64575916385649,4.33271125479224,4.99721695572807
"IRF3",3.84643544073691,3.77618869122634,2.65444369237651,3.39157969184786,3.36394736738091,4.83778408651588,4.00375637093971,2.99163093190937,4.71960577281939,3.29658041099292,2.20975977416508,1.8654855763208,2.67310733688136,2.97921148567564,3.79738062151473,3.52883504884009
"IRF7",5.69689406808062,4.55485055869551,4.56031597590154,4.29412785022478,4.63963621236248,5.53448357771215,5.98635533533409,4.41540519897083,6.00718249331969,4.27032217906002,5.90746208756942,2.96880131805447,4.43837368383735,3.9648394063449,3.24717641961785,5.43009590634183
"IRF8",3.28486656940454,2.94024619142175,3.07900176520564,3.11244906893343,3.14701238112966,3.57553482260542,3.60143826725482,3.09822565220743,3.93105604716011,3.01533885538801,3.1213592789825,2.43896056121476,2.55284616340451,2.81761492408096,3.40926305389152,4.33653463632015
"IRS1",2.42019829628384,2.58841397116906,3.42374976125861,2.23738617879465,3.60149319740674,4.02777592713583,3.28710998326339,3.60941880113246,3.37080078925422,3.40994288100002,3.6860302697023,3.82892630450046,3.55263952446872,3.27738945131875,2.86607946402515,2.7033011500601
"IRS2",3.4642321380101,3.4332408671097,2.86983289627772,3.64709097666696,3.92923337707635,4.25204271308588,3.15589122908905,3.71156189198323,4.42511891356143,4.0548317766014,4.18933702571094,4.09932612609324,4.22539775367587,3.97125866758788,3.98050191135057,4.68882509696245
"ISOC2B",4.76646277734184,4.68658836722002,3.62237879040629,4.48720563097443,4.01723968373668,5.48231937785762,4.82945944473536,3.57369827117258,5.19225537005583,4.26975659049767,2.61074671220795,2.49358496791528,3.18564192449227,3.16987246529051,4.22406837988858,4.39518066480781
"ITGA1",5.78894310682239,5.7005143616025,6.43902422797971,4.69072987852096,6.17637328945651,5.44126945277546,5.60882151548986,5.94565764930197,5.40356932659908,5.90916156654494,6.11452563089583,6.36502019184688,5.96161669849643,6.20608892587625,5.81424353095879,5.76262391588419
"ITGA7",6.1735406702853,6.51957249976958,5.24517866397983,5.86625028456705,6.09593486363389,8.022992247404,6.72338614236014,5.79290481045082,8.04227647598443,6.25711864291257,4.33831026337281,4.35884897409623,4.76272896656194,5.31191680098405,6.32913193180145,6.74664954128976
"ITGA8",3.51792231361206,3.79999821633603,3.82301026562092,3.04857035215686,3.34314033736842,2.92437192130882,3.48961717360365,3.36385189804229,3.11995689044012,3.73405840368311,3.85256396923982,3.63602123662954,3.0735530945205,3.52437040575281,2.84464430571561,3.52883504884009
"ITGAE",3.35045808631044,3.51771578263968,3.18331200789293,3.50812022376102,2.47020915196147,2.74202337667973,3.04158300346856,3.23257303668618,2.83849519539788,3.06810696681699,3.18152046485579,2.92971668413969,3.1166133444308,2.78883061246854,3.15440060578088,2.93177871782045
