"","GSM5283787","GSM5283788","GSM5283789","GSM5283790","GSM5283791","GSM5283792","GSM5283793","GSM5283794","GSM5283795","GSM5283796","GSM5283797","GSM5283798","GSM5283799","GSM5283800"
"USP53",6.20484216928763,6.11669251542819,5.69306486111691,5.58045195840305,5.76155916563268,5.64138975998071,7.20555261368359,7.3808101163331,7.0331587721334,7.75688281892381,6.20902156986228,6.16372986392904,5.69666379590936,6.35687324528444
"USP54",8.27671829897532,8.33484144253387,8.34424786541047,8.18087245201547,8.3409163231106,8.5143710519166,8.75813710136156,8.01280496673852,8.17795414567605,7.81005056962984,8.07326877822101,8.36640496849854,7.91527060520554,8.33191589992972
"USP6NL",6.06682993998273,6.03276149895161,6.12399553015657,5.97883813652434,5.9040121026446,6.24195461758471,6.30436535260485,6.04799327665366,5.62806263267593,5.83062584991122,5.9947294629485,6.02633593366965,5.87479005984345,6.10182482863238
"USP7",7.65643567620634,8.27365039242755,8.17166406316411,8.02498633503794,7.94360370474265,8.03410016540829,7.62909565969499,7.80274443988765,7.57284302495406,8.05637708108327,7.87981015665506,7.80870048694471,7.77631769011529,7.84319707633671
"USP8",7.36880608459604,7.72580324089267,6.92308132437256,6.75116368373571,6.9951414163241,6.85796185070377,7.28456755453689,7.38038754054797,7.38104843705863,7.57883413882094,6.97528178245105,6.85994791484722,6.89927886245132,6.8812201051986
"USP9X",8.34428041980246,9.33669337025877,8.7437495295033,8.60813497643036,8.87764135971487,8.6687050484611,8.10910221597048,8.50491156139703,8.35644914611195,8.79906500385376,8.54682664849662,8.25606600977408,8.60154098988487,8.40183364222361
"USPL1",5.28640421266523,5.14435613070849,5.83577733132803,5.47084035037975,5.59777711286882,5.59564161310028,5.30200432125818,5.64691900133476,5.53165419748868,5.10345559893241,5.45869036393252,5.50562354337243,5.68174952563127,5.62617878639081
"UST",3.10171118762362,4.25530947246052,2.52047285759272,2.86176696294204,3.03311977486863,3.33006258750011,2.65013176572576,3.06581931602608,3.04035250489506,2.98583298923604,2.8418625695644,2.7456614747533,2.66618017470434,3.32055062821265
"UTP14A",4.91258238374615,5.03200099232288,5.20031185985149,5.15803029724867,4.64086069936671,5.13396967984569,6.17735609041526,5.82888761046121,6.02723230574827,5.58609764254498,5.33116867087053,5.3995253627687,5.13549166436235,4.99996190049507
"UTP15",4.47479461123992,4.98931101176566,4.4200727417451,4.24143499878358,4.22328762659908,4.16801785431041,4.455792570539,4.97547966439243,4.41955657840393,4.91058967696117,4.16468862208656,4.08158063374862,4.18592591354697,4.18682513042994
"UTP18",4.53585857009562,4.81828703973954,5.04203977336911,4.96692781091541,5.2085213056286,4.77209875419238,4.67223776150002,5.15617028360387,4.91476146426182,5.02461475742573,5.00822798274562,4.90812922885259,5.11836314412868,4.92385404137744
"UTP20",5.15503385964465,5.3115524938588,6.26959876769702,6.07370925401367,5.7253798880219,6.18130264517328,6.07655202702272,5.86799569611413,5.62000068801628,5.83878195182559,5.70405737123451,5.7672571695794,5.825885508495,5.85621243868854
"UTP3",5.73310965479039,6.15367698856759,4.97209363548349,5.34968540574128,5.2862681548433,4.86822170004126,5.53497408371984,6.11962118411857,6.11933100772972,6.52564717195017,5.50469101485363,5.26674771596692,5.49908815395949,5.2553876827485
"UTRN",6.66918511622966,5.95478162776801,6.25052098323751,6.38496458234443,6.23578837404239,6.1825925882168,7.14541744310381,6.50871584336417,6.03816408764063,6.31670881144892,5.93811532292846,5.92356132843441,5.56016565149779,6.07771166506292
"UVRAG",3.94278656945047,4.16442674649559,3.93064069402686,3.73789531200108,4.34182322578009,3.56184651380673,2.90350598921812,3.69617236721353,2.94030484108594,3.87220510705129,4.38291554798989,3.78446623271766,4.32039382394746,4.10964857233034
"UVSSA",1.76259400683284,1.95876330060206,2.39778476834857,2.25352157411546,2.07693952702066,1.88550993386759,2.60572060674033,2.85813938681333,1.31880136853573,1.43598911324773,2.05709991333527,2.26791276989916,2.30014398068845,2.39154853671587
"UXS1",6.50582546272108,6.61095451303432,6.58872598482414,6.59145781664983,6.57186727980091,6.72174289480969,6.38541402045579,6.45835352112682,6.48779675873746,6.78470232589603,6.55222690848982,6.55826748527923,6.37878938790326,6.51786883595144
"UXT",4.66902812028632,4.47406606560345,3.83141940813346,4.17451344635346,4.02777763170799,4.01422940684112,4.81236138315519,4.94379818395867,5.05292184305063,5.09212811407933,4.07944182082221,4.05143266506074,4.21384086565144,3.86235026140254
"VAC14",5.724391830888,5.56836485519788,5.128177259887,5.38957291030531,5.61859160355713,5.34222677522536,6.06839321601638,6.3276847262961,6.43086793846749,6.15301327018679,5.71931092217493,5.47642172801939,5.73730117852908,5.6911948883284
"VAMP1",9.0492058429071,9.3324300660789,9.05542984226214,9.05150324163686,9.13832082057345,8.87805523221503,8.5236455872586,8.67719198973649,9.13089324904982,8.74168227220283,8.74189071730326,8.78695915139272,8.91525280838755,8.65774811515592
"VAMP2",11.4989663262056,11.8643285363679,10.4856608669903,10.6993430190602,10.7791923476908,10.3815493689875,10.7445526133637,11.1785007548882,11.1144608729337,11.4527967200809,10.6543490348872,10.487574801403,10.8464588920697,10.3634314462712
"VAMP3",5.88164197402924,5.68441844293618,5.75268912555473,5.64984159736644,5.52747791289665,5.63574994920753,6.5652826146073,6.32856118490131,6.76723865945271,6.44424040635699,5.60194895313522,5.88988256913795,5.76114528005523,5.74832381742815
"VAMP4",6.38932554258605,6.82028642092554,6.30132040587381,6.13365893923803,6.32253449892612,6.08525799810513,6.23194611397982,6.32417355753522,6.24416982995437,6.52817110965046,6.07145207956266,6.24722680026312,6.20308612228244,6.00569823558356
"VAMP7",4.56739910746666,5.06663570586614,4.07109369204095,3.96607864886125,4.77838245710868,4.02577482933332,3.61349772787982,4.67275671148555,4.35496313580557,4.92598363298228,4.50361578753004,3.869867104844,4.57835463687913,4.28837391479352
"VAMP8",4.32599558846317,3.13142879066853,2.65155237973865,3.04776335668053,2.6178784940446,3.22380463846907,4.28793164004645,4.02509137593592,4.49907228229805,4.36545910994408,3.53633093408741,3.33173952599217,3.73136090160346,3.64618479480617
"VANGL1",3.94878674706286,3.55223740098898,3.15932467966909,2.84751694080957,3.17272748729416,3.33006258750011,3.54458896836668,3.71774171072727,3.65320780425622,4.11091698638293,2.9492638766989,2.94248472683317,2.89030253556135,3.32055062821265
"VANGL2",3.43662990950793,4.3294403721744,3.78321712651738,4.34142747173639,3.76128242288799,4.1041048225548,3.09773613932826,3.65763220942386,2.43719382194531,3.21197694639476,4.53350976763208,3.76230205604027,3.6244954600681,4.1201804543237
"VAPA",7.69085250148409,8.17736434629149,7.66795999836325,7.85019281089309,7.9174990531037,7.63821861677792,7.37775169752423,7.97943234195921,8.11423884004217,8.16470058155531,7.80518609880776,7.53841840639158,7.93182272223125,7.63129360297016
"VAPB",6.13024390564243,6.28889909883803,5.82985733386398,5.85786761695481,6.08622534846689,5.74978943905449,5.69013899927741,5.95683732226689,5.96111979060258,6.20651932793283,5.93438536741096,5.8164896254012,5.86894977527089,5.92840306730309
"VARS2",6.1022539210475,5.725458954617,6.65495835292316,6.65113189140761,6.11846731311419,6.80030954686444,6.97184893755091,6.57742677865404,6.11015103500372,5.93321957303608,6.51150052876248,6.59426321274657,6.12560580016576,6.26850343121396
"VASN",5.25769017312731,4.31414727554335,4.55058758015606,4.73502463022349,4.56879549015708,4.68740047610721,4.5329251157894,4.99106327121164,4.40085686053103,4.64823349271162,4.38291554798989,4.61845641462811,4.82452898460562,4.40924016522157
"VASP",5.12620218979509,4.52808706361558,5.03519580420203,5.06255988731991,4.88531068516412,5.09613821669107,6.15184273314723,6.23630146343933,6.19508870406022,5.78351619539709,5.41653200936497,5.5537340364142,5.39320519402743,5.6662578249067
"VAT1",6.01915370930255,5.41014461197991,5.70173497122084,5.7961380385147,5.55914562796804,5.95695541946682,7.05334026491731,7.12237802687667,7.27516982126527,7.04945787719924,6.85218885241714,6.86081738657757,6.65306503356288,7.07570529503581
"VAV1",2.77693242971525,1.60375414705191,2.14155029730165,1.85810992338864,1.7326657756508,2.39308785243518,4.26907030728326,4.51230842717827,4.91739528060549,4.51884847264449,4.16468862208656,4.12275661230671,3.90692539920694,4.43055266090355
"VAV2",4.49543777940416,4.39268597950946,5.36765233612722,5.02822639988315,4.99357581526122,5.41646769774835,5.11397861565882,4.73225209502842,5.02876599418469,4.74687890260095,5.45348745129575,5.53859947197259,5.26787784234937,5.41787041836408
"VAV3",5.30757080992839,5.69773778577417,5.7443207625452,5.45447891256049,5.04480661786921,5.2168884826638,3.91591132680901,4.96424454788041,4.31955862587925,5.45428621315932,5.55656788093608,5.82542520969849,5.89217038447662,5.28142689359589
"VCAM1",6.59269312449355,6.66243406518142,5.76308177742845,5.56746909071426,5.78685706347004,6.05740366468244,6.07111794958776,6.00148734549945,5.79059770483505,6.42179345158082,6.24108031322405,6.00604404088882,5.78149612268222,6.43593184924778
"VCAN",6.15899571490718,6.06851788266693,6.47194297780637,6.32451513778963,6.18974547335935,6.47141504505584,6.66874509212464,7.08396603469467,6.48158113927843,6.40815570126658,6.43305099273911,6.38051941311105,5.78770060179353,6.66897869548542
"VCL",6.47912604673398,6.1844902436947,6.42951137273996,6.39846797619279,6.57671034427739,6.58698012863672,6.73810770616311,6.86283177341614,7.1105777294733,7.14244593254881,6.34447857254023,6.42939757778782,6.42728449231579,6.62897623004827
"VCP",8.34029187849771,8.36414241807654,8.6976292351631,8.69724790119231,8.73198975600021,8.65087495465371,8.36837760743865,8.59635354294942,8.68967506650608,8.65118410649874,8.73520670048763,8.55603242185251,8.73153889917849,8.70508321040264
"VCPIP1",5.60598851507697,6.63346253040094,5.32339414478775,5.50074219731931,6.16294412867606,5.19404519937575,4.77941889597504,5.90372104515881,5.19645401848716,6.0630486072294,5.81166517018699,4.7292507660507,5.90221304671867,5.45578458369952
"VDAC1",6.77513030574649,7.19373844762937,5.97996151985972,5.94577550213819,6.07805099854912,5.81445560855162,5.95937462670682,6.66677299272747,6.55699330378004,7.03887707272211,6.02836136815058,5.55588321436182,6.14385875676976,5.73124966561282
"VDAC2",8.54946214690378,8.75612008008273,8.1349241032941,8.14345142080845,8.04389038991595,8.05924709330798,8.59021758097037,8.75194454989537,8.91626359788357,8.95492400092071,7.96637225244358,8.03277985576397,8.05299627653111,7.99074444830662
"VDAC3",8.18088213847374,8.25149237184381,7.88761641269647,7.89461748865494,7.988271087637,7.728860310259,7.82785486494111,8.14729264317784,8.3095983456613,8.25330299257064,7.8016075692636,7.73094271910356,7.97290136341198,7.72138072665031
"VEGFA",8.36994057570679,8.13256862329393,8.49432554449321,8.50494839210482,7.93533166244141,8.38251457527953,8.2784024282611,8.0336470677923,7.78058758216138,7.64738050729045,7.51301888805958,7.88504724489598,7.81972934711989,7.54549709510596
"VEGFB",6.42849784160453,5.93617153624128,5.98884407918141,5.88950915387403,5.89473374991962,5.95091218812079,6.06018800229459,5.50527074481892,6.05978224509418,5.75793872344503,5.89078307752485,6.17775336336278,5.97198267839174,5.99429311621906
"VEPH1",2.57450727996221,1.87786104422692,1.82976238495501,1.4311045579661,1.45817563661254,1.47820536475517,0.604032686679046,0.576452107704905,1.3811863589319,1.43598911324773,1.78621048788702,1.15398749563038,1.2489068512334,1.50789817667964
"VEZT",5.955019639378,5.97922744169022,6.38175308185594,6.33349000191419,6.23578837404239,6.46294674691037,6.28923362736475,6.20705123291091,6.15324486006402,6.0630486072294,6.18410858166613,6.27488875578474,6.06559426090229,6.24824167241501
"VGF",7.47448435870701,7.50955883636881,7.63268995556756,7.93434786670597,7.52605774373967,8.24264951946316,6.91913748184754,7.92686726590944,7.81418787357423,8.00415050670902,7.29910140230425,7.81050172953645,7.34757795695482,7.68282441380395
"VGLL4",4.94295971655424,4.87930937306189,4.62540460278836,4.47720009951062,4.72353952703964,4.60897742408984,4.26431619142289,4.42649362378673,4.59432111685511,4.70881974607055,4.87057281977196,4.8462572223904,4.89231504890392,4.93284341449953
"VHL",6.01343973225494,5.27054460581247,5.7672179662162,5.72386861819006,5.83938742703478,5.63008800462506,6.29856422522069,6.45915410641259,6.26809810962576,5.95088573062128,5.63679427525678,5.87618779945648,6.03462565760498,5.84831562125423
"VIM",7.55289883601209,5.35889864073778,6.77278636951499,6.6147833055562,6.66303818891439,6.810357856448,9.64599727716223,9.62441134928633,10.1110947911,10.0821598973185,9.34482832804287,8.02038208965567,7.86003383443686,9.44462902605264
"VIP",3.91853315344628,3.34212087197777,4.45638886829394,4.15149818440312,4.46813310635807,4.6280399047187,3.18081424646779,3.22491081700105,3.51397052635507,3.05280695668239,3.92260654507292,4.60191050926892,4.23215520617067,4.32979801772553
"VIPAS39",6.65457488873316,6.6054685238839,7.09253286649873,7.03749309511459,6.741043299801,7.05041337974806,6.83747406024044,6.81610172803306,6.72200611708716,6.65290917982926,6.95885179367711,7.06700426246333,6.82806915830386,6.73727565297027
"VIPR1",4.52385079831727,4.97236211697273,4.75184778882449,5.12886877614548,4.77501517998506,5.24185278171775,5.55067784106456,4.8996578989756,4.48848386899302,4.32345239600333,4.64268702093542,5.00569461260269,4.45513214550695,5.04487708383139
"VIPR2",3.00136161352767,2.33720396564084,2.88262120434165,3.10877826295558,2.91571101809174,3.31131600665722,3.10838632338204,2.06203379042877,2.29860125417142,1.2527956619923,3.26653377483531,3.37132816564042,3.11417611295698,3.45973991031156
"VKORC1",4.6762789086852,3.80289056184097,4.28235736597365,4.34650305655966,4.23313723503052,4.45949556344631,4.8822911640171,4.27469080568481,5.06959346500356,4.15948006921232,4.43663887330407,4.61020718192016,4.66179065324446,4.5286861761983
"VLDLR",5.88164197402924,5.91097866063533,6.33096305981448,6.47113964226345,6.64378296839464,6.6461497713411,5.50707435504273,5.66090480623012,5.65198163419357,5.58124451806745,6.60597266903732,6.10329568218258,6.17140564418813,6.46204056102685
"VMP1",6.4025015088935,6.72881560693224,6.48832171276534,6.73092842184741,6.74878842741375,7.02618879828762,6.26325889758263,6.76003181653318,6.73997211770836,6.74619613331913,6.54368352959083,6.76653568006585,6.63769072240929,6.93515270890551
"VOPP1",7.6136438840659,8.05850134798249,7.14988969032644,7.18928099934837,7.45786877344001,7.2774495980679,6.57874820184251,7.07511527826771,7.16589350884735,8.05550251105882,7.27054055542262,7.28348853843581,7.39050615536183,7.29607020836917
"VPS11",6.73054998537122,6.61251811450881,6.95878216319008,6.92493836037186,6.95180837693532,6.94338500032314,6.72086031251608,6.77489809318481,6.63186946978701,6.44424040635699,6.93010954655806,6.94357998506336,6.9478756341141,6.83481628294565
"VPS13A",6.05853015842346,6.97111524809562,7.05918577433994,6.8589847186003,7.02521437717104,6.79103670830102,6.31244794084986,6.25946587072346,5.65829362254784,6.20231111591966,6.62113362798664,6.26572690946153,6.49236050514144,6.34569789621483
"VPS13D",7.26922815083586,7.69882494179379,8.11558904064903,7.9182459201167,7.94585150891237,7.93502168802425,7.37499789703007,7.40842995313738,6.90499046208122,7.37847682090561,7.92655940031013,7.62079670220914,7.83103844991791,7.76942584944604
"VPS16",6.33309239886241,6.16437675316974,6.84402786157349,6.79730395595249,6.52051146324517,6.83763519786202,6.65337271812845,6.16938965216909,6.43086793846749,6.16279197059486,6.60714456988662,6.69715638835617,6.49520680603159,6.52976767759372
"VPS18",5.57528936635388,5.7109352849458,5.39731090328943,5.4331663922777,5.60158397057171,5.43606931019267,5.13496506802385,5.42559204053013,5.6183828788238,5.55837820943675,5.58301482706227,5.43264992056179,5.81377594794172,5.47847320329663
"VPS26A",5.95650934611262,6.52804820944082,5.37580169164878,5.32675436384795,5.644655723501,5.15515043347211,5.55262884611364,6.30470787812274,6.22409919029322,6.28223570120921,5.55413939797749,5.25621277556396,5.56559204012559,5.34566244849991
"VPS26B",7.68726810001927,7.92864504106361,7.24564011671069,7.36962536259981,7.68834271542565,7.29066934022244,6.91307560997861,7.31732397749404,7.41079326325484,7.60257899842766,7.47629377870939,7.24803934329605,7.68702795906042,7.41257563049952
"VPS28",7.05231396149105,6.73097657164066,6.97496615600237,6.99287197089423,6.68563094678714,7.10040787060459,7.35277618978513,7.13194884510926,7.30464203053484,6.77694138726668,6.94408860270605,7.18069656248973,6.98479794410486,6.95661442004146
"VPS29",7.71745535564516,7.97587636100246,6.81734889331283,6.7861399956312,6.785229637803,6.49133025028371,6.33529462204489,7.32085183568836,7.62089953788214,7.98498654521409,6.63613691927341,6.43056928347014,6.77362428282883,6.43698532014296
"VPS33B",4.92176293200589,5.11597500076645,5.6667374505234,5.56746909071426,5.19346554035938,5.55637778584315,5.40278235560311,5.16404795874313,5.29088316383346,5.18462400701629,5.43248610872459,5.52769103036819,5.18803722593724,5.17179655049381
"VPS35",7.69487433683319,7.95044619969086,7.62701138073782,7.59426490898758,7.87723819873916,7.63868863917069,7.01847338854929,7.64211466745057,8.01413440534272,8.00021682909097,7.43860932427295,7.34692011773198,7.58962752232537,7.60996781437743
"VPS36",4.3167458040706,4.36697856171691,4.46150305802257,4.52275177770996,4.44712949269996,4.3941878848035,4.47649378504276,4.40338626608577,4.88546762023543,4.59786318960862,4.63810808934352,4.64292482190639,4.53106091042323,4.51677837444161
"VPS37A",3.85605348295673,4.04444725483382,4.1365045311672,4.21392726889928,4.33269064721875,4.1041048225548,4.21589298350212,4.52459851232245,4.01962322730879,4.23558141823297,4.17736768638763,4.04532672712218,4.14784537318453,4.02810897784848
"VPS37B",6.12892329126647,5.90588686073357,5.88037452389159,5.92895563473555,5.83454316087534,5.92802190427977,5.90848394100932,6.26130305491824,6.10899942034608,6.16495604331859,5.85374251080576,6.09888051662268,6.12438068592662,6.06822439268699
"VPS37D",5.08865380060397,4.72884941352797,4.70086337942916,4.72336618709826,4.92534998078955,4.76866717719788,4.6900727037682,4.46526501516126,4.68366905947614,4.23969383081325,4.87447123214741,4.83921585446424,5.07589852224819,4.6679967092161
"VPS39",7.1789507718298,7.28383024857451,7.53054478352401,7.4294476046517,7.61018968325923,7.53090260519816,7.23440179701904,7.42491548314649,7.12773749342761,7.09896639837025,7.53041914055156,7.36235162565076,7.52795869673161,7.24465534981161
"VPS41",8.44376028424542,8.82652331092173,8.452556709267,8.30794929131801,8.67825102630406,8.26077785921075,7.60344468927826,7.968509254353,8.39735220527932,8.36716941914958,8.3414123388033,8.09949458844541,8.50387671040924,8.14439776809031
"VPS45",6.02909903486128,6.05937492832844,6.16218969024584,6.16416279593059,5.93300596855724,6.08111397787071,5.85888926586083,6.05224415684777,6.32871349015673,6.05490312413991,6.12315679083901,6.06457439311588,6.13049588007033,5.8162888757605
"VPS4A",7.15967979911352,7.35280886395621,6.76453410424125,6.90098900791063,6.89710092266006,6.72705696317002,6.91383473834888,7.25091500257072,7.24613094933229,7.25947187544369,6.98071712652569,6.7029863397441,6.96782167380403,6.81712383718352
"VPS4B",5.71033280356937,5.79044672626268,5.69088916773911,5.65394166569968,5.6954124815857,5.60721536863956,5.38318207154557,5.83012592174993,5.6183828788238,5.79892653254084,5.56141261758405,5.51890449927574,5.68008282694174,5.67342679205231
"VPS52",7.88523379553959,7.84698285598414,8.274768402627,8.14126261279529,7.98499591081697,8.36358877763723,8.22282019527798,8.21284179130266,7.70600175118118,7.88054993964198,8.10056892136513,8.31149530740294,8.10950426218842,8.07740592540415
"VPS53",6.47081043344898,6.49367372559136,6.1077779556936,6.32065161002104,6.3109553210755,6.15919528603984,6.41359758027076,6.57003420422974,6.392574595407,6.35985439113266,6.31034962706838,6.25253679740901,6.37981650921833,6.22159092888543
"VPS54",5.67276247251748,6.01631833029383,5.90122590800404,5.67426902477055,5.51340166408376,5.81778010734377,6.11534862283643,6.16938965216909,5.86752173381795,6.09176984980245,5.60429834174144,5.82185761452065,5.61876207329449,5.86563191487772
"VPS72",6.75814666109873,6.41072980187936,6.08641883204481,6.37133360378601,6.19227220523512,6.11663944191564,6.43385056398916,6.65424317763204,6.77452038499054,6.62094871064567,6.41040586496753,6.36098657495259,6.52615100622483,6.26850343121396
"VPS9D1",5.90651818671896,5.34391625669616,6.83223140837955,6.85631839698811,6.254043712754,6.89068977696037,7.03879867804231,6.31358848624739,6.25149445319799,5.56985666634401,6.56313743308308,6.84156690719425,6.41431053300637,6.40072858798006
"VRK1",3.72932772064896,4.3999475969296,4.78486314837833,4.45387331179369,3.95822154851759,4.54622763155281,4.49690215512613,4.32122756436142,4.66811453231772,4.46014019241611,4.46793809539177,4.61845641462811,4.43945480435527,4.27429728314593
"VRK3",5.72788528452712,5.51752866005695,5.93102714326737,5.85964380492782,5.62608666781181,5.81943948832178,5.66510904464067,5.68300385554432,5.71540643224616,5.59093449617239,5.83585942283897,5.80569335325581,5.84534930102201,5.80979731781854
"VSNL1",9.31046639646759,10.2446994803019,8.73664795113828,8.59832833584767,8.77834318976088,8.26413266920723,8.20059577757014,8.91312170973288,9.00916458691823,9.05355979865587,8.45348459567842,8.25705703566117,8.73575695606265,8.28822038489469
"VSTM2B",4.89715044187502,5.04826738370663,5.26023345564002,5.52556851749274,5.262419275718,5.5443871946361,4.09258205822087,4.55786616463249,4.77943343855625,4.90023502126311,4.93171753970105,5.18579407106826,4.92645650371278,5.05589074066858
"VSTM4",3.01286253070231,1.81406065468715,2.8361270202153,2.58087617243134,2.85321758878998,2.87383226198629,2.480138604568,3.17899790291302,3.18726383627763,3.2532432395189,3.00722712886211,2.7456614747533,2.83145713206889,3.31138879093523
"VSTM5",3.55935252583462,3.45797561977312,3.66405678933816,3.84219113892296,3.54109577882587,3.64654610789588,2.99817190688121,3.40853639920591,3.09721164508271,3.21197694639476,3.41310026720365,3.57154651569725,3.67891744158859,3.60178347982422
"VTA1",6.59556427004712,6.42147385600354,5.9728158848492,6.13805631977338,6.24067909508714,6.01023471063209,6.20738822796741,6.58110890899653,6.73176546327395,6.52817110965046,6.21364523735724,6.0855533643976,6.36225521039615,6.18569092942604
"VTI1A",4.4326004327492,4.83445641972509,3.42320484163246,4.21392726889928,4.15239064881075,3.57762092363709,3.96946905763751,4.32122756436142,4.46347110316778,4.65440790288109,4.02436325766782,3.41933355178794,4.1670112836967,3.73794154996071
"VTN",6.14469143428685,4.74033706662286,5.8746350872079,5.74516361306506,5.1782509967681,6.01603497724071,5.63780040971088,4.60492588531461,5.23708042750794,5.08757209932914,5.55899228290729,6.07959043700002,5.02691028861211,5.62247941645513
"VWA1",5.49760382357179,4.77146444381861,5.75268912555473,5.57180970770815,5.17569956663779,5.78758017208074,6.49701584410499,5.5404956462109,6.83009063576513,5.9794471364386,5.26440195982113,5.54077129745221,5.14518885331299,5.31390215007231
"VWA3A",5.72613961512224,5.24052277384231,7.25229497791396,6.69457029675832,6.32483922388015,6.78085244329648,6.79112724537441,5.57635753585962,5.43018439095504,5.03174723427766,6.51400179361775,6.80860033327257,6.46164533643904,6.22036775484957
"VWA5B1",2.85568566247349,1.02317435152588,3.22093670985241,2.64819205758564,2.99888938822105,2.75400202341785,1.1490607621835,1.38615708858631,1.44098514515047,1.11631726956472,3.14269852320779,2.55253803954756,3.49397734824195,3.08280738636447
"VWA5B2",7.45932789648562,7.32160247415781,8.9996121839789,8.90223317723476,8.09643343119165,8.96944783662547,8.62933541449204,7.36978271744734,7.273628896531,6.96566235232445,8.26030760898193,8.70847088675461,8.07472450105146,8.21917256548785
"VWC2",2.37506601301658,2.21077729740056,2.26368521830222,2.06932028676525,2.5406658425108,2.39308785243518,1.30533825154025,1.33124341603246,1.6326833259501,1.28498923376847,1.57247066604699,2.20357049667942,2.33445443592288,2.37405440978914
"VWF",6.77934516002654,6.0911249376379,6.96239432815062,6.8589847186003,6.32599020713996,6.96228437006932,9.05232576796487,7.84837515163416,8.19460682216802,8.21386866253364,6.46959098803112,6.64258793487624,6.15590034617868,6.5208527593896
"WARS2",3.03559291639829,3.1138720894575,2.8977921496443,3.02261604795997,3.09923633677396,2.78150431665906,3.47222303877848,3.32667893010356,2.92990763525384,3.12572498241697,2.9492638766989,2.81907618715401,3.15314378298839,2.93554487586474
"WAS",2.4102801786698,1.26505632873387,1.86106068888001,1.54144929474719,1.20148171503651,1.57568297300139,4.08720813751825,3.29832740466935,4.12364337312335,3.05280695668239,3.38057466978612,3.11565107416991,3.04334259789342,3.45973991031156
"WASF1",9.90225985434847,10.5306744961733,9.54239018117182,9.73756057935529,9.77361129598758,9.47149104400369,8.07183649233915,9.56652305223371,9.87745731756658,10.1302311544437,9.90483798263003,9.42625209579797,9.82348045825744,9.53213832411257
"WASF2",4.58291450916545,4.32181408781825,3.4543216821378,3.32990286045119,3.66996248145925,3.44631490810884,4.43478998493046,4.98884732110356,4.41955657840393,4.91058967696117,4.25118752542257,4.09346560492962,3.8004926443325,4.36564673471488
"WASL",8.06447378167719,8.66732315195851,7.82996094676979,7.31500359175683,7.55038920190915,7.26410759928651,6.94758857289053,7.87531645056599,8.07673587912146,8.46416040646314,7.50988949518064,7.20828532549666,7.57759236626308,7.28733528699119
"WBP1",6.58500868360208,5.91351783734328,6.67160377939708,6.61267832175692,6.27087610628253,6.84008957163674,6.53501099404532,6.02005299080035,6.42532712651748,6.02185335567129,6.57396606468652,6.79955960204031,6.50653618494314,6.57831619242582
"WBP1L",6.75215483379701,6.72013923354331,6.77278636951499,6.68458442815152,6.94732782822475,6.85472877022853,6.85970691228496,7.07407043398344,7.03376577323476,6.95757064323592,6.9468682330437,7.12966698756722,7.02933319780388,7.2319654263976
"WBP2",9.37176413615778,9.65444476108842,7.91955656508004,8.34835868629077,8.31969539121564,8.01250208742201,8.56337580197176,9.38517111197397,8.98849159456726,9.18732460525377,8.37894506778583,8.0231032194114,8.30059669352326,8.11211529808169
"WBP4",4.35791064487876,4.66095910107658,4.75601626437516,4.55818511299558,4.48471857438962,4.60897742408984,4.55255592055084,4.56383326521038,4.37809248174135,4.28814958542964,4.4100272659997,4.42509301746466,4.4236052288314,4.20672685629652
"WDFY1",4.95493378910154,4.81285672242844,4.97209363548349,4.6676786330729,4.82145654189554,4.70546069059989,5.31355587578715,5.32025771484592,4.67435648183913,5.19313155423223,5.0117720568984,4.71007987005508,4.76287920625085,5.02259427721564
"WDFY2",6.1577011705373,6.35484164706906,7.10729121182615,6.96178776514177,6.64654949855254,6.92654625391528,6.78200915326437,6.69082934462927,6.31479599275251,6.37488930551373,6.86203951168973,6.80769880533459,6.7476020843325,6.87112296865901
"WDHD1",2.93036155875917,2.7993196103502,3.591268381463,2.88985157602522,2.84038736550288,3.33934531386392,5.06834221064147,4.2378431031432,4.35107193522331,4.64823349271162,3.21826757914913,3.47490786436795,2.95788817331405,3.09353631339935
"WDR1",8.73189301828152,8.74136746705324,8.41251632014305,8.41510277606171,8.57964763671003,8.29338308616362,9.039166133358,9.61087622246726,9.36885929977064,9.51336374157382,8.48824557187769,8.31879082860339,8.59226615927307,8.44174131619027
"WDR12",4.88781141675975,4.9965143096972,4.87194270163111,4.93358790318191,5.13687654199244,4.65802547226423,5.01556793491363,5.41242492574976,5.21584078198037,4.93361944930546,5.19751025273637,5.03987757385973,5.12327779319509,4.90874614927017
"WDR13",6.69618678177223,6.29767316679173,6.64150233779171,6.66947481886282,6.74276803616041,6.62922004384132,6.51113074251224,6.46394831096699,5.96111979060258,6.32253665404024,6.55829849482259,6.48120433312793,6.46938565179309,6.51288187434927
"WDR18",5.95203560320061,5.39205072820962,5.8611536001844,5.91535710888875,5.60916768225479,5.90476257220091,6.05744252785027,5.84979570087245,5.97888003123715,5.54348471633675,5.71279342400269,5.84137110502859,5.80768283659181,5.71570822696813
"WDR19",5.58880069387085,5.77377359059518,6.34625045301118,6.17276101894026,5.90709167375612,6.05740366468244,5.99711468876071,5.80263448454389,5.31904368090344,5.28354590810364,5.92125405322162,5.84489082919895,5.67841420054214,5.70350362136633
